5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	2.62	4.62	4.68	4.4	4.08	4	100
11/09/2015 00:05	1.86	3.54	4.26	4.45	3.53	4	100
11/09/2015 00:10	1.92	3.86	4.82	5.38	3.99	4	100
11/09/2015 00:15	1.88	3.59	4.2	4.94	3.65	4	100
11/09/2015 00:20	1.7	3.52	3.36	3.69	3.07	4	100
11/09/2015 00:25	1.4	3.16	3.65	3.18	2.85	4	100
11/09/2015 00:30	1.66	3.09	3.31	3.45	2.88	4	100
11/09/2015 00:35	1.3	3.24	2.89	3.46	2.72	4	100
11/09/2015 00:40	1.26	2.78	2.89	3.26	2.55	4	100
11/09/2015 00:45	1.58	2.98	2.6	2.53	2.42	4	100
11/09/2015 00:50	.84	1.93	2.32	2.19	1.82	4	100
11/09/2015 00:55	.52	2	2.95	2.95	2.1	4	100
11/09/2015 01:00	1.02	2.2	2.52	2.98	2.18	4	100
11/09/2015 01:05	.59	1.69	2.34	2.42	1.76	4	100
11/09/2015 01:10	.94	2.02	2.81	2.85	2.15	4	100
11/09/2015 01:15	.69	1.52	2.14	2.48	1.71	4	100
11/09/2015 01:20	.77	1.87	2.28	2.29	1.8	4	100
11/09/2015 01:25	.39	1.3	1.18	1.31	1.04	4	100
11/09/2015 01:30	.67	1.83	1.84	1.67	1.5	4	100
11/09/2015 01:35	.69	1.52	1.94	2.44	1.65	4	100
11/09/2015 01:40	.53	1.57	2.18	2.42	1.68	4	100
11/09/2015 01:45	.47	1.23	2.07	2.16	1.48	4	100
11/09/2015 01:50	.52	1.19	1.26	1.67	1.16	4	100
11/09/2015 01:55	.35	.83	1.49	1.66	1.08	4	100
11/09/2015 02:00	.72	1.63	2.06	2	1.6	4	100
11/09/2015 02:05	.42	1.33	1.53	2.19	1.37	4	100
11/09/2015 02:10	.67	1.63	1.84	2.44	1.64	4	100
11/09/2015 02:15	.44	.87	1.44	1.49	1.06	4	100
11/09/2015 02:20	.42	1.42	2.12	2.74	1.68	4	100
11/09/2015 02:25	.3	1.13	1.58	1.67	1.17	4	100
11/09/2015 02:30	.27	1.22	2.53	2.23	1.56	4	100
11/09/2015 02:35	.15	.54	1.06	1.72	.87	4	100
11/09/2015 02:40	.3	1.34	1.69	1.59	1.23	4	100
11/09/2015 02:45	.48	.97	1.34	1.87	1.17	4	100
11/09/2015 02:50	.3	1.41	1.85	1.68	1.31	4	100
11/09/2015 02:55	.43	1.21	1.32	1.83	1.2	4	100
11/09/2015 03:00	.65	1.3	1.68	2.15	1.44	4	100
11/09/2015 03:05	.47	1.26	1.36	1.86	1.24	4	100
11/09/2015 03:10	.39	1.39	2.06	1.93	1.44	4	100
11/09/2015 03:15	.59	1.31	2.13	2.02	1.51	4	100
11/09/2015 03:20	.27	1.08	1.28	1.81	1.11	4	100
11/09/2015 03:25	.48	1.4	1.64	1.43	1.24	4	100
11/09/2015 03:30	.53	1.54	1.86	2.03	1.49	4	100
11/09/2015 03:35	.9	2.22	2.8	3.36	2.32	4	100
11/09/2015 03:40	.96	2.05	3.17	3.86	2.51	4	100
11/09/2015 03:45	.52	1.73	2.41	3.6	2.07	4	100
11/09/2015 03:50	.56	1.82	2.84	4	2.31	4	100
11/09/2015 03:55	.94	2.92	3.29	3.58	2.68	4	100
11/09/2015 04:00	1.11	2.63	3.53	4.49	2.94	4	100
11/09/2015 04:05	1.04	2.2	2.97	3.86	2.52	4	100
11/09/2015 04:10	1.23	3.16	4.27	4.98	3.41	4	100
11/09/2015 04:15	1.79	3.13	4.4	5.29	3.65	4	100
11/09/2015 04:20	1.88	3.92	4.58	5.53	3.98	4	100
11/09/2015 04:25	1.86	3.96	5	4.78	3.9	4	100
11/09/2015 04:30	2.77	5.91	6.24	6.71	5.41	4	100
11/09/2015 04:35	3.13	5.8	6.19	6.67	5.45	4	100
11/09/2015 04:40	4.27	6.94	6.43	6.67	6.08	4	100
11/09/2015 04:45	.22	.59	1.04	1.45	.83	4	100
11/09/2015 04:50	12.43	16.47	15.25	14.46	14.65	4	100
11/09/2015 04:55	5.19	7.12	6.97	8.23	6.88	4	100
11/09/2015 05:00	3.76	6.3	6.3	6.51	5.72	4	100
11/09/2015 05:05	4.92	7.67	7.92	7.51	7.01	4	100
11/09/2015 05:10	5.16	8.1	8.79	9.07	7.78	4	100
11/09/2015 05:15	5.4	8.74	8.54	7.95	7.66	4	100
11/09/2015 05:20	7.3	10.83	8.43	9.06	8.91	4	100
11/09/2015 05:25	8.97	12.22	10.74	10.68	10.65	4	100
11/09/2015 05:30	9.75	13.31	12.35	11.8	11.8	4	100
11/09/2015 05:35	10.1	13.47	11.62	11.74	11.73	4	100
11/09/2015 05:40	11.12	14.58	10.8	11.41	11.98	4	100
11/09/2015 05:45	12.19	15.43	12.99	12.48	13.27	4	100
11/09/2015 05:50	10.11	14.2	12.53	11.46	12.07	4	100
11/09/2015 05:55	11.52	14.15	13.11	13.84	13.16	4	100
11/09/2015 06:00	10.29	13.14	12.52	12.53	12.12	4	100
11/09/2015 06:05	10.61	14.39	12.61	12.2	12.45	4	100
11/09/2015 06:10	9.87	14.19	12.37	12.34	12.19	4	100
11/09/2015 06:15	10.63	14.01	12.9	13.4	12.74	4	100
11/09/2015 06:20	9.88	13.86	12.88	11.79	12.1	4	100
11/09/2015 06:25	10.05	13.31	12.42	11.73	11.88	4	100
11/09/2015 06:30	10.31	14.04	11.72	11.11	11.79	4	100
11/09/2015 06:35	10.72	14.69	11.15	11	11.89	4	100
11/09/2015 06:40	9.79	13.78	11.56	10.18	11.33	4	100
11/09/2015 06:45	11.81	15.05	13.84	12.75	13.36	4	100
11/09/2015 06:50	11.28	17.05	14.52	13.06	13.98	4	100
11/09/2015 06:55	10.31	14.52	12.67	11.78	12.32	4	100
11/09/2015 07:00	12.08	15.87	14.99	14.12	14.26	4	100
11/09/2015 07:05	13.09	15.84	14.2	11.97	13.78	4	100
11/09/2015 07:10	13.11	17.4	16.25	14.9	15.42	4	100
11/09/2015 07:15	11.64	15.06	14.14	12.73	13.39	4	100
11/09/2015 07:20	12.95	16.91	14.32	12.87	14.26	4	100
11/09/2015 07:25	13.66	18.29	17.21	14.76	15.98	4	100
11/09/2015 07:30	16.77	21.46	19.89	17.44	18.89	4	100
11/09/2015 07:35	16.27	20.08	17.94	16.29	17.64	4	100
11/09/2015 07:40	15.83	20.34	18.89	16.38	17.86	4	100
11/09/2015 07:45	13.93	18.75	18.76	16.29	16.93	4	100
11/09/2015 07:50	15.31	20.1	18.64	15.01	17.26	4	100
