5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	.33	1.96	3.01	1.98	1.82	4	100
11/09/2015 00:05	.37	2.02	2.37	2.86	1.9	4	100
11/09/2015 00:10	.05	1.63	2.49	1.72	1.47	4	100
11/09/2015 00:15	.27	1.4	2.89	1.97	1.63	4	100
11/09/2015 00:20	.27	2.17	2.13	1.78	1.59	4	100
11/09/2015 00:25	.18	2.41	2.28	2.58	1.86	4	100
11/09/2015 00:30	.21	1.25	1.86	2.04	1.34	4	100
11/09/2015 00:35	.1	1.33	1.67	1.69	1.2	4	100
11/09/2015 00:40	.43	1.45	2.09	1.66	1.41	4	100
11/09/2015 00:45	.21	.94	1.79	1.68	1.15	4	100
11/09/2015 00:50	.18	1.13	1.86	1.85	1.25	4	100
11/09/2015 00:55	0	.9	1.29	2.52	1.18	4	100
11/09/2015 01:00	.71	1.1	1.15	1.04	1	4	0
11/09/2015 01:05	.71	1.1	1.15	1.04	1	4	0
11/09/2015 01:10	.72	1.11	1.16	1.05	1.01	4	0
11/09/2015 01:15	.1	1.22	1.45	1.36	1.03	4	100
11/09/2015 01:20	0	1.03	1.68	.99	.92	4	100
11/09/2015 01:25	0	1.06	1.13	1.62	.95	4	100
11/09/2015 01:30	0	.77	1.09	1.09	.74	4	100
11/09/2015 01:35	.11	1.18	1.5	1.73	1.13	4	100
11/09/2015 01:40	0	.5	1.38	1.67	.89	4	100
11/09/2015 01:45	0	.49	1.07	1.1	.66	4	100
11/09/2015 01:50	0	.65	1.24	.84	.68	4	100
11/09/2015 01:55	0	.71	1.16	.75	.66	4	100
11/09/2015 02:00	0	.49	1.52	1.38	.85	4	100
11/09/2015 02:05	0	.57	1.09	1.2	.72	4	100
11/09/2015 02:10	0	.29	.81	1.9	.75	4	100
11/09/2015 02:15	0	.59	1.1	.56	.56	4	100
11/09/2015 02:20	0	.57	.92	1.79	.82	4	100
11/09/2015 02:25	0	.11	.75	1.13	.5	4	100
11/09/2015 02:30	0	.5	.71	.59	.45	4	100
11/09/2015 02:35	0	.76	1.44	.98	.79	4	100
11/09/2015 02:40	0	.78	.76	.71	.56	4	100
11/09/2015 02:45	0	1.24	1.22	1.15	.9	4	100
11/09/2015 02:50	0	.72	1.07	1.35	.78	4	100
11/09/2015 02:55	.07	.71	1.02	1.4	.8	4	100
11/09/2015 03:00	.07	.84	.85	.75	.63	4	100
11/09/2015 03:05	0	.71	1.63	.36	.67	4	100
11/09/2015 03:10	0	.8	1.56	1.1	.86	4	100
11/09/2015 03:15	0	1.05	1.23	.72	.75	4	100
11/09/2015 03:20	.29	1.3	1.86	1.04	1.12	4	100
11/09/2015 03:25	.1	1.58	1.6	1.96	1.31	4	100
11/09/2015 03:30	.28	2.06	2.13	2.72	1.8	4	100
11/09/2015 03:35	.1	1.56	1.6	1.41	1.17	4	100
11/09/2015 03:40	.32	1.4	1.74	1.48	1.23	4	100
11/09/2015 03:45	.29	1.85	3.65	2.1	1.97	4	100
11/09/2015 03:50	.28	2.93	2.38	2.86	2.11	4	100
11/09/2015 03:55	.16	1.98	3.06	2.85	2.01	4	100
11/09/2015 04:00	.39	1.86	3.1	2.42	1.94	4	100
11/09/2015 04:05	.35	2.73	2.83	3.81	2.43	4	100
11/09/2015 04:10	.8	3.73	4.56	4.48	3.39	4	100
11/09/2015 04:15	.48	3.17	4.08	3.26	2.75	4	100
11/09/2015 04:20	.83	5	5.14	4.33	3.82	4	100
11/09/2015 04:25	1.21	5.26	4.6	4.22	3.82	4	100
11/09/2015 04:30	2.06	6.75	5.33	4.81	4.74	4	100
11/09/2015 04:35	2.67	7.4	6.33	5.6	5.5	4	100
11/09/2015 04:40	2.09	6.8	6.38	5.7	5.24	4	100
11/09/2015 04:45	3.01	7.65	6.56	5.86	5.77	4	100
11/09/2015 04:50	2.17	6.93	6.36	5.37	5.21	4	100
11/09/2015 04:55	2.19	8.23	7.31	6.37	6.03	4	100
11/09/2015 05:00	2.77	7.97	7.96	6.57	6.32	4	100
11/09/2015 05:05	2.7	9.87	8.7	7.45	7.18	4	100
11/09/2015 05:10	3.75	9.39	8.99	7.7	7.46	4	100
11/09/2015 05:15	6.04	13.87	12.61	9.73	10.56	4	100
11/09/2015 05:20	5.52	15.12	13.54	11.7	11.47	4	100
11/09/2015 05:25	9.33	15.61	14.8	12.9	13.16	4	100
11/09/2015 05:30	10.6	14.16	14.37	12.01	12.78	4	100
