5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	1.39	2.79	1.85	1.36	1.85	4	100
11/09/2015 00:05	1.68	2.07	2.26	1.79	1.95	4	100
11/09/2015 00:10	1.17	1.11	1.54	1.47	1.32	4	100
11/09/2015 00:15	1.37	2.14	2.79	.92	1.81	4	100
11/09/2015 00:20	1.11	1.69	2.12	1.5	1.6	4	100
11/09/2015 00:25	1.26	1.3	1.57	.99	1.28	4	100
11/09/2015 00:30	.69	1.29	1.02	1.09	1.02	4	100
11/09/2015 00:35	1.61	1.46	1.23	1.04	1.33	4	100
11/09/2015 00:40	.99	1.64	1.6	1.12	1.34	4	100
11/09/2015 00:45	1.19	1.53	1.17	1.87	1.44	4	100
11/09/2015 00:50	1.06	1.56	1.37	.55	1.14	4	100
11/09/2015 00:55	1.23	1.64	1.22	1.29	1.35	4	100
11/09/2015 01:00	.9	1.02	.9	1.07	.97	4	100
11/09/2015 01:05	.76	1.3	1.36	.53	.99	4	100
11/09/2015 01:10	.63	.76	.44	.52	.59	4	100
11/09/2015 01:15	.88	.91	.86	.65	.83	4	100
11/09/2015 01:20	.47	.76	.96	1.3	.87	4	100
11/09/2015 01:25	.84	.97	.79	.31	.73	4	100
11/09/2015 01:30	.74	.83	1.25	1.29	1.03	4	100
11/09/2015 01:35	.77	.66	1.31	1.07	.95	4	100
11/09/2015 01:40	.71	.92	1.34	.78	.94	4	100
11/09/2015 01:45	.45	.69	.9	.76	.7	4	100
11/09/2015 01:50	.63	.41	1.07	.88	.75	4	100
11/09/2015 01:55	.32	1.15	1.11	.91	.87	4	100
11/09/2015 02:00	.2	.69	.8	1.26	.74	4	100
11/09/2015 02:05	.4	.21	.76	.6	.49	4	100
11/09/2015 02:10	.76	.79	.73	.64	.73	4	100
11/09/2015 02:15	.32	.96	.61	1.22	.78	4	100
11/09/2015 02:20	.48	.56	.89	.53	.61	4	100
11/09/2015 02:25	.18	1.08	1.08	.96	.83	4	100
11/09/2015 02:30	.47	.74	1.01	.28	.62	4	100
11/09/2015 02:35	.22	.37	.66	1.04	.57	4	100
11/09/2015 02:40	.11	.46	.45	.55	.39	4	100
11/09/2015 02:45	.23	.62	.82	1.01	.67	4	100
11/09/2015 02:50	.24	.29	.59	.83	.49	4	100
11/09/2015 02:55	.49	.36	.88	.94	.67	4	100
11/09/2015 03:00	.25	.9	.77	.95	.72	4	100
11/09/2015 03:05	.38	.76	.72	.84	.67	4	100
11/09/2015 03:10	.79	.59	1.08	.51	.74	4	100
11/09/2015 03:15	.59	1.07	1.5	1.29	1.11	4	100
11/09/2015 03:20	.3	.69	1.28	.46	.68	4	100
11/09/2015 03:25	.41	.93	.71	1.26	.83	4	100
11/09/2015 03:30	.24	.56	1.19	1.19	.8	4	100
11/09/2015 03:35	.73	1.01	1.9	.98	1.16	4	100
11/09/2015 03:40	.9	.95	1.12	1.42	1.1	4	100
11/09/2015 03:45	.61	1.08	1.75	1.2	1.16	4	100
11/09/2015 03:50	.53	1.04	.94	1.45	.99	4	100
11/09/2015 03:55	.5	.9	1.04	1.02	.86	4	100
11/09/2015 04:00	.58	1.01	1.07	.74	.85	4	100
11/09/2015 04:05	.89	1.33	2.27	1.66	1.54	4	100
11/09/2015 04:10	.91	1.77	2.01	1.97	1.66	4	100
11/09/2015 04:15	1.1	1.79	1.61	3.16	1.92	4	100
11/09/2015 04:20	1.17	2.08	2.05	2.09	1.85	4	100
11/09/2015 04:25	2.01	2.32	2.09	2.42	2.21	4	100
11/09/2015 04:30	1.58	2.29	2.32	2.34	2.13	4	100
11/09/2015 04:35	2.61	2.71	2.3	2.89	2.63	4	100
11/09/2015 04:40	1.79	2.47	2.5	2.01	2.19	4	100
11/09/2015 04:45	2.52	3.18	2.72	2.93	2.84	4	100
11/09/2015 04:50	1.87	2.44	3.02	2.14	2.37	4	100
11/09/2015 04:55	2.49	2.75	2.79	2.39	2.61	4	100
11/09/2015 05:00	2.47	2.78	2.88	2.93	2.77	4	100
11/09/2015 05:05	2.68	3.01	3.73	2.71	3.03	4	100
11/09/2015 05:10	4.26	4.27	4.82	5.1	4.61	4	100
11/09/2015 05:15	3.59	4.38	3.78	3.4	3.79	4	100
11/09/2015 05:20	4.67	5.53	5.45	4.04	4.92	4	100
11/09/2015 05:25	5.53	5.68	6.09	4.68	5.5	4	100
11/09/2015 05:30	7.27	6.41	5.95	6.34	6.49	4	100
11/09/2015 05:35	7.68	7.24	6.9	6.93	7.19	4	100
11/09/2015 05:40	8.14	7.12	6.83	6.32	7.1	4	100
11/09/2015 05:45	8.99	7.29	6.73	6.29	7.32	4	100
11/09/2015 05:50	8.24	7.21	7.97	6.46	7.47	4	100
11/09/2015 05:55	9.08	8.67	7.19	5.98	7.73	4	100
11/09/2015 06:00	11.01	9.3	9.11	8.21	9.41	4	100
11/09/2015 06:05	10.99	8.97	8.99	7.44	9.1	4	100
11/09/2015 06:10	12.27	11.2	11.56	10.28	11.33	4	100
11/09/2015 06:15	15.38	12.93	12.94	10.1	12.84	4	100
11/09/2015 06:20	23.53	18.9	18.71	17.45	19.65	4	100
11/09/2015 06:25	19.17	17.98	19.25	20.7	19.28	4	100
11/09/2015 06:30	15.35	16.37	18.35	18.19	17.07	4	100
11/09/2015 06:35	19.19	19.8	18.83	22.99	20.2	4	100
11/09/2015 06:40	24.43	17.94	25.2	33.15	25.18	4	100
11/09/2015 06:45	19.21	21.98	21.77	23.29	21.56	4	100
11/09/2015 06:50	20.89	21.8	26.54	34.69	25.98	4	100
11/09/2015 06:55	10.44	9.6	9.1	10.04	9.79	4	100
11/09/2015 07:00	9.36	8.32	8.66	8.63	8.74	4	100
11/09/2015 07:05	8.58	7.9	8.71	10.29	8.87	4	100
11/09/2015 07:10	9.24	8.31	9.11	9.94	9.15	4	100
11/09/2015 07:15	9.12	9.57	9.62	12.32	10.16	4	100
11/09/2015 07:20	9.12	9.51	9.47	9.23	9.33	4	100
11/09/2015 07:25	8.05	7.35	9.32	9.37	8.52	4	100
11/09/2015 07:30	6.63	7.04	8.36	8.44	7.62	4	100
11/09/2015 07:35	8.12	8.24	9.7	9.82	8.97	4	100
11/09/2015 07:40	7.88	8.67	9.43	9.65	8.91	4	100
11/09/2015 07:45	8.5	7.96	8.61	11.14	9.05	4	100
11/09/2015 07:50	7.02	6.94	8.23	8.34	7.63	4	100
11/09/2015 07:55	8.99	8.9	9.2	8.67	8.94	4	100
11/09/2015 08:00	8.49	7.91	8.6	9.07	8.52	4	100
11/09/2015 08:05	7.77	8.35	8.42	9.57	8.53	4	100
11/09/2015 08:10	9.73	9.53	11.1	11.35	10.43	4	100
11/09/2015 08:15	8.97	8.91	10.3	10.1	9.57	4	100
11/09/2015 08:20	9.16	9.05	10.65	7.88	9.18	4	100
11/09/2015 08:25	7.59	8.42	8.73	9.89	8.66	4	100
11/09/2015 08:30	7.59	9.81	8.07	9.33	8.7	4	100
11/09/2015 08:35	10	9.36	10.76	10.77	10.22	4	0
11/09/2015 08:40	9.45	8.79	10.07	10.04	9.59	4	0
11/09/2015 08:45	10.06	9.42	10.82	10.83	10.28	4	0
11/09/2015 08:50	9.86	9.23	10.66	10.65	10.1	4	0
11/09/2015 08:55	9.66	9.16	10.59	10.61	10.01	4	0
11/09/2015 09:00	10.09	9.55	10.99	11.01	10.41	4	0
11/09/2015 09:05	9.17	7.33	6.61	10.22	8.33	4	100
11/09/2015 09:10	6.81	5.82	8.19	7.27	7.02	4	100
11/09/2015 09:15	8.9	7.77	7.67	8.73	8.27	4	100
11/09/2015 09:20	7.57	6.59	8.51	7.58	7.56	4	100
11/09/2015 09:25	6.61	7.45	7.06	9.17	7.57	4	100
11/09/2015 09:30	9.45	8.79	10.07	10.04	9.59	4	0
11/09/2015 09:35	7.25	8.39	10.45	10.52	9.15	4	100
11/09/2015 09:40	8.5	8.62	10.04	9.54	9.17	4	100
11/09/2015 09:45	13.07	10.68	13.48	14.89	13.03	4	100
11/09/2015 09:50	9.47	8.96	10.29	10.3	9.76	4	0
11/09/2015 09:55	6.3	6.41	7.59	7.35	6.91	4	100
11/09/2015 10:00	7.71	6.68	7.28	7.57	7.31	4	100
11/09/2015 10:05	6.37	6.56	7.89	7.9	7.18	4	100
11/09/2015 10:10	7.38	7.32	8.29	8.04	7.76	4	100
11/09/2015 10:15	7.99	7.21	7.62	7.42	7.56	4	100
11/09/2015 10:20	7.22	8.44	9.13	9.84	8.66	4	100
11/09/2015 10:25	7.43	8.56	8.13	8.31	8.11	4	100
11/09/2015 10:30	7.63	8.63	9.41	8.62	8.57	4	100
11/09/2015 10:35	7.19	6.7	7.17	7.82	7.22	4	100
11/09/2015 10:40	8.95	7.87	8.49	8.67	8.49	4	100
11/09/2015 10:45	7.44	7.52	9.78	7.41	8.04	4	100
11/09/2015 10:50	7.29	6.85	7.4	9.03	7.64	4	100
11/09/2015 10:55	7.3	7.62	8.14	8.77	7.96	4	100
11/09/2015 11:00	7.34	7.08	8.15	9.82	8.1	4	100
11/09/2015 11:05	7.62	8.02	8.81	9.07	8.38	4	100
11/09/2015 11:10	8	8.54	8.87	10.77	9.05	4	100
11/09/2015 11:15	11.22	9.26	14.85	11.96	11.82	4	100
11/09/2015 11:20	7.77	7.9	9.01	9.67	8.59	4	100
11/09/2015 11:25	7.15	8.22	9.53	8.82	8.43	4	100
11/09/2015 11:30	7.12	7.25	8.09	7.74	7.55	4	100
11/09/2015 11:35	8.02	6.97	8.7	8.67	8.09	4	100
11/09/2015 11:40	8.37	8.29	8.47	8.77	8.47	4	100
11/09/2015 11:45	7.34	7.02	8.67	9.17	8.05	4	100
11/09/2015 11:50	8.2	7.26	8.87	9.07	8.35	4	100
11/09/2015 11:55	8.48	8.56	9.42	9.79	9.06	4	100
11/09/2015 12:00	8.52	7.67	7.92	9.9	8.5	4	100
11/09/2015 12:05	8.97	8.24	9.87	8.14	8.8	4	100
11/09/2015 12:10	9.5	10.3	10.2	9.99	10	4	100
11/09/2015 12:15	11.29	11.03	12.23	10.21	11.19	4	100
11/09/2015 12:20	9.69	8.77	9.14	11.5	9.77	4	100
11/09/2015 12:25	8.47	8.73	10.72	10.1	9.5	4	100
11/09/2015 12:30	9.56	8.61	9.27	9.31	9.19	4	100
11/09/2015 12:35	10.3	8.72	9.58	9.91	9.63	4	100
11/09/2015 12:40	11.57	10.28	8.21	10.03	10.02	4	100
11/09/2015 12:45	7.99	8.32	10.38	8.29	8.74	4	100
11/09/2015 12:50	9.57	8.98	9.51	10.48	9.64	4	100
11/09/2015 12:55	8.73	8.18	8.69	7.94	8.39	4	100
11/09/2015 13:00	8.71	8.39	8.82	9.51	8.86	4	100
11/09/2015 13:05	8.69	8.31	9.52	10.88	9.35	4	100
11/09/2015 13:10	10.72	10.09	10.14	10.13	10.27	4	100
11/09/2015 13:15	8.03	8.48	8.95	8.36	8.46	4	100
11/09/2015 13:20	9.63	9.11	9.89	10.59	9.8	4	100
11/09/2015 13:25	9.58	8.86	9.47	10.25	9.54	4	100
11/09/2015 13:30	9.09	7.61	10.51	10.89	9.53	4	100
11/09/2015 13:35	8.31	9.37	10.44	10.13	9.56	4	100
11/09/2015 13:40	9.82	8.73	10.77	9.61	9.73	4	100
11/09/2015 13:45	9.79	9.5	9.77	10.14	9.8	4	100
11/09/2015 13:50	9.62	10.23	10.79	11.93	10.64	4	100
11/09/2015 13:55	9.17	8.55	10.47	8.95	9.29	4	100
11/09/2015 14:00	9.81	8.93	10.49	10.57	9.95	4	100
11/09/2015 14:05	10.14	10.45	11.56	10.51	10.66	4	100
11/09/2015 14:10	10.66	9.6	10.6	11.31	10.54	4	100
11/09/2015 14:15	10.48	10.21	10.6	12.78	11.02	4	100
11/09/2015 14:20	9.98	10.21	9.67	10.62	10.12	4	100
11/09/2015 14:25	9.93	10.83	12.17	12.69	11.41	4	100
11/09/2015 14:30	11.53	10.24	11.5	12.09	11.34	4	100
11/09/2015 14:35	10.29	9.5	8.52	9.47	9.45	4	100
11/09/2015 14:40	9.83	9.32	10.55	12.05	10.44	4	100
11/09/2015 14:45	10.55	10.93	12.49	14.68	12.16	4	100
11/09/2015 14:50	10.39	9.33	11.57	10.67	10.49	4	100
11/09/2015 14:55	10.05	8.29	10.66	9.33	9.58	4	100
11/09/2015 15:00	10.27	10.84	11.12	11.4	10.91	4	100
11/09/2015 15:05	11.01	9.68	11.85	13.52	11.52	4	100
11/09/2015 15:10	21.93	17.63	21.74	24.06	21.34	4	100
11/09/2015 15:15	14.14	13.17	15.35	15.38	14.51	4	0
11/09/2015 15:20	15.65	14.56	17.01	17.06	16.07	4	0
11/09/2015 15:25	10.35	9.69	11.14	11.15	10.58	4	0
11/09/2015 15:30	10.42	9.87	11.36	11.38	10.76	4	0
11/09/2015 15:35	14.2	13.23	15.3	15.36	14.53	4	0
11/09/2015 15:40	20.5	19.48	22.7	22.88	21.39	4	0
11/09/2015 15:45	16.41	15.27	17.7	17.78	16.79	4	0
