5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	2.26	1.92	2.04	1.5	1.93	4	100
11/09/2015 00:05	2.13	2.06	2.14	1.6	1.98	4	100
11/09/2015 00:10	.98	1.45	1.71	1.78	1.48	4	100
11/09/2015 00:15	1.62	2.2	2.37	1.07	1.81	4	100
11/09/2015 00:20	1.72	1.86	1.8	1.52	1.73	4	100
11/09/2015 00:25	1.02	1.3	1.81	.84	1.24	4	100
11/09/2015 00:30	1.2	1.46	.97	1.15	1.19	4	100
11/09/2015 00:35	1.4	1.35	1.47	.92	1.29	4	100
11/09/2015 00:40	1.33	1.56	1.3	1.85	1.51	4	100
11/09/2015 00:45	1.41	1.53	1.27	.81	1.25	4	100
11/09/2015 00:50	1.07	1.49	1.61	.67	1.21	4	100
11/09/2015 00:55	1.06	1.27	1.36	1.58	1.32	4	100
11/09/2015 01:00	.99	1.16	1.13	.66	.98	4	100
11/09/2015 01:05	.78	1.05	1.17	.92	.98	4	100
11/09/2015 01:10	.65	1.23	.73	.63	.81	4	100
11/09/2015 01:15	.99	1.01	1.3	.69	1	4	100
11/09/2015 01:20	.81	.98	1.44	1.07	1.07	4	100
11/09/2015 01:25	.64	1.02	.71	.87	.81	4	100
11/09/2015 01:30	.89	.94	.86	1.34	1.01	4	100
11/09/2015 01:35	.7	1.11	.78	.81	.85	4	100
11/09/2015 01:40	.68	.93	1.57	.62	.95	4	100
11/09/2015 01:45	.67	.82	1.12	1.25	.96	4	100
11/09/2015 01:50	.54	.62	1.16	.72	.76	4	100
11/09/2015 01:55	.28	.91	.79	.78	.69	4	100
11/09/2015 02:00	.17	.64	.85	.88	.63	4	100
11/09/2015 02:05	.76	.95	1.04	.77	.88	4	100
11/09/2015 02:10	.51	.38	.79	.96	.66	4	100
11/09/2015 02:15	.53	.95	.63	.9	.75	4	100
11/09/2015 02:20	.32	.82	.61	1.2	.74	4	100
11/09/2015 02:25	.43	.67	1.64	.61	.84	4	100
