5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	2.5	2.97	2.24	2.06	2.44	4	100
11/09/2015 00:05	1.97	2.77	1.84	2.01	2.15	4	100
11/09/2015 00:10	2.33	2.57	3.19	2.58	2.67	4	100
11/09/2015 00:15	2.17	2.64	2.85	4.11	2.94	4	100
11/09/2015 00:20	2.16	2.61	2.77	2.68	2.56	4	100
11/09/2015 00:25	2.05	2.36	1.94	1.33	1.92	4	100
11/09/2015 00:30	2.31	2.99	2.99	3.13	2.85	4	100
11/09/2015 00:35	2.28	2.53	2.29	2.57	2.42	4	100
11/09/2015 00:40	1.46	2.21	1.99	2.05	1.93	4	100
11/09/2015 00:45	1.83	2.09	2.58	1.68	2.04	4	100
11/09/2015 00:50	1.59	1.55	1.68	1.24	1.51	4	100
11/09/2015 00:55	1.53	2.22	2.32	2.02	2.02	4	100
11/09/2015 01:00	1.46	1.76	1.59	3	1.95	4	100
11/09/2015 01:05	1.45	1.91	1.97	1.78	1.78	4	100
11/09/2015 01:10	1.13	1.82	1.46	1.82	1.56	4	100
11/09/2015 01:15	.92	1.3	1.26	1.47	1.24	4	100
11/09/2015 01:20	.86	1.47	.82	2.26	1.35	4	100
11/09/2015 01:25	1.08	1.39	.99	1.63	1.27	4	100
11/09/2015 01:30	.71	1.22	2.43	1.07	1.36	4	100
11/09/2015 01:35	.83	1.24	1.5	2.08	1.41	4	100
11/09/2015 01:40	1.02	1.26	.99	1.63	1.23	4	100
11/09/2015 01:45	.43	.97	1.47	1.26	1.03	4	100
11/09/2015 01:50	.64	.69	1.17	2.05	1.14	4	100
11/09/2015 01:55	.5	1.06	1.42	1.61	1.15	4	100
11/09/2015 02:00	.95	1.26	1.17	1.64	1.26	4	100
11/09/2015 02:05	.65	1.2	1.61	1.7	1.29	4	100
11/09/2015 02:10	.56	.95	.99	1.43	.98	4	100
