5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	2.43	3.35	2.52	2.88	2.8	4	100
11/09/2015 00:05	2.82	3.61	2.59	3.97	3.25	4	100
11/09/2015 00:10	1.9	3.02	2.01	3	2.48	4	100
11/09/2015 00:15	1.77	2.9	2.05	4.64	2.84	4	100
11/09/2015 00:20	2.16	3.86	2.86	2.95	2.96	4	100
11/09/2015 00:25	2.64	3.6	2.96	4.89	3.52	4	100
11/09/2015 00:30	1.74	2.59	2.17	3.29	2.45	4	100
11/09/2015 00:35	1.91	3.11	2.32	3.41	2.69	4	100
11/09/2015 00:40	1.9	3.21	1.68	3.33	2.53	4	100
11/09/2015 00:45	1.7	2.49	1.74	2.32	2.06	4	100
11/09/2015 00:50	1.97	2.49	2.47	2.78	2.43	4	100
11/09/2015 00:55	1.44	1.74	1.17	2.22	1.64	4	100
11/09/2015 01:00	1.6	2.51	1.63	3	2.18	4	100
11/09/2015 01:05	1.09	1.75	1.43	2.45	1.68	4	100
11/09/2015 01:10	.88	1.74	2.11	2.11	1.71	4	100
11/09/2015 01:15	.87	1.56	1.12	1.51	1.26	4	100
11/09/2015 01:20	1.28	1.7	1.66	2.56	1.8	4	100
11/09/2015 01:25	.93	1.8	1.68	3.02	1.86	4	100
11/09/2015 01:30	.93	1.44	2.15	1.61	1.53	4	100
11/09/2015 01:35	.87	1.54	.72	1.68	1.2	4	100
11/09/2015 01:40	.56	1.1	1.63	1.8	1.27	4	100
11/09/2015 01:45	.73	1.18	1.56	2.01	1.37	4	100
11/09/2015 01:50	.53	1.48	.71	1.16	.97	4	100
11/09/2015 01:55	.79	1.67	2.7	1.63	1.7	4	100
11/09/2015 02:00	.49	1.02	1.79	1.62	1.23	4	100
11/09/2015 02:05	.78	1.17	.89	1.1	.99	4	100
11/09/2015 02:10	.26	1.05	.85	1.24	.85	4	100
11/09/2015 02:15	.56	.94	.93	1.6	1.01	4	100
11/09/2015 02:20	.6	.8	.99	1.82	1.05	4	100
11/09/2015 02:25	.3	1.08	.86	1.31	.89	4	100
11/09/2015 02:30	.38	.97	1.09	.63	.77	4	100
11/09/2015 02:35	.49	.51	1.76	1.42	1.05	4	100
11/09/2015 02:40	.66	.95	.87	1.49	.99	4	100
11/09/2015 02:45	.32	1.08	1.04	1	.86	4	100
11/09/2015 02:50	.33	.81	1.09	.78	.75	4	100
11/09/2015 02:55	.39	.87	1.6	1.1	.99	4	100
11/09/2015 03:00	.33	.87	1.22	1.08	.88	4	100
11/09/2015 03:05	.5	.82	1.29	1.3	.98	4	100
11/09/2015 03:10	.52	.63	1.37	1.35	.97	4	100
11/09/2015 03:15	.39	.94	1.78	.72	.96	4	100
11/09/2015 03:20	.28	.84	.71	1.31	.78	4	100
11/09/2015 03:25	.46	1.18	1.29	1.27	1.05	4	100
11/09/2015 03:30	.47	.68	.9	1.17	.8	4	100
11/09/2015 03:35	.66	1.28	.67	.8	.85	4	100
11/09/2015 03:40	.39	1.26	2.07	.8	1.13	4	100
11/09/2015 03:45	.45	1.03	1.09	1.93	1.12	4	100
11/09/2015 03:50	.36	1.21	1.34	2.88	1.45	4	100
11/09/2015 03:55	.56	1.1	1.62	2.37	1.41	4	100
11/09/2015 04:00	.5	1.73	1.59	2.19	1.5	4	100
11/09/2015 04:05	1.07	1.62	1.16	2.74	1.65	4	100
11/09/2015 04:10	.82	1.39	1.86	2.29	1.59	4	100
11/09/2015 04:15	1.19	1.82	2.03	2.07	1.78	4	100
11/09/2015 04:20	1.24	1.4	1.33	2.79	1.69	4	100
11/09/2015 04:25	1.05	2.43	2.11	2.95	2.14	4	100
11/09/2015 04:30	1.46	2.63	2.6	3.06	2.44	4	100
11/09/2015 04:35	2.15	3.02	2.93	3.04	2.78	4	100
11/09/2015 04:40	2.41	2.95	3.52	3.44	3.08	4	100
11/09/2015 04:45	2.52	3.19	2.41	3.3	2.85	4	100
11/09/2015 04:50	1.33	2.09	2.81	3.14	2.34	4	100
11/09/2015 04:55	2.67	3.88	2.63	3.43	3.15	4	100
11/09/2015 05:00	2.98	4.42	3.29	3.94	3.66	4	100
11/09/2015 05:05	3.25	3.37	2.17	4.06	3.21	4	100
11/09/2015 05:10	3.87	5.05	3.86	4.23	4.25	4	100
11/09/2015 05:15	4.09	3.95	2.59	5.98	4.15	4	100
11/09/2015 05:20	4.75	4.69	4.01	6.53	5	4	100
11/09/2015 05:25	4.67	4.71	2.92	4.79	4.27	4	100
11/09/2015 05:30	5.43	6.11	4.53	5.22	5.32	4	100
11/09/2015 05:35	7.2	6.37	4.69	7.07	6.33	4	100
11/09/2015 05:40	7.68	6.5	4.58	6.91	6.42	4	100
11/09/2015 05:45	7.73	7.06	4.2	5.69	6.17	4	100
11/09/2015 05:50	7.07	6.62	5.71	4.78	6.05	4	100
11/09/2015 05:55	8.19	6.94	5.08	6.07	6.57	4	100
11/09/2015 06:00	7.26	6.48	5.87	6.06	6.42	4	100
11/09/2015 06:05	6.98	6.64	5.18	6.3	6.28	4	100
11/09/2015 06:10	7.07	7.11	6.32	7.06	6.89	4	100
11/09/2015 06:15	7.56	7.21	6.2	7.66	7.16	4	100
11/09/2015 06:20	8.9	8.16	5.66	7.98	7.67	4	100
11/09/2015 06:25	8.3	7.87	6.73	7.11	7.5	4	100
11/09/2015 06:30	9.02	8.16	6.45	8.23	7.96	4	100
11/09/2015 06:35	8.01	8.1	5.82	7.51	7.36	4	100
11/09/2015 06:40	9.4	8.86	8.12	7.77	8.54	4	100
11/09/2015 06:45	10.5	8.37	7.6	9.02	8.87	4	100
11/09/2015 06:50	9.86	8.47	7.78	8.02	8.53	4	100
11/09/2015 06:55	9.35	8.73	6.76	8.04	8.22	4	100
11/09/2015 07:00	9.2	8.49	6.77	7.85	8.08	4	100
11/09/2015 07:05	9.92	8.01	7.87	7.64	8.36	4	100
11/09/2015 07:10	11.07	9.73	8.11	10.5	9.85	4	100
11/09/2015 07:15	12.05	9.53	9.31	9.59	10.12	4	100
11/09/2015 07:20	12.33	11.41	10.76	11.4	11.47	4	100
11/09/2015 07:25	12.69	11.4	9.77	11.76	11.4	4	100
11/09/2015 07:30	14.82	14.36	12.19	11.11	13.12	4	100
11/09/2015 07:35	13.94	13.8	11.61	12.87	13.05	4	100
11/09/2015 07:40	13.5	11.83	11.96	12.32	12.4	4	100
11/09/2015 07:45	13.62	13.34	10.31	12.72	12.5	4	100
11/09/2015 07:50	13.28	11.28	9.66	11.13	11.34	4	100
11/09/2015 07:55	12.3	11.38	10.26	11.26	11.3	4	100
11/09/2015 08:00	11.98	10.8	8.95	9.93	10.42	4	100
11/09/2015 08:05	12.43	11.35	11.64	10.97	11.6	4	100
11/09/2015 08:10	12.61	11.12	11.38	11.97	11.77	4	100
11/09/2015 08:15	12.7	13.05	9.47	10.71	11.48	4	100
11/09/2015 08:20	12.95	13.16	11.59	12.29	12.5	4	100
11/09/2015 08:25	13.81	12.23	10.61	12.87	12.38	4	100
11/09/2015 08:30	14.21	12.5	13.49	13.81	13.5	4	100
11/09/2015 08:35	12.53	11.76	10.55	11.49	11.58	4	100
11/09/2015 08:40	13.14	10.61	12.04	10.47	11.57	4	100
11/09/2015 08:45	9.84	9.65	10.79	9.92	10.05	4	100
11/09/2015 08:50	11.22	10.02	8.26	11.27	10.19	4	100
11/09/2015 08:55	10	9.31	9.53	10.23	9.77	4	100
11/09/2015 09:00	11.01	9.91	9.56	10.13	10.15	4	100
11/09/2015 09:05	10.07	9.76	9.25	10.12	9.8	4	100
11/09/2015 09:10	10.08	9.71	10.12	10.59	10.13	4	100
11/09/2015 09:15	10.42	9.4	9.83	11.42	10.27	4	100
11/09/2015 09:20	9.25	8.51	9.11	10.05	9.23	4	100
11/09/2015 09:25	9.52	9.82	9.85	11.09	10.07	4	100
11/09/2015 09:30	9.37	9.91	9.92	9.94	9.78	4	100
11/09/2015 09:35	9.43	8.91	9.83	9.65	9.45	4	100
11/09/2015 09:40	7.78	8.34	9.13	10.23	8.87	4	100
11/09/2015 09:45	9.05	9.82	10.11	9.48	9.61	4	100
11/09/2015 09:50	8.42	7.82	7.45	8.41	8.03	4	100
11/09/2015 09:55	8.55	9.06	9.09	10.21	9.23	4	100
11/09/2015 10:00	8.37	8.02	9.61	9.27	8.82	4	100
11/09/2015 10:05	8.88	8.35	8.87	10.32	9.11	4	100
11/09/2015 10:10	9.53	10.21	10.92	11.64	10.57	4	100
11/09/2015 10:15	9.5	9.81	10.31	10.39	10	4	100
11/09/2015 10:20	10.83	9.99	9.94	10.3	10.26	4	100
11/09/2015 10:25	9.39	10.76	9.49	12.21	10.46	4	100
11/09/2015 10:30	9.07	9.28	9.7	10.58	9.66	4	100
11/09/2015 10:35	7.94	8.21	8.23	9.82	8.55	4	100
11/09/2015 10:40	10.13	10.3	10.39	10.94	10.44	4	100
11/09/2015 10:45	7.43	8.94	8.47	10.25	8.77	4	100
11/09/2015 10:50	8.5	7.61	10.21	9.42	8.93	4	100
11/09/2015 10:55	9.24	9.75	12.19	10.49	10.42	4	100
11/09/2015 11:00	9.2	9.76	11.86	10.83	10.41	4	100
11/09/2015 11:05	11.53	10.68	12.16	12.63	11.75	4	100
11/09/2015 11:10	9.98	9.51	10.79	11.91	10.55	4	100
11/09/2015 11:15	9.22	8.79	11.58	11.1	10.17	4	100
11/09/2015 11:20	9.19	10.7	9.77	12.46	10.53	4	100
11/09/2015 11:25	10.03	9.6	11.77	10.35	10.44	4	100
11/09/2015 11:30	9.35	9.45	10.04	11.52	10.09	4	100
11/09/2015 11:35	11.57	10.91	10.44	13	11.48	4	100
11/09/2015 11:40	10.9	10.08	11	11.71	10.92	4	100
11/09/2015 11:45	9.93	9.98	10.29	11.33	10.38	4	100
11/09/2015 11:50	9.37	9.84	12.14	13.54	11.22	4	100
11/09/2015 11:55	10.49	10.74	12.01	12.91	11.54	4	100
11/09/2015 12:00	10.53	9.73	11.94	12.07	11.07	4	100
11/09/2015 12:05	10.05	10.92	12.56	13.25	11.69	4	100
11/09/2015 12:10	11	11.31	12.11	14.7	12.28	4	100
11/09/2015 12:15	10.43	11.34	12.24	13.48	11.87	4	100
11/09/2015 12:20	12.07	11.34	11.9	12.9	12.05	4	100
11/09/2015 12:25	11.81	11.33	12.97	11.48	11.9	4	100
