5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	2.91	2.2	4.28	1.64	2.76	4	75
11/09/2015 00:05	2.71	2.65	3.81	1.61	2.7	4	75
11/09/2015 00:10	2.9	2.43	4.17	1.75	2.81	4	75
11/09/2015 00:15	2.91	2.21	4.74	1.58	2.86	4	75
11/09/2015 00:20	2.81	1.99	4.03	1.02	2.46	4	75
11/09/2015 00:25	2.58	2.16	2.98	.78	2.12	4	75
11/09/2015 00:30	2.47	2.02	3.5	1.63	2.4	4	75
11/09/2015 00:35	2.27	1.83	2.82	1.68	2.15	4	75
11/09/2015 00:40	2.6	1.85	2.62	.54	1.9	4	75
11/09/2015 00:45	2.02	1.52	1.8	.38	1.43	4	75
11/09/2015 00:50	2.43	1.51	2.88	1.26	2.02	4	75
11/09/2015 00:55	2.04	1.45	2.26	.81	1.64	4	75
11/09/2015 01:00	.71	1.1	1.15	1.04	1	4	0
11/09/2015 01:05	.71	1.1	1.15	1.04	1	4	0
11/09/2015 01:10	.7	1.09	1.13	1.03	.99	4	0
11/09/2015 01:15	2.12	1.37	2.3	1.22	1.75	4	75
11/09/2015 01:20	2.28	1.33	2.33	.79	1.68	4	75
11/09/2015 01:25	2.15	1.17	2.22	1.48	1.76	4	75
11/09/2015 01:30	2.07	.7	1.86	.67	1.33	4	75
11/09/2015 01:35	2.02	1.15	1.82	.68	1.42	4	75
11/09/2015 01:40	2.12	1.25	2.03	.73	1.53	4	75
11/09/2015 01:45	2.44	1.06	2.65	1.05	1.8	4	75
11/09/2015 01:50	2.08	.87	2.01	.88	1.46	4	75
11/09/2015 01:55	1.95	.99	1.71	.5	1.29	4	75
11/09/2015 02:00	2.11	.95	2.02	.84	1.48	4	75
11/09/2015 02:05	2.09	.78	1.88	.6	1.34	4	75
11/09/2015 02:10	1.9	1.03	1.65	.83	1.35	4	75
11/09/2015 02:15	2.2	.81	2.41	1.41	1.71	4	75
11/09/2015 02:20	1.53	1.24	1.07	.56	1.1	4	75
11/09/2015 02:25	2.17	1.04	1.98	.67	1.47	4	75
11/09/2015 02:30	2.01	1.12	1.78	.69	1.4	4	75
11/09/2015 02:35	2.08	.56	2.02	.74	1.35	4	75
11/09/2015 02:40	2.12	.6	2.17	.7	1.4	4	75
11/09/2015 02:45	2.01	.67	1.98	.66	1.33	4	75
11/09/2015 02:50	2.19	.72	2.78	1.29	1.74	4	75
11/09/2015 02:55	2.25	1.11	2.27	.75	1.59	4	75
11/09/2015 03:00	1.88	.63	1.63	.43	1.14	4	75
11/09/2015 03:05	1.75	.83	1.09	.94	1.15	4	75
11/09/2015 03:10	1.72	1.13	1.95	.94	1.44	4	75
11/09/2015 03:15	1.68	1.56	1.39	.38	1.25	4	75
11/09/2015 03:20	2.12	.88	1.92	.56	1.37	4	75
11/09/2015 03:25	1.53	1.25	1.11	.34	1.06	4	75
11/09/2015 03:30	2.1	1.62	1.89	.64	1.56	4	75
11/09/2015 03:35	2.8	2.13	3.34	.72	2.25	4	75
11/09/2015 03:40	2.43	1.63	2.28	.94	1.82	4	75
11/09/2015 03:45	2.43	1.93	2.36	2.22	2.24	4	75
11/09/2015 03:50	2.8	2.22	3.03	1.02	2.27	4	75
11/09/2015 03:55	2.87	2.15	4.1	1.32	2.61	4	75
11/09/2015 04:00	2.69	1.39	4.83	1.67	2.65	4	75
11/09/2015 04:05	2.62	2.09	3.12	.82	2.16	4	75
11/09/2015 04:10	2.57	2.51	3.52	1.83	2.61	4	75
11/09/2015 04:15	3.15	4.17	5.81	2.56	3.92	4	75
11/09/2015 04:20	3.46	3	4.25	1.56	3.07	4	75
11/09/2015 04:25	3.74	3.62	4.74	2.22	3.58	4	75
11/09/2015 04:30	3.55	4.44	4.79	1.75	3.63	4	75
11/09/2015 04:35	3.72	4.92	4.78	1.56	3.74	4	75
11/09/2015 04:40	3.46	4.04	6.09	2.84	4.11	4	75
11/09/2015 04:45	3.58	4.46	4.23	1.48	3.44	4	75
11/09/2015 04:50	3.91	4.76	6.53	2.31	4.38	4	75
11/09/2015 04:55	3.49	4.21	5.17	2	3.72	4	75
11/09/2015 05:00	3.69	4.51	6.19	1.83	4.05	4	75
11/09/2015 05:05	3.84	5.75	5.67	2.09	4.34	4	75
11/09/2015 05:10	3.55	6.71	5.59	2.36	4.55	4	75
11/09/2015 05:15	4.22	6.02	6.77	2.33	4.84	4	75
11/09/2015 05:20	4.93	7.36	8.63	2.73	5.91	4	75
11/09/2015 05:25	4.8	7.58	8.4	3.6	6.1	4	75
11/09/2015 05:30	4.9	9.36	8.41	2.86	6.38	4	75
11/09/2015 05:35	5.06	8.1	9.09	4.11	6.59	4	75
11/09/2015 05:40	6.12	8.62	11.94	4.21	7.72	4	75
11/09/2015 05:45	5.32	8.24	11.65	4.06	7.32	4	75
11/09/2015 05:50	6.09	8.78	11.67	5.13	7.92	4	75
11/09/2015 05:55	5.46	8.67	10.98	4.67	7.45	4	75
11/09/2015 06:00	5.16	8.46	10.83	4.75	7.3	4	75
11/09/2015 06:05	5.45	9.29	10.58	4.24	7.39	4	75
11/09/2015 06:10	5.25	7.37	9.7	3.64	6.49	4	75
