5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	2.17	2.58	2.6	2.01	2.34	4	100
11/09/2015 00:05	3.16	3.67	2.87	1.85	2.89	4	100
11/09/2015 00:10	3.03	4.08	4.31	2.12	3.38	4	100
11/09/2015 00:15	2.34	2.69	3.56	1.31	2.48	4	100
11/09/2015 00:20	1.73	2.72	2.63	1.67	2.19	4	100
11/09/2015 00:25	2.79	3.37	3.85	2.04	3.01	4	100
11/09/2015 00:30	2.15	3.6	4.03	.72	2.62	4	100
11/09/2015 00:35	2.5	2.33	2.98	1.42	2.31	4	100
11/09/2015 00:40	1.7	3.52	2.86	1.36	2.36	4	100
11/09/2015 00:45	2.29	2.84	2.63	1.01	2.19	4	100
11/09/2015 00:50	1.91	2.38	2.09	1.51	1.97	4	100
11/09/2015 00:55	2.44	1.96	2.48	1.14	2	4	100
11/09/2015 01:00	1.54	1.98	1.98	1.04	1.64	4	100
11/09/2015 01:05	1.46	2.31	2.3	1.21	1.82	4	100
11/09/2015 01:10	1.21	1.96	2.08	1.27	1.63	4	100
11/09/2015 01:15	1.02	2.39	1.75	1.81	1.74	4	100
11/09/2015 01:20	.69	2.55	1.6	.29	1.28	4	100
11/09/2015 01:25	.9	1.49	2.58	.82	1.45	4	100
11/09/2015 01:30	1.16	1.8	1.78	1.61	1.59	4	100
11/09/2015 01:35	1.08	1.89	1.59	.79	1.34	4	100
11/09/2015 01:40	.87	.93	1.88	.71	1.1	4	100
11/09/2015 01:45	.87	1.25	1.49	.86	1.12	4	100
11/09/2015 01:50	1.11	1.3	2.16	.89	1.37	4	100
11/09/2015 01:55	.73	1.36	1.46	.7	1.06	4	100
11/09/2015 02:00	.72	1.62	1.98	1.11	1.36	4	100
11/09/2015 02:05	.54	1.38	2.4	.97	1.32	4	100
11/09/2015 02:10	.54	.85	1.12	1.02	.88	4	100
11/09/2015 02:15	.54	1.21	1.65	.89	1.07	4	100
11/09/2015 02:20	.67	1.08	1.4	.83	1	4	100
11/09/2015 02:25	.3	1.13	1.12	1.1	.91	4	100
11/09/2015 02:30	.59	1.13	.98	.9	.9	4	100
11/09/2015 02:35	.29	.66	1.37	.42	.68	4	100
11/09/2015 02:40	.61	1.28	1.26	1.02	1.04	4	100
11/09/2015 02:45	.49	.72	1.27	.66	.78	4	100
11/09/2015 02:50	.35	1.18	1.66	.45	.91	4	100
11/09/2015 02:55	.37	1.02	1.5	.3	.8	4	100
11/09/2015 03:00	.41	.68	.54	.61	.56	4	100
11/09/2015 03:05	.85	.92	1.71	.94	1.1	4	100
11/09/2015 03:10	.6	.97	1.84	.61	1	4	100
11/09/2015 03:15	.63	1	2.02	.47	1.03	4	100
11/09/2015 03:20	.12	.65	1.15	1	.73	4	100
11/09/2015 03:25	.78	.93	1.34	.98	1.01	4	100
11/09/2015 03:30	.42	1.06	1.82	.71	1	4	100
11/09/2015 03:35	.47	1.09	1.29	.49	.83	4	100
11/09/2015 03:40	.67	.68	1.72	.78	.96	4	100
11/09/2015 03:45	.96	1.21	1.66	.72	1.14	4	100
11/09/2015 03:50	.47	1.2	2.6	1.14	1.35	4	100
11/09/2015 03:55	.71	1.33	2.35	1.33	1.43	4	100
11/09/2015 04:00	.86	1.24	3.01	1.72	1.71	4	100
11/09/2015 04:05	1.18	2.95	2.45	1.56	2.04	4	100
11/09/2015 04:10	1.09	1.81	3.68	1.21	1.95	4	100
11/09/2015 04:15	1.21	1.61	2.59	.56	1.49	4	100
11/09/2015 04:20	1.48	2.49	4.17	1.04	2.29	4	100
11/09/2015 04:25	2.01	2.13	2.73	1.43	2.07	4	100
11/09/2015 04:30	1.64	2.73	2.94	2.34	2.41	4	100
11/09/2015 04:35	2.36	2.94	4.3	1.52	2.78	4	100
11/09/2015 04:40	2.17	2.77	3.11	1.85	2.48	4	100
11/09/2015 04:45	3.43	4.27	4.52	2.61	3.71	4	100
11/09/2015 04:50	2.29	3.82	3.3	1.52	2.73	4	100
11/09/2015 04:55	2.11	3.47	4.08	2.83	3.12	4	100
11/09/2015 05:00	4.67	5.01	5.5	2.84	4.5	4	100
11/09/2015 05:05	3.72	4.8	4.89	1.93	3.84	4	100
11/09/2015 05:10	3.82	4.72	5.88	2.4	4.2	4	100
11/09/2015 05:15	4.11	5.51	6.58	3.61	4.95	4	100
11/09/2015 05:20	6.7	6.07	7.42	2.66	5.71	4	100
11/09/2015 05:25	5.29	6.64	7.95	3.73	5.9	4	100
11/09/2015 05:30	5.69	8.07	6.8	2.91	5.87	4	100
11/09/2015 05:35	7.3	7.69	8.58	3.62	6.8	4	100
11/09/2015 05:40	7.61	8	9.4	5.57	7.64	4	100
11/09/2015 05:45	9.56	9.82	9.59	4.9	8.47	4	100
11/09/2015 05:50	9.81	8.92	7.75	4.95	7.86	4	100
11/09/2015 05:55	8.66	8.38	8.69	4.57	7.57	4	100
11/09/2015 06:00	9.68	8.85	8.97	3.4	7.73	4	100
11/09/2015 06:05	9.26	8.94	8.5	4.83	7.88	4	100
11/09/2015 06:10	9.36	9.2	10.5	4.49	8.39	4	100
11/09/2015 06:15	10.54	9.77	10.33	6.11	9.19	4	100
11/09/2015 06:20	10.36	9.44	11.08	5.28	9.04	4	100
11/09/2015 06:25	10.1	9.33	10.7	3.72	8.46	4	100
11/09/2015 06:30	11.11	10.63	11.38	4.9	9.5	4	100
11/09/2015 06:35	11.98	11.8	12.4	6.48	10.66	4	100
11/09/2015 06:40	12.19	10.68	11.64	6.5	10.25	4	100
11/09/2015 06:45	12.91	11.59	13.11	5.15	10.69	4	100
11/09/2015 06:50	13.17	11.12	13.8	5.77	10.96	4	100
11/09/2015 06:55	10.97	10.49	12.94	6.08	10.12	4	100
11/09/2015 07:00	12.05	10.51	10.74	5.32	9.65	4	100
11/09/2015 07:05	12.09	10.14	12.95	5.22	10.1	4	100
11/09/2015 07:10	13.39	12.47	13.01	7.37	11.56	4	100
11/09/2015 07:15	13.14	11.98	13.02	7.99	11.53	4	100
11/09/2015 07:20	14.7	11.53	14.58	8	12.2	4	100
11/09/2015 07:25	14.3	13.5	15.65	8.63	13.02	4	100
11/09/2015 07:30	16.4	14.27	17.3	8.79	14.19	4	100
11/09/2015 07:35	14.8	12.6	14.62	7.98	12.5	4	100
11/09/2015 07:40	14.31	13.96	16.66	7.47	13.1	4	100
11/09/2015 07:45	15.58	12.91	15.83	8.13	13.11	4	100
11/09/2015 07:50	16.32	16.97	18.09	13.78	16.29	4	100
11/09/2015 07:55	21.02	19.18	19.73	11.66	17.9	4	100
11/09/2015 08:00	14.87	13.21	16.13	7.32	12.88	4	100
11/09/2015 08:05	13.37	14.92	15.5	7.01	12.7	4	100
11/09/2015 08:10	19.8	19.18	18.69	11.39	17.26	4	100
11/09/2015 08:15	15.83	15.46	18.97	9.63	14.97	4	100
11/09/2015 08:20	14.6	13.56	15.53	9.33	13.26	4	100
11/09/2015 08:25	18.53	15.86	18.5	10.57	15.86	4	100
11/09/2015 08:30	14.88	16.67	16.65	7.72	13.98	4	100
11/09/2015 08:35	13.61	13.69	14.44	7.86	12.4	4	100
11/09/2015 08:40	14.04	13.11	13.65	6.48	11.82	4	100
11/09/2015 08:45	13.41	12.53	12.78	7.66	11.59	4	100
11/09/2015 08:50	10.67	12.13	13.28	5.91	10.5	4	100
11/09/2015 08:55	11.32	11.71	13.05	6.24	10.58	4	100
11/09/2015 09:00	9.54	9.58	12.89	6.51	9.63	4	100
11/09/2015 09:05	13.43	12.65	13.69	7.53	11.83	4	100
11/09/2015 09:10	9.61	12.5	13.79	6.9	10.7	4	100
11/09/2015 09:15	11.9	10.53	13.93	8.87	11.31	4	100
11/09/2015 09:20	10.75	12.16	12.98	6.78	10.67	4	100
11/09/2015 09:25	12.71	11.4	13.99	8.44	11.64	4	100
11/09/2015 09:30	10.38	10.11	13.83	5.99	10.08	4	100
11/09/2015 09:35	10.98	11.7	13.3	7.26	10.81	4	100
11/09/2015 09:40	9.63	9.3	11	7.38	9.33	4	100
11/09/2015 09:45	9.22	11.04	13.05	7.57	10.22	4	100
11/09/2015 09:50	10.03	10.73	11.47	6.23	9.62	4	100
11/09/2015 09:55	9.41	8.42	10.76	6.15	8.69	4	100
11/09/2015 10:00	9.16	8.85	11.13	5.93	8.77	4	100
11/09/2015 10:05	10.67	10.26	11.09	6.72	9.68	4	100
11/09/2015 10:10	10.41	11.02	13.23	8.1	10.69	4	100
11/09/2015 10:15	11.43	12.69	14.12	9.25	11.87	4	100
11/09/2015 10:20	9.6	10.82	12.77	6.07	9.81	4	100
11/09/2015 10:25	12.28	10.97	11.51	6.3	10.27	4	100
11/09/2015 10:30	11.12	11.02	14.6	6.08	10.7	4	100
11/09/2015 10:35	10.32	9.49	11.69	7.92	9.85	4	100
11/09/2015 10:40	8.9	8.52	12.12	5.8	8.83	4	100
11/09/2015 10:45	9.57	10.78	11.55	6.91	9.7	4	100
11/09/2015 10:50	8.05	9.58	11.11	6.29	8.76	4	100
11/09/2015 10:55	9.33	9.56	11.88	7.17	9.49	4	100
11/09/2015 11:00	10.45	11.35	14.58	9.38	11.44	4	100
11/09/2015 11:05	13.1	12.08	13.04	9.92	12.03	4	100
11/09/2015 11:10	15.7	16.26	16.32	12.89	15.29	4	100
11/09/2015 11:15	12.63	10.72	14.96	9.49	11.95	4	100
11/09/2015 11:20	11.19	10.9	12.84	8.1	10.76	4	100
11/09/2015 11:25	12.01	10.49	13.84	9.22	11.39	4	100
11/09/2015 11:30	10.12	9.96	11.3	6.62	9.5	4	100
11/09/2015 11:35	10.03	11.02	10.14	8.01	9.8	4	100
11/09/2015 11:40	12.9	13.26	15.36	9.35	12.72	4	100
11/09/2015 11:45	11.02	10.68	14.17	7.8	10.92	4	100
11/09/2015 11:50	11.5	10.61	11.92	7.34	10.34	4	100
11/09/2015 11:55	9.48	10.04	11.48	6.62	9.4	4	100
11/09/2015 12:00	12.55	12.12	14.19	7.82	11.67	4	100
11/09/2015 12:05	10.93	10.33	11.93	9.75	10.74	4	100
11/09/2015 12:10	11.98	11.26	14.73	9.14	11.78	4	100
11/09/2015 12:15	12.2	11.79	14.92	9.14	12.01	4	100
11/09/2015 12:20	11.98	12.27	15.11	8.66	12.01	4	100
11/09/2015 12:25	12.21	11.73	12.98	8.86	11.44	4	100
11/09/2015 12:30	12.75	11.58	15.37	9.69	12.35	4	100
11/09/2015 12:35	12.85	12.93	17.78	9.52	13.27	4	100
11/09/2015 12:40	13.48	12.45	13.11	8.52	11.89	4	100
11/09/2015 12:45	11.32	10.92	12.01	8.47	10.68	4	100
11/09/2015 12:50	13.68	13.45	15.58	9.03	12.93	4	100
11/09/2015 12:55	12.67	11.67	14.43	8.34	11.78	4	100
11/09/2015 13:00	13.3	12.42	15.31	7.5	12.13	4	100
