5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	1.9	2.71	2.47	1.9	2.25	4	100
11/09/2015 00:05	2.04	2.3	2.58	1.71	2.16	4	100
11/09/2015 00:10	1.18	1.62	1.87	1.46	1.53	4	100
11/09/2015 00:15	1.51	3.13	2.7	1.19	2.13	4	100
11/09/2015 00:20	1.68	2.28	1.98	1.89	1.96	4	100
11/09/2015 00:25	1.37	1.96	1.56	1.02	1.48	4	100
11/09/2015 00:30	1.1	1.5	1.18	1.22	1.25	4	100
11/09/2015 00:35	1.82	1.71	1.51	.9	1.49	4	100
11/09/2015 00:40	1.36	2.28	1.72	1.47	1.71	4	100
11/09/2015 00:45	1.38	1.8	1.46	1.86	1.63	4	100
11/09/2015 00:50	.98	1.71	1.17	.95	1.2	4	100
11/09/2015 00:55	1.4	1.67	1.64	1.25	1.49	4	100
11/09/2015 01:00	1.21	1.37	1.09	.89	1.14	4	100
11/09/2015 01:05	.71	1.8	1.38	.99	1.22	4	100
11/09/2015 01:10	.7	1.13	.38	.78	.75	4	100
11/09/2015 01:15	1.01	1.05	1.02	1.06	1.03	4	100
11/09/2015 01:20	.71	1.12	1.01	1.79	1.16	4	100
11/09/2015 01:25	1.09	1.15	.87	.54	.91	4	100
11/09/2015 01:30	1.03	1.19	1.3	1.95	1.37	4	100
11/09/2015 01:35	.75	1.14	.85	1.02	.94	4	100
11/09/2015 01:40	.63	1.25	1.91	.93	1.18	4	100
11/09/2015 01:45	.61	1.13	1.14	.78	.92	4	100
11/09/2015 01:50	.6	.78	.77	1.23	.84	4	100
11/09/2015 01:55	.47	1.31	1.09	1.13	1	4	100
11/09/2015 02:00	.25	.97	.83	1.41	.86	4	100
11/09/2015 02:05	.45	.6	.59	.78	.6	4	100
11/09/2015 02:10	.91	.89	.91	.94	.91	4	100
11/09/2015 02:15	.72	1.14	.6	1.42	.97	4	100
11/09/2015 02:20	.6	.6	.98	.42	.65	4	100
11/09/2015 02:25	.32	1.15	1.28	.77	.88	4	100
11/09/2015 02:30	.64	1.04	.94	.52	.78	4	100
11/09/2015 02:35	.27	.24	1.12	1.22	.71	4	100
11/09/2015 02:40	.13	.62	.65	.58	.49	4	100
11/09/2015 02:45	.34	.52	.94	1.06	.72	4	100
11/09/2015 02:50	.33	.58	.83	.76	.62	4	100
11/09/2015 02:55	.6	.75	.81	.97	.78	4	100
11/09/2015 03:00	.2	1.01	.9	1.22	.83	4	100
11/09/2015 03:05	.67	1.3	.88	.73	.89	4	100
11/09/2015 03:10	.52	.83	1.36	.87	.89	4	100
11/09/2015 03:15	.76	1.61	1.71	1.05	1.28	4	100
11/09/2015 03:20	.5	1.36	1.11	.93	.97	4	100
11/09/2015 03:25	.58	1.1	.88	1.18	.93	4	100
11/09/2015 03:30	.27	.76	1.5	1.21	.94	4	100
11/09/2015 03:35	1.12	1.26	2.22	1.43	1.51	4	100
11/09/2015 03:40	.93	1.19	1.33	1.18	1.16	4	100
11/09/2015 03:45	.73	1.42	1.67	1.55	1.34	4	100
11/09/2015 03:50	.67	1.2	.9	1.47	1.06	4	100
11/09/2015 03:55	.65	1.3	.96	1.19	1.03	4	100
11/09/2015 04:00	.59	1.17	1.64	.87	1.07	4	100
11/09/2015 04:05	1.02	1.91	2.72	2.56	2.05	4	100
11/09/2015 04:10	1.1	1.95	2.65	1.63	1.83	4	100
11/09/2015 04:15	1.35	1.93	2.23	2.52	2.01	4	100
11/09/2015 04:20	1.47	2.42	2.53	2.18	2.15	4	100
11/09/2015 04:25	2.2	3	2.78	2.68	2.67	4	100
11/09/2015 04:30	2.03	3.2	2.91	2.1	2.56	4	100
11/09/2015 04:35	2.87	3.36	2.52	3.11	2.96	4	100
11/09/2015 04:40	2.65	3.37	3.35	2.03	2.85	4	100
11/09/2015 04:45	2.71	3.63	2.89	2.88	3.03	4	100
11/09/2015 04:50	2.98	3.14	3.37	2.23	2.93	4	100
11/09/2015 04:55	3.01	3.8	3.52	2.17	3.12	4	100
11/09/2015 05:00	3.43	3.45	3.67	3.71	3.57	4	100
11/09/2015 05:05	3.91	4.09	4.41	2.16	3.64	4	100
11/09/2015 05:10	4.93	4.68	5.19	4.81	4.9	4	100
11/09/2015 05:15	4.76	5.46	5.52	3.81	4.89	4	100
11/09/2015 05:20	5.56	6.23	5.61	4.11	5.38	4	100
11/09/2015 05:25	6.65	7.53	6.63	4.49	6.33	4	100
11/09/2015 05:30	8.48	7.87	7.89	6.4	7.66	4	100
11/09/2015 05:35	9.22	8.68	7.93	6.42	8.06	4	100
11/09/2015 05:40	10.62	9	8.04	7.15	8.7	4	100
11/09/2015 05:45	10.61	9.42	8.09	6.88	8.75	4	100
11/09/2015 05:50	10.68	10.73	10.1	5.79	9.33	4	100
11/09/2015 05:55	11.1	10.7	8.85	5.94	9.15	4	100
11/09/2015 06:00	13.19	11.37	10.19	6.98	10.43	4	100
11/09/2015 06:05	13.86	12.96	10.83	8.79	11.61	4	100
11/09/2015 06:10	15.55	15.06	12.35	10.21	13.29	4	100
11/09/2015 06:15	13.98	13.7	12.51	10.25	12.61	4	100
11/09/2015 06:20	14.56	14.31	13.4	9.71	13	4	100
11/09/2015 06:25	15.87	15.78	12.01	11.05	13.68	4	100
11/09/2015 06:30	18.15	15.94	13.03	11.69	14.7	4	100
11/09/2015 06:35	10.54	11.37	10.29	9.13	10.33	4	100
11/09/2015 06:40	12.83	12.05	11.42	9.72	11.5	4	100
11/09/2015 06:45	11.74	10.47	11.19	9.51	10.73	4	100
11/09/2015 06:50	9.96	11.05	10.6	8.47	10.02	4	100
11/09/2015 06:55	10.72	8.98	8.59	7.97	9.07	4	100
11/09/2015 07:00	12.01	10.59	9.59	8.28	10.12	4	100
11/09/2015 07:05	11.06	10.28	10.31	11.32	10.74	4	100
11/09/2015 07:10	11.37	10.89	10.03	9.53	10.45	4	100
