5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	46	49	34	31	19	179	5	0
11/02/2015 00:05	33	42	40	37	15	167	5	0
11/02/2015 00:10	31	39	38	36	14	158	5	0
11/02/2015 00:15	30	39	36	33	17	155	5	0
11/02/2015 00:20	38	45	36	34	8	161	5	0
11/02/2015 00:25	34	31	30	28	10	133	5	0
11/02/2015 00:30	34	36	30	28	10	138	5	0
11/02/2015 00:35	31	30	30	28	10	129	5	0
11/02/2015 00:40	27	37	29	27	16	136	5	0
11/02/2015 00:45	21	37	27	25	6	116	5	0
11/02/2015 00:50	19	31	27	25	5	107	5	0
11/02/2015 00:55	19	31	22	20	6	98	5	0
11/02/2015 01:00	24	26	23	21	14	108	5	0
11/02/2015 01:05	23	25	22	21	13	104	5	0
11/02/2015 01:10	30	30	20	18	50	148	5	0
11/02/2015 01:15	13	22	21	20	4	80	5	0
11/02/2015 01:20	13	14	23	21	9	80	5	0
11/02/2015 01:25	13	21	19	17	4	74	5	0
11/02/2015 01:30	21	28	19	17	9	94	5	0
11/02/2015 01:35	9	19	19	17	5	69	5	0
11/02/2015 01:40	13	20	21	20	11	85	5	0
11/02/2015 01:45	14	20	21	20	10	85	5	0
11/02/2015 01:50	15	16	19	18	6	74	5	0
11/02/2015 01:55	13	20	19	18	10	80	5	0
11/02/2015 02:00	13	18	16	14	4	65	5	0
11/02/2015 02:05	10	12	19	17	4	62	5	0
11/02/2015 02:10	8	15	18	17	4	62	5	0
11/02/2015 02:15	9	13	20	19	3	64	5	0
11/02/2015 02:20	9	19	18	17	4	67	5	0
11/02/2015 02:25	14	19	17	16	5	71	5	0
11/02/2015 02:30	10	16	16	15	4	61	5	0
