5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	29	46	53	52	45	225	5	80
11/02/2015 00:05	25	46	54	66	46	237	5	80
11/02/2015 00:10	30	47	51	51	45	224	5	80
11/02/2015 00:15	26	51	35	57	38	207	5	80
11/02/2015 00:20	28	40	41	59	38	206	5	80
11/02/2015 00:25	21	39	53	49	38	200	5	80
11/02/2015 00:30	19	27	34	46	34	160	5	80
11/02/2015 00:35	18	29	41	46	38	172	5	80
11/02/2015 00:40	15	38	38	45	36	172	5	80
11/02/2015 00:45	19	36	40	46	38	179	5	80
11/02/2015 00:50	14	19	28	35	32	128	5	80
11/02/2015 00:55	16	25	41	41	35	158	5	80
11/02/2015 01:00	10	28	35	37	35	145	5	80
11/02/2015 01:05	15	23	41	43	37	159	5	80
11/02/2015 01:10	10	17	23	39	29	118	5	80
11/02/2015 01:15	13	20	39	27	31	130	5	80
11/02/2015 01:20	18	24	34	32	33	141	5	80
11/02/2015 01:25	12	21	25	41	30	129	5	80
11/02/2015 01:30	3	10	20	26	26	85	5	80
11/02/2015 01:35	16	16	24	27	28	111	5	80
11/02/2015 01:40	13	19	28	23	29	112	5	80
11/02/2015 01:45	10	15	20	21	26	92	5	80
11/02/2015 01:50	10	22	19	20	25	96	5	80
11/02/2015 01:55	4	16	24	27	28	99	5	80
11/02/2015 02:00	7	13	16	15	24	75	5	80
11/02/2015 02:05	4	9	14	22	22	71	5	80
11/02/2015 02:10	5	25	19	23	26	98	5	80
11/02/2015 02:15	2	10	17	31	24	84	5	80
11/02/2015 02:20	4	11	20	17	25	77	5	80
11/02/2015 02:25	9	12	15	16	22	74	5	80
11/02/2015 02:30	6	14	20	23	26	89	5	80
11/02/2015 02:35	3	7	10	18	20	58	5	80
11/02/2015 02:40	5	10	14	24	23	76	5	80
11/02/2015 02:45	6	13	19	15	24	77	5	80
11/02/2015 02:50	5	12	15	22	23	77	5	80
11/02/2015 02:55	5	7	12	19	21	64	5	80
11/02/2015 03:00	4	6	9	18	20	57	5	80
11/02/2015 03:05	4	19	17	25	24	89	5	80
11/02/2015 03:10	8	17	13	15	21	74	5	80
11/02/2015 03:15	5	8	13	16	22	64	5	80
