5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 00:00	34	45	38	38	38	193	5	100
11/09/2015 00:05	36	44	44	36	33	193	5	100
11/09/2015 00:10	31	47	48	45	23	194	5	100
11/09/2015 00:15	29	43	47	40	32	191	5	100
11/09/2015 00:20	28	31	42	27	26	154	5	100
11/09/2015 00:25	29	43	41	34	27	174	5	100
11/09/2015 00:30	28	35	41	35	36	175	5	100
11/09/2015 00:35	19	35	30	34	20	138	5	100
11/09/2015 00:40	15	35	34	33	23	140	5	100
11/09/2015 00:45	16	30	29	16	11	102	5	100
11/09/2015 00:50	9	21	27	41	22	120	5	100
11/09/2015 00:55	18	28	20	29	24	119	5	100
11/09/2015 01:00	11	23	37	21	16	108	5	100
11/09/2015 01:05	16	21	22	17	16	92	5	100
11/09/2015 01:10	18	20	23	24	13	98	5	100
11/09/2015 01:15	8	16	20	20	15	79	5	100
11/09/2015 01:20	16	24	18	19	17	94	5	100
11/09/2015 01:25	12	20	14	15	17	78	5	100
11/09/2015 01:30	9	18	19	18	9	73	5	100
11/09/2015 01:35	11	16	19	19	14	79	5	100
11/09/2015 01:40	12	21	21	20	12	86	5	100
11/09/2015 01:45	13	18	17	21	10	79	5	100
11/09/2015 01:50	6	10	17	16	9	58	5	100
11/09/2015 01:55	8	21	14	20	18	81	5	100
11/09/2015 02:00	9	18	17	18	10	72	5	100
11/09/2015 02:05	10	11	19	13	17	70	5	100
11/09/2015 02:10	9	16	14	10	11	60	5	100
11/09/2015 02:15	6	9	19	29	11	74	5	100
11/09/2015 02:20	1	21	11	20	3	56	5	100
11/09/2015 02:25	6	12	13	15	8	54	5	100
11/09/2015 02:30	4	17	17	20	6	64	5	100
11/09/2015 02:35	6	15	19	17	7	64	5	100
11/09/2015 02:40	5	12	16	16	8	57	5	100
11/09/2015 02:45	5	15	13	15	6	54	5	100
11/09/2015 02:50	12	11	19	19	11	72	5	100
11/09/2015 02:55	10	16	19	18	14	77	5	100
11/09/2015 03:00	9	12	20	13	11	65	5	100
11/09/2015 03:05	7	14	16	17	11	65	5	100
11/09/2015 03:10	6	19	17	16	4	62	5	100
11/09/2015 03:15	10	19	21	12	9	71	5	100
11/09/2015 03:20	8	23	17	12	4	64	5	100
11/09/2015 03:25	14	18	18	15	5	70	5	100
11/09/2015 03:30	15	22	18	18	6	79	5	100
11/09/2015 03:35	16	35	26	22	13	112	5	100
11/09/2015 03:40	13	22	26	23	12	96	5	100
11/09/2015 03:45	17	31	20	20	10	98	5	100
11/09/2015 03:50	24	27	29	20	15	115	5	100
11/09/2015 03:55	26	33	32	23	12	126	5	100
11/09/2015 04:00	21	31	41	27	13	133	5	100
11/09/2015 04:05	20	31	35	36	13	135	5	100
11/09/2015 04:10	31	46	32	26	11	146	5	100
11/09/2015 04:15	43	55	58	34	20	210	5	100
11/09/2015 04:20	31	47	46	25	22	171	5	100
11/09/2015 04:25	51	58	56	40	18	223	5	100
11/09/2015 04:30	60	66	53	42	24	245	5	100
11/09/2015 04:35	81	82	61	43	24	291	5	100
11/09/2015 04:40	72	72	71	47	36	298	5	100
11/09/2015 04:45	78	75	71	43	43	310	5	100
11/09/2015 04:50	78	83	70	55	33	319	5	100
11/09/2015 04:55	82	75	72	43	27	299	5	100
11/09/2015 05:00	79	90	67	49	26	311	5	100
11/09/2015 05:05	94	95	65	46	28	328	5	100
11/09/2015 05:10	87	93	75	57	42	354	5	100
11/09/2015 05:15	109	97	90	72	51	419	5	100
11/09/2015 05:20	135	123	94	81	64	497	5	100
11/09/2015 05:25	125	119	97	81	64	486	5	100
11/09/2015 05:30	143	130	119	83	63	538	5	100
11/09/2015 05:35	131	128	103	97	70	529	5	100
11/09/2015 05:40	159	149	117	112	76	613	5	100
11/09/2015 05:45	155	147	113	109	81	605	5	100
11/09/2015 05:50	160	141	122	105	88	616	5	100
11/09/2015 05:55	139	147	110	108	80	584	5	100
11/09/2015 06:00	151	143	120	102	75	591	5	100
11/09/2015 06:05	143	142	108	99	89	581	5	100
11/09/2015 06:10	139	147	105	91	83	565	5	100
11/09/2015 06:15	155	134	115	99	74	577	5	100
11/09/2015 06:20	150	142	123	108	91	614	5	100
11/09/2015 06:25	135	124	110	114	94	577	5	100
11/09/2015 06:30	157	136	119	101	88	601	5	100
11/09/2015 06:35	150	136	117	96	72	571	5	100
11/09/2015 06:40	142	142	120	98	76	578	5	100
11/09/2015 06:45	171	154	143	112	87	667	5	100
11/09/2015 06:50	141	141	132	105	81	600	5	100
11/09/2015 06:55	153	151	128	103	84	619	5	100
11/09/2015 07:00	171	151	127	107	95	651	5	100
11/09/2015 07:05	159	146	126	102	94	627	5	100
11/09/2015 07:10	161	152	132	112	96	653	5	100
11/09/2015 07:15	177	156	146	102	90	671	5	100
11/09/2015 07:20	168	160	134	120	86	668	5	100
11/09/2015 07:25	175	157	138	124	82	676	5	100
11/09/2015 07:30	166	157	126	127	83	659	5	100
11/09/2015 07:35	188	156	142	120	90	696	5	100
11/09/2015 07:40	185	163	132	123	116	719	5	100
11/09/2015 07:45	166	141	139	128	109	683	5	100
11/09/2015 07:50	176	151	137	125	121	710	5	100
11/09/2015 07:55	165	165	142	128	133	733	5	100
11/09/2015 08:00	174	163	143	128	122	730	5	100
11/09/2015 08:05	171	174	139	142	135	761	5	100
11/09/2015 08:10	173	164	149	146	122	754	5	100
11/09/2015 08:15	159	159	145	138	131	732	5	100
11/09/2015 08:20	175	170	151	139	119	754	5	100
11/09/2015 08:25	179	150	139	139	130	737	5	100
11/09/2015 08:30	170	156	158	127	128	739	5	100
11/09/2015 08:35	177	160	154	140	145	776	5	100
11/09/2015 08:40	159	145	152	137	127	720	5	100
11/09/2015 08:45	156	131	159	131	117	694	5	100
11/09/2015 08:50	135	149	132	131	99	646	5	100
11/09/2015 08:55	149	143	130	127	113	662	5	100
11/09/2015 09:00	146	145	135	132	123	681	5	100
11/09/2015 09:05	152	153	146	125	136	712	5	100
11/09/2015 09:10	149	145	131	137	110	672	5	100
11/09/2015 09:15	164	160	138	131	105	698	5	100
11/09/2015 09:20	145	142	124	128	105	644	5	100
11/09/2015 09:25	155	146	146	120	109	676	5	100
11/09/2015 09:30	155	141	146	124	117	683	5	100
11/09/2015 09:35	147	151	137	127	100	662	5	100
11/09/2015 09:40	148	135	136	129	91	639	5	100
11/09/2015 09:45	151	151	136	137	96	671	5	100
11/09/2015 09:50	147	151	127	114	112	651	5	100
11/09/2015 09:55	134	134	118	114	91	591	5	100
11/09/2015 10:00	151	144	120	117	94	626	5	100
11/09/2015 10:05	144	143	125	125	103	640	5	100
11/09/2015 10:10	151	145	129	118	106	649	5	100
11/09/2015 10:15	138	130	104	106	100	578	5	100
11/09/2015 10:20	156	149	123	130	105	663	5	100
11/09/2015 10:25	132	146	131	103	99	611	5	100
11/09/2015 10:30	119	129	108	117	92	565	5	100
11/09/2015 10:35	123	125	112	97	98	555	5	100
11/09/2015 10:40	136	146	121	108	97	608	5	100
11/09/2015 10:45	135	130	125	120	102	612	5	100
11/09/2015 10:50	130	139	124	121	93	607	5	100
11/09/2015 10:55	158	151	133	125	110	677	5	100
11/09/2015 11:00	159	159	128	120	104	670	5	100
11/09/2015 11:05	177	158	143	131	109	718	5	100
11/09/2015 11:10	171	163	142	142	130	748	5	100
11/09/2015 11:15	182	176	152	129	128	767	5	100
11/09/2015 11:20	157	143	131	139	117	687	5	100
11/09/2015 11:25	178	153	142	145	117	735	5	100
11/09/2015 11:30	179	165	143	123	132	742	5	100
11/09/2015 11:35	166	172	143	136	133	750	5	100
11/09/2015 11:40	164	169	131	141	112	717	5	100
11/09/2015 11:45	165	154	156	120	116	711	5	100
11/09/2015 11:50	178	171	133	134	132	748	5	100
11/09/2015 11:55	178	163	134	132	114	721	5	100
11/09/2015 12:00	180	170	139	145	128	762	5	100
11/09/2015 12:05	181	168	137	125	136	747	5	100
11/09/2015 12:10	169	149	144	128	127	717	5	100
11/09/2015 12:15	180	166	134	131	128	739	5	100
11/09/2015 12:20	149	139	134	129	156	707	5	100
11/09/2015 12:25	165	173	147	138	135	758	5	100
11/09/2015 12:30	169	165	144	137	132	747	5	100
11/09/2015 12:35	183	164	135	127	130	739	5	100
11/09/2015 12:40	192	178	130	137	123	760	5	100
11/09/2015 12:45	143	144	143	126	129	685	5	100
11/09/2015 12:50	175	158	140	132	151	756	5	100
11/09/2015 12:55	192	172	148	140	139	791	5	100
11/09/2015 13:00	139	136	119	125	131	650	5	100
11/09/2015 13:05	162	151	139	133	124	709	5	100
11/09/2015 13:10	176	169	138	137	135	755	5	100
11/09/2015 13:15	175	169	138	134	109	725	5	100
11/09/2015 13:20	190	160	153	130	133	766	5	100
11/09/2015 13:25	167	154	144	126	139	730	5	100
11/09/2015 13:30	172	154	133	128	156	743	5	100
11/09/2015 13:35	190	157	133	147	126	753	5	100
11/09/2015 13:40	164	156	142	128	132	722	5	100
11/09/2015 13:45	177	164	143	134	128	746	5	100
11/09/2015 13:50	164	126	127	102	115	634	5	100
11/09/2015 13:55	151	148	126	120	120	665	5	100
11/09/2015 14:00	164	162	144	132	142	744	5	100
11/09/2015 14:05	142	138	124	139	130	673	5	100
11/09/2015 14:10	95	120	115	127	144	601	5	100
11/09/2015 14:15	79	73	68	92	119	431	5	100
11/09/2015 14:20	86	94	94	110	142	526	5	100
11/09/2015 14:25	130	117	105	112	132	596	5	100
