5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 00:00	32	40	35	31	138	4	0
11/09/2015 00:05	33	42	36	31	142	4	0
11/09/2015 00:10	30	39	33	27	129	4	0
11/09/2015 00:15	28	37	32	28	125	4	0
11/09/2015 00:20	39	47	40	34	160	4	0
11/09/2015 00:25	30	40	35	29	134	4	0
11/09/2015 00:30	30	39	34	30	133	4	0
11/09/2015 00:35	33	41	36	30	140	4	0
11/09/2015 00:40	25	34	29	24	112	4	0
11/09/2015 00:45	27	36	31	25	119	4	0
11/09/2015 00:50	22	31	28	24	105	4	0
11/09/2015 00:55	21	30	27	23	101	4	0
11/09/2015 01:00	28	37	32	26	123	4	0
11/09/2015 01:05	21	30	26	22	99	4	0
11/09/2015 01:10	18	28	24	18	88	4	0
11/09/2015 01:15	19	29	24	19	91	4	0
11/09/2015 01:20	19	29	24	20	92	4	0
11/09/2015 01:25	21	30	26	23	100	4	0
11/09/2015 01:30	13	23	22	19	77	4	0
11/09/2015 01:35	14	25	24	21	84	4	0
11/09/2015 01:40	16	27	25	22	90	4	0
11/09/2015 01:45	17	27	23	20	87	4	0
11/09/2015 01:50	20	29	26	23	98	4	0
11/09/2015 01:55	21	32	28	22	103	4	0
11/09/2015 02:00	14	24	20	17	75	4	0
11/09/2015 02:05	15	25	22	19	81	4	0
11/09/2015 02:10	17	27	23	17	84	4	0
11/09/2015 02:15	14	25	24	21	84	4	0
11/09/2015 02:20	16	27	25	22	90	4	0
11/09/2015 02:25	20	29	25	20	94	4	0
11/09/2015 02:30	14	25	23	20	82	4	0
11/09/2015 02:35	19	32	29	24	104	4	0
11/09/2015 02:40	17	27	26	23	93	4	0
11/09/2015 02:45	18	28	24	18	88	4	0
11/09/2015 02:50	17	27	23	17	84	4	0
11/09/2015 02:55	17	27	23	19	86	4	0
11/09/2015 03:00	15	27	23	17	82	4	0
11/09/2015 03:05	15	25	21	17	78	4	0
11/09/2015 03:10	13	23	22	19	77	4	0
11/09/2015 03:15	12	22	19	15	68	4	0
11/09/2015 03:20	15	25	22	19	81	4	0
11/09/2015 03:25	15	25	21	18	79	4	0
11/09/2015 03:30	11	21	20	17	69	4	0
11/09/2015 03:35	18	28	24	18	88	4	0
11/09/2015 03:40	17	29	24	19	89	4	0
11/09/2015 03:45	13	24	23	20	80	4	0
11/09/2015 03:50	22	32	28	22	104	4	0
11/09/2015 03:55	18	28	24	18	88	4	0
11/09/2015 04:00	22	31	27	23	103	4	0
11/09/2015 04:05	17	27	23	17	84	4	0
11/09/2015 04:10	20	29	25	20	94	4	0
11/09/2015 04:15	24	33	31	27	115	4	0
11/09/2015 04:20	27	36	33	29	125	4	0
11/09/2015 04:25	22	31	27	21	101	4	0
11/09/2015 04:30	28	37	34	30	129	4	0
11/09/2015 04:35	35	43	37	31	146	4	0
11/09/2015 04:40	31	39	36	32	138	4	0
11/09/2015 04:45	31	39	36	32	138	4	0
11/09/2015 04:50	20	29	27	23	99	4	0
11/09/2015 04:55	46	53	48	43	190	4	0
11/09/2015 05:00	29	38	34	30	131	4	0
11/09/2015 05:05	39	47	43	38	167	4	0
11/09/2015 05:10	43	51	46	41	181	4	0
11/09/2015 05:15	52	58	52	47	209	4	0
11/09/2015 05:20	44	51	45	38	178	4	0
11/09/2015 05:25	51	57	51	46	205	4	0
11/09/2015 05:30	49	56	50	45	200	4	0
