5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 00:00	48	26	43	40	27	184	5	0
11/09/2015 00:05	54	35	50	45	31	215	5	0
11/09/2015 00:10	58	39	53	49	35	234	5	0
11/09/2015 00:15	53	35	49	44	30	211	5	0
11/09/2015 00:20	46	26	43	39	26	180	5	0
11/09/2015 00:25	44	25	41	37	23	170	5	0
11/09/2015 00:30	50	29	46	43	29	197	5	0
11/09/2015 00:35	45	35	41	38	25	184	5	0
11/09/2015 00:40	40	19	38	34	21	152	5	0
11/09/2015 00:45	37	25	35	31	24	152	5	0
11/09/2015 00:50	35	20	33	29	16	133	5	0
11/09/2015 00:55	42	19	38	35	21	155	5	0
11/09/2015 01:00	36	22	35	31	18	142	5	0
11/09/2015 01:05	29	23	28	23	16	119	5	0
11/09/2015 01:10	31	20	30	26	18	125	5	0
11/09/2015 01:15	27	18	27	23	12	107	5	0
11/09/2015 01:20	32	22	31	27	17	129	5	0
11/09/2015 01:25	23	15	23	19	8	88	5	0
11/09/2015 01:30	23	17	23	19	16	98	5	0
11/09/2015 01:35	26	21	26	22	11	106	5	0
11/09/2015 01:40	30	19	30	25	17	121	5	0
11/09/2015 01:45	28	21	28	23	11	111	5	0
11/09/2015 01:50	27	12	27	22	14	102	5	0
11/09/2015 01:55	22	8	22	18	11	81	5	0
11/09/2015 02:00	24	20	24	19	8	95	5	0
11/09/2015 02:05	24	15	24	20	11	94	5	0
11/09/2015 02:10	27	17	27	22	14	107	5	0
11/09/2015 02:15	23	11	24	19	8	85	5	0
11/09/2015 02:20	25	19	25	20	13	102	5	0
11/09/2015 02:25	23	11	23	18	15	90	5	0
11/09/2015 02:30	30	15	29	25	14	113	5	0
11/09/2015 02:35	25	9	25	20	10	89	5	0
11/09/2015 02:40	26	16	25	21	14	102	5	0
11/09/2015 02:45	19	17	20	16	12	84	5	0
11/09/2015 02:50	26	14	26	22	12	100	5	0
11/09/2015 02:55	21	15	22	17	13	88	5	0
11/09/2015 03:00	24	12	24	20	14	94	5	0
11/09/2015 03:05	27	9	26	22	9	93	5	0
11/09/2015 03:10	32	17	31	27	17	124	5	0
11/09/2015 03:15	23	20	23	19	18	103	5	0
11/09/2015 03:20	23	20	23	19	17	102	5	0
11/09/2015 03:25	25	19	26	21	12	103	5	0
11/09/2015 03:30	27	23	26	22	14	112	5	0
11/09/2015 03:35	35	22	33	28	16	134	5	0
11/09/2015 03:40	39	27	36	33	20	155	5	0
11/09/2015 03:45	40	25	37	33	19	154	5	0
11/09/2015 03:50	36	24	34	30	22	146	5	0
11/09/2015 03:55	40	32	38	34	21	165	5	0
11/09/2015 04:00	48	26	44	40	27	185	5	0
11/09/2015 04:05	45	22	40	37	23	167	5	0
11/09/2015 04:10	49	27	44	41	28	189	5	0
11/09/2015 04:15	59	42	54	50	36	241	5	0
11/09/2015 04:20	55	35	50	47	34	221	5	0
11/09/2015 04:25	61	44	56	51	37	249	5	0
11/09/2015 04:30	66	48	59	56	42	271	5	0
11/09/2015 04:35	71	55	64	61	46	297	5	0
11/09/2015 04:40	67	50	61	57	43	278	5	0
11/09/2015 04:45	17	11	17	13	2	60	5	0
11/09/2015 04:50	114	109	102	97	79	501	5	0
11/09/2015 04:55	79	65	71	68	53	336	5	0
11/09/2015 05:00	79	65	71	67	52	334	5	0
11/09/2015 05:05	79	66	71	67	52	335	5	0
11/09/2015 05:10	89	77	79	75	58	378	5	0
11/09/2015 05:15	96	86	86	82	65	415	5	0
11/09/2015 05:20	103	95	92	87	70	447	5	0
11/09/2015 05:25	109	102	97	92	75	475	5	0
11/09/2015 05:30	123	119	110	105	86	543	5	0
11/09/2015 05:35	115	110	103	98	80	506	5	0
11/09/2015 05:40	122	119	109	104	86	540	5	0
11/09/2015 05:45	129	126	115	110	91	571	5	0
11/09/2015 05:50	124	120	111	105	87	547	5	0
11/09/2015 05:55	132	131	118	113	94	588	5	0
11/09/2015 06:00	129	127	115	110	91	572	5	0
11/09/2015 06:05	121	117	108	103	85	534	5	0
11/09/2015 06:10	116	110	103	99	81	509	5	0
11/09/2015 06:15	126	122	112	107	88	555	5	0
11/09/2015 06:20	122	118	109	104	85	538	5	0
11/09/2015 06:25	116	111	104	99	81	511	5	0
11/09/2015 06:30	126	122	112	107	88	555	5	0
11/09/2015 06:35	119	114	106	101	83	523	5	0
11/09/2015 06:40	122	118	109	104	86	539	5	0
11/09/2015 06:45	133	132	118	114	94	591	5	0
11/09/2015 06:50	130	127	115	110	91	573	5	0
11/09/2015 06:55	128	126	114	109	90	567	5	0
11/09/2015 07:00	138	137	123	118	98	614	5	0
11/09/2015 07:05	134	133	120	114	95	596	5	0
11/09/2015 07:10	134	134	120	115	96	599	5	0
11/09/2015 07:15	130	127	116	111	92	576	5	0
11/09/2015 07:20	143	143	127	122	102	637	5	0
11/09/2015 07:25	151	154	134	129	108	676	5	0
11/09/2015 07:30	147	149	131	126	106	659	5	0
11/09/2015 07:35	152	155	135	130	109	681	5	0
11/09/2015 07:40	150	153	134	128	108	673	5	0
11/09/2015 07:45	143	144	127	122	102	638	5	0
11/09/2015 07:50	147	150	131	126	106	660	5	0
11/09/2015 07:55	145	147	130	124	104	650	5	0
11/09/2015 08:00	149	152	133	127	107	668	5	0
11/09/2015 08:05	156	161	140	134	114	705	5	0
11/09/2015 08:10	149	152	133	127	107	668	5	0
11/09/2015 08:15	154	158	138	131	112	693	5	0
11/09/2015 08:20	142	144	128	122	102	638	5	0
11/09/2015 08:25	149	151	133	127	108	668	5	0
11/09/2015 08:30	141	143	127	120	101	632	5	0
11/09/2015 08:35	152	156	137	130	110	685	5	0
11/09/2015 08:40	159	165	143	136	116	719	5	0
11/09/2015 08:45	152	157	137	130	111	687	5	0
11/09/2015 08:50	144	146	130	123	104	647	5	0
11/09/2015 08:55	154	159	139	132	112	696	5	0
11/09/2015 09:00	143	145	129	122	103	642	5	0
11/09/2015 09:05	136	136	122	116	97	607	5	0
11/09/2015 09:10	140	141	126	120	101	628	5	0
11/09/2015 09:15	157	162	141	134	115	709	5	0
11/09/2015 09:20	136	136	122	116	97	607	5	0
11/09/2015 09:25	137	138	124	117	99	615	5	0
11/09/2015 09:30	139	141	126	119	100	625	5	0
11/09/2015 09:35	143	144	128	122	102	639	5	0
11/09/2015 09:40	133	132	119	113	95	592	5	0
11/09/2015 09:45	151	156	136	130	110	683	5	0
11/09/2015 09:50	146	148	130	125	105	654	5	0
11/09/2015 09:55	124	121	111	106	87	549	5	0
11/09/2015 10:00	133	131	118	113	94	589	5	0
11/09/2015 10:05	128	124	113	109	90	564	5	0
11/09/2015 10:10	128	125	114	109	90	566	5	0
11/09/2015 10:15	130	128	116	111	92	577	5	0
11/09/2015 10:20	129	127	115	110	91	572	5	0
11/09/2015 10:25	119	115	107	101	83	525	5	0
11/09/2015 10:30	129	127	115	110	92	573	5	0
11/09/2015 10:35	116	110	103	99	81	509	5	0
11/09/2015 10:40	130	128	116	111	92	577	5	0
11/09/2015 10:45	124	120	110	105	87	546	5	0
11/09/2015 10:50	142	143	127	122	103	637	5	0
11/09/2015 10:55	132	130	118	112	93	585	5	0
11/09/2015 11:00	136	136	122	116	97	607	5	0
11/09/2015 11:05	135	134	120	115	96	600	5	0
11/09/2015 11:10	144	145	129	123	103	644	5	0
11/09/2015 11:15	150	153	134	128	108	673	5	0
11/09/2015 11:20	148	150	132	126	107	663	5	0
11/09/2015 11:25	135	134	120	115	96	600	5	0
11/09/2015 11:30	139	139	124	118	99	619	5	0
11/09/2015 11:35	150	153	134	128	108	673	5	0
11/09/2015 11:40	152	155	135	130	110	682	5	0
11/09/2015 11:45	140	142	126	120	101	629	5	0
11/09/2015 11:50	144	146	129	123	103	645	5	0
11/09/2015 11:55	146	148	130	125	105	654	5	0
11/09/2015 12:00	141	142	126	120	101	630	5	0
11/09/2015 12:05	136	136	122	116	97	607	5	0
11/09/2015 12:10	139	139	124	118	99	619	5	0
11/09/2015 12:15	140	141	125	120	101	627	5	0
11/09/2015 12:20	131	130	118	111	93	583	5	0
11/09/2015 12:25	140	141	125	120	100	626	5	0
11/09/2015 12:30	149	151	133	127	108	668	5	0
11/09/2015 12:35	141	142	126	120	101	630	5	0
11/09/2015 12:40	134	133	120	114	95	596	5	0
11/09/2015 12:45	139	140	125	119	100	623	5	0
11/09/2015 12:50	142	143	127	121	102	635	5	0
11/09/2015 12:55	134	134	120	115	95	598	5	0
11/09/2015 13:00	137	138	123	117	98	613	5	0
11/09/2015 13:05	149	152	133	127	108	669	5	0
11/09/2015 13:10	149	151	133	127	107	667	5	0
11/09/2015 13:15	142	144	128	121	102	637	5	0
11/09/2015 13:20	143	144	128	122	102	639	5	0
11/09/2015 13:25	144	145	128	122	103	642	5	0
11/09/2015 13:30	143	145	128	122	103	641	5	0
11/09/2015 13:35	135	136	122	116	97	606	5	0
11/09/2015 13:40	147	149	131	125	106	658	5	0
11/09/2015 13:45	135	136	122	116	97	606	5	0
11/09/2015 13:50	136	136	122	116	98	608	5	0
11/09/2015 13:55	121	117	108	103	85	534	5	0
11/09/2015 14:00	119	114	106	101	83	523	5	0
11/09/2015 14:05	91	79	81	77	61	389	5	0
11/09/2015 14:10	105	97	94	89	73	458	5	0
11/09/2015 14:15	119	115	107	102	84	527	5	0
11/09/2015 14:20	126	124	113	108	90	561	5	0
11/09/2015 14:25	133	134	120	114	95	596	5	0
11/09/2015 14:30	131	129	117	112	93	582	5	0
11/09/2015 14:35	130	129	117	111	93	580	5	0
