5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	42	50	47	37	22	198	5	0
11/02/2015 00:05	53	58	49	42	26	228	5	0
11/02/2015 00:10	34	43	41	33	17	168	5	0
11/02/2015 00:15	41	48	45	36	21	191	5	0
11/02/2015 00:20	37	46	43	34	19	179	5	0
11/02/2015 00:25	37	46	42	34	17	176	5	0
11/02/2015 00:30	25	36	38	28	13	140	5	0
11/02/2015 00:35	31	41	37	26	10	145	5	0
11/02/2015 00:40	32	40	37	26	11	146	5	0
11/02/2015 00:45	27	38	36	27	13	141	5	0
11/02/2015 00:50	27	37	39	29	14	146	5	0
11/02/2015 00:55	21	32	33	20	5	111	5	0
11/02/2015 01:00	29	39	38	29	14	149	5	0
11/02/2015 01:05	22	33	34	23	9	121	5	0
11/02/2015 01:10	28	38	37	27	10	140	5	0
11/02/2015 01:15	20	31	32	20	5	108	5	0
11/02/2015 01:20	18	30	33	21	5	107	5	0
11/02/2015 01:25	20	32	33	22	5	112	5	0
11/02/2015 01:30	24	35	36	24	9	128	5	0
11/02/2015 01:35	10	24	29	18	3	84	5	0
11/02/2015 01:40	18	31	31	19	3	102	5	0
11/02/2015 01:45	15	28	31	19	7	100	5	0
11/02/2015 01:50	11	24	27	17	6	85	5	0
11/02/2015 01:55	13	26	29	17	7	92	5	0
11/02/2015 02:00	13	25	28	18	3	87	5	0
11/02/2015 02:05	15	25	29	17	6	92	5	0
11/02/2015 02:10	20	28	30	19	4	101	5	0
11/02/2015 02:15	13	26	30	19	7	95	5	0
11/02/2015 02:20	20	26	29	19	4	98	5	0
11/02/2015 02:25	20	29	30	21	5	105	5	0
11/02/2015 02:30	14	26	28	15	1	84	5	0
11/02/2015 02:35	16	28	30	20	5	99	5	0
11/02/2015 02:40	7	21	26	15	3	72	5	0
11/02/2015 02:45	8	22	26	16	4	76	5	0
11/02/2015 02:50	20	29	31	20	5	105	5	0
11/02/2015 02:55	15	26	29	16	5	91	5	0
11/02/2015 03:00	15	25	28	16	4	88	5	0
11/02/2015 03:05	18	24	27	17	3	89	5	0
11/02/2015 03:10	12	25	28	15	8	88	5	0
11/02/2015 03:15	18	30	33	20	6	107	5	0
11/02/2015 03:20	27	29	30	20	5	111	5	0
11/02/2015 03:25	11	24	27	16	4	82	5	0
11/02/2015 03:30	11	25	28	18	4	86	5	0
11/02/2015 03:35	16	28	30	21	6	101	5	0
11/02/2015 03:40	18	29	32	20	7	106	5	0
11/02/2015 03:45	14	27	29	20	3	93	5	0
11/02/2015 03:50	18	29	32	21	7	107	5	0
11/02/2015 03:55	18	30	31	20	4	103	5	0
11/02/2015 04:00	12	26	28	19	3	88	5	0
11/02/2015 04:05	18	31	31	21	6	107	5	0
11/02/2015 04:10	24	35	34	25	9	127	5	0
11/02/2015 04:15	27	38	36	26	9	136	5	0
11/02/2015 04:20	27	37	36	26	11	137	5	0
11/02/2015 04:25	34	43	39	30	13	159	5	0
11/02/2015 04:30	36	45	40	33	17	171	5	0
11/02/2015 04:35	44	50	44	36	20	194	5	0
11/02/2015 04:40	45	51	46	36	20	198	5	0
11/02/2015 04:45	51	56	48	40	24	219	5	0
11/02/2015 04:50	45	51	46	37	21	200	5	0
11/02/2015 04:55	55	60	54	45	28	242	5	0
11/02/2015 05:00	59	63	53	46	28	249	5	0
11/02/2015 05:05	60	64	53	47	29	253	5	0
11/02/2015 05:10	77	77	60	56	37	307	5	0
11/02/2015 05:15	81	80	65	58	39	323	5	0
11/02/2015 05:20	88	85	72	63	44	352	5	0
11/02/2015 05:25	103	98	75	71	51	398	5	0
11/02/2015 05:30	104	98	77	72	52	403	5	0
11/02/2015 05:35	122	112	82	82	61	459	5	0
11/02/2015 05:40	131	120	90	88	67	496	5	0
11/02/2015 05:45	155	139	105	100	77	576	5	0
