5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	35	49	51	35	39	209	5	80
11/02/2015 00:05	29	29	36	44	26	164	5	80
11/02/2015 00:10	32	44	47	45	36	204	5	80
11/02/2015 00:15	33	48	50	43	38	212	5	80
11/02/2015 00:20	23	39	40	33	33	168	5	80
11/02/2015 00:25	26	25	29	27	24	131	5	80
11/02/2015 00:30	23	35	44	26	30	158	5	80
11/02/2015 00:35	28	33	34	28	29	152	5	80
11/02/2015 00:40	26	31	34	35	28	154	5	80
11/02/2015 00:45	21	22	30	26	22	121	5	80
11/02/2015 00:50	18	29	37	22	26	132	5	80
11/02/2015 00:55	20	20	35	26	21	122	5	80
11/02/2015 01:00	20	24	26	25	23	118	5	80
11/02/2015 01:05	15	20	14	16	21	86	5	80
11/02/2015 01:10	13	15	19	11	18	76	5	80
11/02/2015 01:15	15	22	22	15	24	98	5	80
11/02/2015 01:20	19	25	22	16	21	103	5	80
11/02/2015 01:25	8	12	20	16	17	73	5	80
11/02/2015 01:30	10	12	24	13	18	77	5	80
11/02/2015 01:35	11	21	20	14	17	83	5	80
11/02/2015 01:40	16	16	19	13	18	82	5	80
11/02/2015 01:45	15	18	20	19	19	91	5	80
11/02/2015 01:50	9	17	19	21	19	85	5	80
11/02/2015 01:55	13	12	15	13	16	69	5	80
11/02/2015 02:00	5	15	17	13	14	64	5	80
11/02/2015 02:05	14	20	18	15	19	86	5	80
11/02/2015 02:10	4	13	11	12	16	56	5	80
11/02/2015 02:15	9	15	18	23	18	83	5	80
11/02/2015 02:20	10	22	11	17	22	82	5	80
11/02/2015 02:25	14	14	13	21	18	80	5	80
11/02/2015 02:30	10	13	17	17	17	74	5	80
11/02/2015 02:35	5	12	15	14	17	63	5	80
11/02/2015 02:40	5	10	19	16	18	68	5	80
11/02/2015 02:45	8	8	15	14	14	59	5	80
11/02/2015 02:50	7	14	15	11	15	62	5	80
11/02/2015 02:55	9	14	20	19	17	79	5	80
11/02/2015 03:00	9	16	22	12	19	78	5	80
11/02/2015 03:05	8	17	20	15	22	82	5	80
11/02/2015 03:10	11	12	22	20	16	81	5	80
11/02/2015 03:15	19	27	16	17	25	104	5	80
11/02/2015 03:20	9	23	27	19	23	101	5	80
11/02/2015 03:25	4	15	23	14	21	77	5	80
11/02/2015 03:30	9	20	25	16	22	92	5	80
11/02/2015 03:35	13	17	21	23	19	93	5	80
11/02/2015 03:40	24	23	24	28	23	122	5	80
11/02/2015 03:45	15	24	33	11	28	111	5	80
11/02/2015 03:50	16	25	27	19	24	111	5	80
11/02/2015 03:55	17	31	27	26	28	129	5	80
11/02/2015 04:00	20	18	24	22	19	103	5	80
11/02/2015 04:05	28	25	30	27	24	134	5	80
11/02/2015 04:10	19	30	33	24	27	133	5	80
11/02/2015 04:15	31	45	39	23	36	174	5	80
11/02/2015 04:20	32	36	34	27	31	160	5	80
11/02/2015 04:25	30	29	43	40	26	168	5	80
11/02/2015 04:30	36	38	45	35	32	186	5	80
11/02/2015 04:35	51	53	49	44	42	239	5	80
11/02/2015 04:40	64	58	64	46	45	277	5	80
11/02/2015 04:45	59	53	68	42	43	265	5	80
11/02/2015 04:50	65	72	69	43	54	303	5	80
11/02/2015 04:55	70	70	63	38	52	293	5	80
11/02/2015 05:00	62	59	69	48	45	283	5	80
11/02/2015 05:05	79	69	64	55	52	319	5	80
11/02/2015 05:10	80	64	71	47	49	311	5	80
11/02/2015 05:15	97	84	82	61	61	385	5	80
11/02/2015 05:20	115	95	98	72	68	448	5	80
11/02/2015 05:25	136	88	96	59	66	445	5	80
11/02/2015 05:30	124	105	118	68	84	499	5	80
11/02/2015 05:35	136	119	90	68	83	496	5	80
11/02/2015 05:40	148	136	130	81	94	589	5	80
11/02/2015 05:45	162	137	121	99	95	614	5	80
11/02/2015 05:50	133	101	91	94	72	491	5	80
11/02/2015 05:55	133	113	122	70	87	525	5	80
11/02/2015 06:00	155	126	117	85	88	571	5	80
11/02/2015 06:05	142	124	121	87	86	560	5	80
11/02/2015 06:10	150	120	115	103	84	572	5	80
11/02/2015 06:15	138	120	117	80	84	539	5	80
11/02/2015 06:20	131	118	127	102	91	569	5	80
11/02/2015 06:25	151	117	111	81	82	542	5	80
11/02/2015 06:30	148	127	118	95	88	576	5	80
11/02/2015 06:35	150	133	132	104	95	614	5	80
11/02/2015 06:40	158	125	133	106	96	618	5	80
11/02/2015 06:45	150	117	133	105	96	601	5	80
11/02/2015 06:50	145	134	137	98	99	613	5	80
11/02/2015 06:55	154	137	138	110	100	639	5	80
11/02/2015 07:00	162	134	145	110	105	656	5	80
11/02/2015 07:05	176	154	157	129	115	731	5	80
11/02/2015 07:10	180	148	156	132	114	730	5	80
11/02/2015 07:15	182	150	156	124	114	726	5	80
11/02/2015 07:20	166	144	157	140	115	722	5	80
11/02/2015 07:25	166	153	172	131	127	749	5	80
11/02/2015 07:30	182	152	176	147	130	787	5	80
11/02/2015 07:35	174	150	157	151	125	757	5	80
11/02/2015 07:40	149	145	166	147	122	729	5	80
11/02/2015 07:45	170	158	182	138	135	783	5	80
11/02/2015 07:50	173	141	184	149	137	784	5	80
11/02/2015 07:55	174	151	177	154	131	787	5	80
11/02/2015 08:00	160	144	152	137	112	705	5	80
11/02/2015 08:05	188	156	165	145	121	775	5	80
11/02/2015 08:10	165	154	170	141	125	755	5	80
11/02/2015 08:15	154	161	179	157	133	784	5	80
11/02/2015 08:20	166	155	174	146	129	770	5	80
11/02/2015 08:25	166	155	185	162	137	805	5	80
11/02/2015 08:30	173	160	174	143	129	779	5	80
11/02/2015 08:35	176	158	163	151	125	773	5	80
11/02/2015 08:40	168	149	186	143	138	784	5	80
11/02/2015 08:45	167	147	152	135	111	712	5	80
11/02/2015 08:50	167	148	167	132	123	737	5	80
11/02/2015 08:55	171	135	151	132	110	699	5	80
11/02/2015 09:00	163	131	138	135	110	677	5	80
11/02/2015 09:05	167	138	158	123	116	702	5	80
11/02/2015 09:10	163	134	138	128	104	667	5	80
11/02/2015 09:15	157	120	141	126	102	646	5	80
11/02/2015 09:20	157	137	141	122	102	659	5	80
11/02/2015 09:25	159	136	143	139	114	691	5	80
11/02/2015 09:30	161	129	129	124	100	643	5	80
11/02/2015 09:35	171	149	136	124	102	682	5	80
11/02/2015 09:40	154	129	126	125	101	635	5	80
11/02/2015 09:45	165	127	150	113	109	664	5	80
11/02/2015 09:50	157	135	139	115	100	646	5	80
11/02/2015 09:55	152	116	128	127	103	626	5	80
11/02/2015 10:00	150	119	132	114	95	610	5	80
11/02/2015 10:05	150	122	126	132	108	638	5	80
11/02/2015 10:10	140	128	137	112	99	616	5	80
11/02/2015 10:15	139	131	122	116	92	600	5	80
11/02/2015 10:20	150	135	129	125	101	640	5	80
11/02/2015 10:25	146	137	153	124	112	672	5	80
11/02/2015 10:30	142	132	131	127	103	635	5	80
11/02/2015 10:35	137	107	118	96	84	542	5	80
11/02/2015 10:40	145	137	123	117	95	617	5	80
11/02/2015 10:45	163	139	151	110	110	673	5	80
11/02/2015 10:50	146	134	150	117	109	656	5	80
11/02/2015 10:55	140	118	126	104	90	578	5	80
11/02/2015 11:00	152	131	136	125	101	645	5	80
11/02/2015 11:05	150	132	148	125	108	663	5	80
11/02/2015 11:10	148	134	129	125	101	637	5	80
11/02/2015 11:15	152	141	139	144	119	695	5	80
11/02/2015 11:20	158	146	140	133	108	685	5	80
11/02/2015 11:25	174	158	147	136	111	726	5	80
11/02/2015 11:30	147	127	133	107	96	610	5	80
11/02/2015 11:35	154	138	156	127	114	689	5	80
11/02/2015 11:40	153	133	135	115	97	633	5	80
11/02/2015 11:45	147	123	137	118	99	624	5	80
11/02/2015 11:50	146	124	141	128	104	643	5	80
11/02/2015 11:55	159	121	136	120	98	634	5	80
11/02/2015 12:00	151	125	127	112	91	606	5	80
11/02/2015 12:05	158	131	141	127	103	660	5	80
11/02/2015 12:10	142	140	118	122	98	620	5	80
11/02/2015 12:15	159	132	142	135	110	678	5	80
11/02/2015 12:20	162	133	132	116	95	638	5	80
11/02/2015 12:25	167	142	150	142	117	718	5	80
