5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 00:00	27	38	25	20	29	139	5	0
11/09/2015 00:05	30	40	27	19	29	145	5	0
11/09/2015 00:10	22	28	22	15	29	116	5	0
11/09/2015 00:15	32	44	28	16	26	146	5	0
11/09/2015 00:20	27	38	25	15	27	132	5	0
11/09/2015 00:25	24	31	23	17	26	121	5	0
11/09/2015 00:30	18	29	19	11	24	101	5	0
11/09/2015 00:35	20	32	21	12	23	108	5	0
11/09/2015 00:40	18	34	20	8	23	103	5	0
11/09/2015 00:45	19	32	20	9	21	101	5	0
11/09/2015 00:50	20	29	21	9	22	101	5	0
11/09/2015 00:55	17	29	19	8	24	97	5	0
11/09/2015 01:00	15	25	18	8	20	86	5	0
11/09/2015 01:05	13	27	16	10	22	88	5	0
11/09/2015 01:10	13	26	16	8	21	84	5	0
11/09/2015 01:15	15	26	18	8	22	89	5	0
11/09/2015 01:20	15	24	17	9	21	86	5	0
11/09/2015 01:25	19	26	14	9	21	89	5	0
11/09/2015 01:30	9	25	14	8	21	77	5	0
11/09/2015 01:35	20	26	13	11	21	91	5	0
11/09/2015 01:40	13	22	16	9	22	82	5	0
11/09/2015 01:45	10	24	14	6	20	74	5	0
11/09/2015 01:50	8	20	13	9	21	71	5	0
11/09/2015 01:55	10	23	14	7	20	74	5	0
11/09/2015 02:00	7	22	12	7	21	69	5	0
11/09/2015 02:05	13	22	16	8	20	79	5	0
11/09/2015 02:10	9	19	11	10	22	71	5	0
11/09/2015 02:15	9	23	14	3	17	66	5	0
11/09/2015 02:20	7	19	13	7	22	68	5	0
11/09/2015 02:25	9	23	13	6	19	70	5	0
11/09/2015 02:30	16	23	13	5	17	74	5	0
11/09/2015 02:35	4	15	9	5	18	51	5	0
11/09/2015 02:40	9	19	11	5	19	63	5	0
11/09/2015 02:45	7	19	13	6	20	65	5	0
11/09/2015 02:50	7	22	13	6	19	67	5	0
11/09/2015 02:55	9	22	14	6	21	72	5	0
11/09/2015 03:00	9	22	14	11	24	80	5	0
11/09/2015 03:05	13	23	16	7	19	78	5	0
11/09/2015 03:10	13	25	16	8	22	84	5	0
11/09/2015 03:15	12	23	15	8	21	79	5	0
11/09/2015 03:20	13	27	16	6	19	81	5	0
11/09/2015 03:25	9	23	14	8	21	75	5	0
11/09/2015 03:30	12	22	16	8	21	79	5	0
11/09/2015 03:35	15	26	18	9	22	90	5	0
11/09/2015 03:40	13	25	16	9	22	85	5	0
11/09/2015 03:45	14	29	17	8	22	90	5	0
11/09/2015 03:50	12	21	16	11	24	84	5	0
11/09/2015 03:55	10	26	15	11	22	84	5	0
11/09/2015 04:00	13	23	16	8	22	82	5	0
11/09/2015 04:05	23	32	22	18	28	123	5	0
11/09/2015 04:10	20	32	21	10	23	106	5	0
11/09/2015 04:15	29	36	26	17	28	136	5	0
11/09/2015 04:20	28	32	26	20	29	135	5	0
11/09/2015 04:25	33	40	29	20	30	152	5	0
11/09/2015 04:30	33	40	29	18	29	149	5	0
11/09/2015 04:35	37	47	31	24	31	170	5	0
11/09/2015 04:40	42	47	35	30	1	155	5	0
11/09/2015 04:45	37	46	32	21	31	167	5	0
11/09/2015 04:50	41	45	34	26	33	179	5	0
11/09/2015 04:55	42	54	35	19	30	180	5	0
11/09/2015 05:00	43	48	35	33	5	164	5	0
11/09/2015 05:05	50	55	39	30	37	211	5	0
11/09/2015 05:10	61	60	47	40	6	214	5	0
11/09/2015 05:15	64	64	48	46	14	236	5	0
11/09/2015 05:20	74	78	55	42	6	255	5	0
11/09/2015 05:25	87	85	63	47	8	290	5	0
11/09/2015 05:30	90	91	65	65	24	335	5	0
11/09/2015 05:35	96	96	69	64	24	349	5	0
11/09/2015 05:40	105	100	74	68	27	374	5	0
11/09/2015 05:45	110	104	78	65	24	381	5	0
11/09/2015 05:50	113	107	79	64	19	382	5	0
11/09/2015 05:55	118	108	83	73	26	408	5	0
11/09/2015 06:00	129	118	89	72	28	436	5	0
11/09/2015 06:05	143	136	99	92	43	513	5	0
11/09/2015 06:10	146	139	100	99	25	509	5	0
11/09/2015 06:15	161	148	110	102	30	551	5	0
11/09/2015 06:20	150	142	103	99	26	520	5	0
11/09/2015 06:25	157	138	108	106	31	540	5	0
11/09/2015 06:30	130	122	90	88	27	457	5	0
11/09/2015 06:35	136	118	94	90	27	465	5	0
11/09/2015 06:40	138	124	96	92	27	477	5	0
11/09/2015 06:45	136	122	94	89	26	467	5	0
11/09/2015 06:50	123	120	86	91	38	458	5	0
11/09/2015 06:55	121	114	85	86	32	438	5	0
11/09/2015 07:00	129	113	90	87	40	459	5	0
11/09/2015 07:05	140	120	97	92	41	490	5	0
11/09/2015 07:10	149	124	102	94	48	517	5	0
11/09/2015 07:15	163	132	111	111	64	581	5	0
11/09/2015 07:20	159	134	109	109	67	578	5	0
11/09/2015 07:25	147	121	101	99	58	526	5	0
11/09/2015 07:30	154	129	106	100	59	548	5	0
11/09/2015 07:35	148	127	102	98	59	534	5	0
11/09/2015 07:40	138	128	95	97	55	513	5	0
11/09/2015 07:45	139	114	96	87	49	485	5	0
11/09/2015 07:50	121	113	84	86	43	447	5	0
11/09/2015 07:55	156	132	107	100	47	542	5	0
11/09/2015 08:00	140	117	97	90	49	493	5	0
11/09/2015 08:05	141	119	98	91	45	494	5	0
11/09/2015 08:10	154	130	105	99	50	538	5	0
11/09/2015 08:15	140	125	97	95	47	504	5	0
11/09/2015 08:20	125	119	87	92	50	473	5	0
11/09/2015 08:25	149	124	103	96	53	525	5	0
11/09/2015 08:30	163	129	111	100	59	562	5	0
11/09/2015 08:35	119	113	105	95	47	479	5	0
11/09/2015 08:40	144	126	122	115	63	570	5	0
11/09/2015 08:45	128	113	110	101	56	508	5	0
11/09/2015 08:50	126	113	109	103	52	503	5	0
11/09/2015 08:55	128	113	108	90	53	492	5	0
11/09/2015 09:00	122	110	105	89	46	472	5	0
11/09/2015 09:05	122	103	86	78	40	429	5	0
11/09/2015 09:10	117	99	82	76	40	414	5	0
11/09/2015 09:15	122	113	85	85	39	444	5	0
11/09/2015 09:20	114	102	80	80	37	413	5	0
11/09/2015 09:25	118	116	82	88	43	447	5	0
11/09/2015 09:30	117	126	103	96	37	479	5	0
11/09/2015 09:35	131	116	91	88	38	464	5	0
11/09/2015 09:40	126	123	88	91	38	466	5	0
11/09/2015 09:45	126	111	88	85	34	444	5	0
11/09/2015 09:50	99	109	89	80	34	411	5	0
11/09/2015 09:55	118	104	83	78	29	412	5	0
11/09/2015 10:00	115	103	81	79	30	408	5	0
11/09/2015 10:05	111	99	78	74	25	387	5	0
