5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/09/2015 00:00	74.8	71	67.4	62.8	70	4	100
11/09/2015 00:05	75.5	68.7	72.7	63.3	71.1	4	100
11/09/2015 00:10	73.9	71.7	73.2	61.2	71.5	4	100
11/09/2015 00:15	75.6	72.1	69.6	62.2	71.2	4	100
11/09/2015 00:20	75.5	72.1	75.2	62.1	72.4	4	100
11/09/2015 00:25	75.3	73.1	73.7	61.1	72.4	4	100
11/09/2015 00:30	74.7	73.5	64.8	62.8	70.4	4	100
11/09/2015 00:35	75.4	73.8	65.4	62.7	70.7	4	100
11/09/2015 00:40	75.6	73.9	68.1	63.4	71.4	4	100
11/09/2015 00:45	76.3	71.5	68.3	63.3	71.3	4	100
11/09/2015 00:50	76.1	72	68.6	62.6	71	4	100
11/09/2015 00:55	74.5	71.5	73.4	63.1	72	4	100
11/09/2015 01:00	75	71.7	72.3	62.9	71.7	4	100
11/09/2015 01:05	75	71.1	72.7	62.6	71.5	4	100
11/09/2015 01:10	74.4	70.8	75.4	62.6	71.9	4	100
11/09/2015 01:15	74.1	70.1	72.7	61.1	69.8	4	100
11/09/2015 01:20	74.7	71.2	71.8	62.6	71.3	4	100
11/09/2015 01:25	74.6	71.3	68	63.4	69.5	4	100
11/09/2015 01:30	74.1	70.6	67.5	60.9	69	4	100
11/09/2015 01:35	74.9	70.9	69.3	61.9	70.4	4	100
11/09/2015 01:40	74.8	71.2	70.1	62.1	70.5	4	100
11/09/2015 01:45	74.3	71.1	68.9	62.3	69.7	4	100
11/09/2015 01:50	74.2	70.1	66.9	63.1	68.7	4	100
11/09/2015 01:55	74.4	70.1	68.2	63.7	69.1	4	100
11/09/2015 02:00	74.4	69.1	67.3	63.4	68.2	4	100
11/09/2015 02:05	74.1	69.7	62.6	62.3	66.6	4	100
11/09/2015 02:10	74.3	70.7	66	62.4	68	4	100
11/09/2015 02:15	74.2	70.3	66.3	62	68.2	4	100
11/09/2015 02:20	74.4	70.3	67.4	61.7	69.1	4	100
11/09/2015 02:25	74.3	70.4	69	61.6	68.4	4	100
11/09/2015 02:30	74.7	70.9	69.5	61.8	69.8	4	100
11/09/2015 02:35	74.7	71.2	68.8	62	69.7	4	100
11/09/2015 02:40	74.8	70.8	68.7	62	69.4	4	100
11/09/2015 02:45	75	71.2	69.7	62.4	70.1	4	100
11/09/2015 02:50	74.9	71.2	68.1	63.1	69.4	4	100
11/09/2015 02:55	74.8	71	66.8	62.4	69.7	4	100
11/09/2015 03:00	74.8	71	67.3	62.2	69.6	4	100
11/09/2015 03:05	74.6	71.2	67.9	62.3	69.3	4	100
11/09/2015 03:10	74.8	70.9	67.6	62.1	69.5	4	100
11/09/2015 03:15	74.8	71.1	67.1	62.6	69.3	4	100
11/09/2015 03:20	74.9	70.9	66.9	61.5	67.7	4	100
11/09/2015 03:25	74.6	71.1	67.8	61.8	69.2	4	100
11/09/2015 03:30	74.9	71.1	65.8	61.9	68.8	4	100
11/09/2015 03:35	74.9	71	66.7	62.2	69.3	4	100
11/09/2015 03:40	74.8	71.2	69.8	62.2	70.1	4	100
11/09/2015 03:45	74.2	71.4	69.3	62.8	70	4	100
11/09/2015 03:50	74.4	70.7	64.4	62.6	67	4	100
11/09/2015 03:55	74.6	71	65.2	61.6	68	4	100
11/09/2015 04:00	74.7	71	58	60.7	65.4	4	100
11/09/2015 04:05	74.6	67	61.4	60.6	66	4	100
11/09/2015 04:10	74.6	68.8	58.7	60.9	65.2	4	100
