5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/09/2015 00:00	74.8	71	67.4	62.8	66.7	4	100
11/09/2015 00:05	74.8	70.7	67.5	63.3	66.8	4	100
11/09/2015 00:10	75	70.8	67.3	61.9	66.1	4	100
11/09/2015 00:15	74.8	70.7	67.5	62.9	66.7	4	100
11/09/2015 00:20	74.6	70.7	67.3	62.7	66.4	4	100
11/09/2015 00:25	74.7	70.8	66.9	62.1	66.8	4	100
11/09/2015 00:30	74.7	70.9	67.1	62.1	65.9	4	100
11/09/2015 00:35	74.7	70.9	67.1	62.4	66.7	4	100
11/09/2015 00:40	74.7	71.1	67.1	63	66.4	4	100
11/09/2015 00:45	74.7	71.1	67.2	61	66	4	100
11/09/2015 00:50	74.7	71.1	67.2	61.4	65.3	4	100
11/09/2015 00:55	75.3	71	67.3	59.9	65.4	4	100
11/09/2015 01:00	75.3	71.1	67.3	60.6	65.6	4	100
11/09/2015 01:05	75.3	71	67.2	61.5	65.9	4	100
11/09/2015 01:10	75.3	70.9	67.3	61.7	66	4	100
11/09/2015 01:15	75.3	70.8	67.1	61.8	65.5	4	100
11/09/2015 01:20	75	70.9	67	51.9	62	4	100
11/09/2015 01:25	75	70.8	67.1	56.2	63.1	4	100
11/09/2015 01:30	75	70.8	67.2	59.4	65	4	100
11/09/2015 01:35	75	70.7	67.2	60.5	63.9	4	100
11/09/2015 01:40	75.2	71	67.3	62	66.3	4	100
11/09/2015 01:45	75.2	71.1	67.3	62	65.6	4	100
11/09/2015 01:50	75.2	70.9	67.2	61.3	66.2	4	100
11/09/2015 01:55	75.2	71	67.3	61.3	66	4	100
11/09/2015 02:00	75.2	71	67.3	61.8	64.7	4	100
11/09/2015 02:05	75.2	71	67.4	62	65.5	4	100
11/09/2015 02:10	75.2	71.2	67.5	62.6	66.1	4	100
11/09/2015 02:15	74.9	71.2	67.4	61.3	67.1	4	100
11/09/2015 02:20	74.9	71.2	67.5	62.2	64.6	4	100
11/09/2015 02:25	74.9	71	67.6	60.8	64.9	4	100
11/09/2015 02:30	74.8	71	67.4	62	66.7	4	100
11/09/2015 02:35	74.8	70.9	67.4	60.7	65.2	4	100
11/09/2015 02:40	74.8	70.8	67.5	62.6	66.5	4	100
11/09/2015 02:45	74.7	71	67.4	61	66.3	4	100
11/09/2015 02:50	74.7	71	67.3	61.3	65.7	4	100
11/09/2015 02:55	74.7	71	67.3	61.9	66.1	4	100
11/09/2015 03:00	74.7	71.1	67.3	62.7	67.6	4	100
11/09/2015 03:05	74.7	71	67.2	63.6	67	4	100
11/09/2015 03:10	74.7	70.9	67.3	62.5	66.9	4	100
11/09/2015 03:15	74.8	70.7	67.1	61.9	67.2	4	100
11/09/2015 03:20	74.8	70.9	67.3	61.2	66	4	100
11/09/2015 03:25	74.8	70.8	67.6	62.8	67.4	4	100
11/09/2015 03:30	74.6	70.9	67.5	57.3	65.5	4	100
11/09/2015 03:35	74.7	71.1	67.5	60.7	66.1	4	100
11/09/2015 03:40	74.8	71.1	67.5	59.6	66.7	4	100
11/09/2015 03:45	74.9	71.1	67.5	60.8	66.6	4	100
11/09/2015 03:50	75.4	70.9	66.9	62.4	66.9	4	100
11/09/2015 03:55	75.1	70.9	67.1	61.6	67.1	4	100
11/09/2015 04:00	75	70.3	67	50.8	63.9	4	100
11/09/2015 04:05	74.9	70.9	67.5	49.9	65.1	4	100
11/09/2015 04:10	74.9	70.6	67.1	54.9	65	4	100
11/09/2015 04:15	74.9	70.8	67.2	63.9	67.9	4	100
11/09/2015 04:20	75.1	70.5	67.2	68.6	69.4	4	100
11/09/2015 04:25	75	70.4	67.7	66.5	68.9	4	100
11/09/2015 04:30	74.6	71.1	66.9	68.9	69.5	4	100
11/09/2015 04:35	75	71.6	67	67.9	69.7	4	100
11/09/2015 04:40	74.9	71.3	67.8	68.9	69.9	4	100
11/09/2015 04:45	74.9	71.1	68	63.9	68.8	4	100
11/09/2015 04:50	74.6	69.8	67.6	61.3	67.5	4	100
11/09/2015 04:55	74.6	70.3	67.3	58.8	67.6	4	100
11/09/2015 05:00	75.6	74.4	71.5	63.4	71.4	4	100
11/09/2015 05:05	76.5	76	73.1	65	72.7	4	100
11/09/2015 05:10	79.3	75	73.3	59.6	72.1	4	100
11/09/2015 05:15	80.5	74.1	71.6	61.1	71.3	4	100
11/09/2015 05:20	77.5	73.7	71.2	60.5	71.1	4	100
11/09/2015 05:25	75.5	71.3	68.5	62.9	69.5	4	100
11/09/2015 05:30	76.4	70.5	67.4	61.7	68.6	4	100
11/09/2015 05:35	74	67.7	64.6	59.9	66.2	4	100
11/09/2015 05:40	59.7	50.1	48.7	50	52	4	100
11/09/2015 05:45	58.8	44.6	39.9	39.9	45.8	4	100
11/09/2015 05:50	54.3	43.8	40	36.5	43.9	4	100
11/09/2015 05:55	40.6	35.5	34.6	28.4	35	4	100
11/09/2015 06:00	25.7	24.7	23.9	19.4	23.5	4	100
11/09/2015 06:05	22.2	26.4	23.7	17	22.6	4	100
11/09/2015 06:10	16.7	18.8	18.7	14.7	17.3	4	100
11/09/2015 06:15	13.1	15	14.2	12.2	13.7	4	100
11/09/2015 06:20	11	12.4	12.2	10.5	11.6	4	100
11/09/2015 06:25	10.2	12.1	11.8	10	11.1	4	100
11/09/2015 06:30	9.8	9.9	9.8	8.4	9.5	4	100
11/09/2015 06:35	8	8.6	8.1	6.5	7.9	4	100
11/09/2015 06:40	7.5	8.1	8.1	5.5	7.4	4	100
11/09/2015 06:45	7.1	6.3	7.4	5.9	6.7	4	100
11/09/2015 06:50	6.5	6.6	7.3	5.8	6.6	4	100
11/09/2015 06:55	5.9	6.2	7	5.6	6.2	4	100
11/09/2015 07:00	6	5.8	6.5	5.7	6	4	100
11/09/2015 07:05	5.6	5	5.3	4.2	5.1	4	100
11/09/2015 07:10	6	6.2	5.8	4.2	5.7	4	100
11/09/2015 07:15	6.3	6	5.8	4.1	5.6	4	100
11/09/2015 07:20	6.2	5.2	5.8	4.4	5.4	4	100
11/09/2015 07:25	5.9	4.7	5.2	3.8	5	4	100
11/09/2015 07:30	6	4.5	4.9	4.1	4.9	4	100
11/09/2015 07:35	5.1	5.4	6.5	4.9	5.6	4	100
11/09/2015 07:40	5.9	6	8.4	6.3	6.8	4	100
11/09/2015 07:45	5.3	6	7.4	7.2	6.6	4	100
11/09/2015 07:50	5.5	5.6	7.4	6.4	6.3	4	100
11/09/2015 07:55	5.4	5.4	7.1	5.9	6	4	100
11/09/2015 08:00	5.2	7.3	9.1	6.2	7.2	4	100
11/09/2015 08:05	7	9.6	9.4	5.4	8.2	4	100
11/09/2015 08:10	5.9	8.6	8.5	5.7	7.3	4	100
11/09/2015 08:15	5.6	7.1	8.6	5.9	6.9	4	100
11/09/2015 08:20	5.7	6.4	8.1	6.8	6.8	4	100
11/09/2015 08:25	6.5	8.7	11.9	8.8	9.3	4	100
11/09/2015 08:30	6.3	19.9	24.1	19.9	18.6	4	100
11/09/2015 08:35	8.2	21.4	23	18.7	18.3	4	100
11/09/2015 08:40	15.8	36.8	36.5	33.4	31.7	4	100
11/09/2015 08:45	40.9	49	50	40.1	45.5	4	100
11/09/2015 08:50	53.1	56.9	56.9	43.5	53	4	100
11/09/2015 08:55	60.8	62.5	59.7	43.6	56.1	4	100
11/09/2015 09:00	68	66.3	61.8	49.9	60.6	4	100
11/09/2015 09:05	71	68.2	63.4	45.4	61.5	4	100
11/09/2015 09:10	73.6	68.6	64.6	48.4	63	4	100
11/09/2015 09:15	75.1	69.4	64.7	49.8	63.8	4	100
11/09/2015 09:20	76.9	70.1	64.2	48.9	64.2	4	100
11/09/2015 09:25	76.8	70.2	65.9	50.1	64	4	100
11/09/2015 09:30	76.5	67.8	66.1	51.3	63.6	4	100
11/09/2015 09:35	75.5	67.6	65.2	48.4	62.4	4	100
11/09/2015 09:40	75.7	68.6	63.2	49	62.1	4	100
11/09/2015 09:45	76.4	68.1	63.5	51.7	62.7	4	100
11/09/2015 09:50	76	68.4	64.3	51.4	62.7	4	100
11/09/2015 09:55	76.6	68.4	65.6	53.2	64.5	4	100
11/09/2015 10:00	75.2	69.5	64.9	54.2	64.6	4	100
11/09/2015 10:05	74.7	69.1	65	52	63.6	4	100
11/09/2015 10:10	74.2	68.8	65.3	50.2	63.4	4	100
11/09/2015 10:15	74.8	68.6	65.4	49.1	62.9	4	100
11/09/2015 10:20	74.1	68.7	65.2	49.7	63.7	4	100
11/09/2015 10:25	74.1	68.6	64.6	49.4	62	4	100
11/09/2015 10:30	73.9	68.7	64.5	49.6	62.6	4	100
11/09/2015 10:35	74.3	68.3	64.5	51.8	63.1	4	100
11/09/2015 10:40	74.6	68.1	63.8	50.5	62.7	4	100
11/09/2015 10:45	73.6	67.1	64.6	51.7	62.8	4	100
11/09/2015 10:50	73.3	67.3	64.5	52.6	63.3	4	100
11/09/2015 10:55	73.5	67	62.8	48.5	61.9	4	100
11/09/2015 11:00	74.1	67.8	63	45.6	61.1	4	100
11/09/2015 11:05	74.5	67.6	62.5	49.5	61.3	4	100
11/09/2015 11:10	75	68.6	63.1	48.6	62.3	4	100
11/09/2015 11:15	75.3	69	63	48.1	61.3	4	100
11/09/2015 11:20	74.6	68.8	63.1	46.7	61.2	4	100
11/09/2015 11:25	74.7	68.9	63.9	49.3	62.6	4	100
11/09/2015 11:30	75.6	69.4	63.3	51	62.9	4	100
11/09/2015 11:35	74.9	68.8	64.6	52.4	63.5	4	100
11/09/2015 11:40	74.9	68.8	64.8	52.2	63.1	4	100
11/09/2015 11:45	74.4	68.8	63.6	48.6	62.4	4	100
11/09/2015 11:50	75.4	68.8	64.2	53.5	63.6	4	100
11/09/2015 11:55	75.4	68	66.1	57.3	64.6	4	100
11/09/2015 12:00	75.6	70.4	65.9	55.5	65.2	4	100
11/09/2015 12:05	75	69	64.4	50.1	62.7	4	100
11/09/2015 12:10	75	69.5	64.1	47.7	62.4	4	100
11/09/2015 12:15	75.6	68.4	62.8	46.3	61.7	4	100
11/09/2015 12:20	75	68.7	63.2	51.5	62.9	4	100
11/09/2015 12:25	74.7	69.4	63.2	52.7	63.1	4	100
11/09/2015 12:30	74.6	68.8	62.3	53.8	63.2	4	100
11/09/2015 12:35	74.6	68.5	63.3	49.6	63	4	100
11/09/2015 12:40	74.8	68.8	63.6	51.1	62.7	4	100
11/09/2015 12:45	74	67.8	64.3	51.8	63.1	4	100
11/09/2015 12:50	74.1	69	64.5	52.3	63.1	4	100
11/09/2015 12:55	74.7	69.1	64.6	53.1	63.2	4	100
11/09/2015 13:00	74.8	69.5	64.2	50	63.1	4	100
11/09/2015 13:05	74.6	69.5	64.4	50.4	62.7	4	100
11/09/2015 13:10	74.7	68.9	63.8	54.2	63.7	4	100
11/09/2015 13:15	74	68.8	64	51	63.1	4	100
11/09/2015 13:20	74.2	69	64.1	49.7	62.5	4	100
11/09/2015 13:25	74.8	69.4	63.9	50	62.7	4	100
11/09/2015 13:30	74.2	68.1	64.1	50.3	62.7	4	100
11/09/2015 13:35	74.4	68.6	64.4	49	63	4	100
11/09/2015 13:40	74.6	68.2	64.7	49.9	62.4	4	100
11/09/2015 13:45	75	68.7	65.3	52.7	63.5	4	100
11/09/2015 13:50	75.4	69.2	65.2	54.6	64.1	4	100
11/09/2015 13:55	74.4	69	64.8	55.2	64	4	100
11/09/2015 14:00	74.9	70.1	65.9	58.2	65.8	4	100
11/09/2015 14:05	74.5	70.1	65.5	59.4	65.6	4	100
11/09/2015 14:10	74.5	70.6	64.5	60.8	66	4	100
11/09/2015 14:15	75.1	70.2	64.6	56.1	65.1	4	100
11/09/2015 14:20	73.8	70.2	63.8	53.8	64	4	100
11/09/2015 14:25	74.7	70.7	65.1	55.3	65.1	4	100
11/09/2015 14:30	74.4	70	66	58.5	65.5	4	100
11/09/2015 14:35	74.4	70	65.7	58.8	65.6	4	100
11/09/2015 14:40	74.6	69.6	65.5	58.4	65.5	4	100
11/09/2015 14:45	74.8	68.4	64.9	59.5	64.9	4	100
11/09/2015 14:50	74.3	68.7	65.9	60.9	66.2	4	100
11/09/2015 14:55	74.2	69.3	66.5	61.8	66.4	4	100
11/09/2015 15:00	73.3	69.8	66.2	60.1	66.2	4	100
11/09/2015 15:05	73.6	70	65.9	59.8	66.2	4	100
11/09/2015 15:10	74.3	70.4	65.9	59.2	66.3	4	100
11/09/2015 15:15	74.8	70.5	66.7	60.5	66.7	4	100
11/09/2015 15:20	75	70.3	66.3	59.1	66.4	4	100
11/09/2015 15:25	74.8	69.6	65.4	58.6	65.7	4	100
11/09/2015 15:30	73.7	68	65.4	59.2	65.1	4	100
11/09/2015 15:35	72.5	68.3	66.2	60.4	66	4	100
11/09/2015 15:40	73.3	68.4	66.4	59.6	65.9	4	100
11/09/2015 15:45	74.2	68.7	66	58.9	65.7	4	100
11/09/2015 15:50	73.9	68	66.7	59.6	65.8	4	100
11/09/2015 15:55	71.8	68.2	65.8	60	65.6	4	100
11/09/2015 16:00	72.9	68.6	64	62.6	66.2	4	100
11/09/2015 16:05	71.4	67.8	65.2	60.8	65.6	4	100
11/09/2015 16:10	72.6	68.1	65.7	61.3	66.1	4	100
11/09/2015 16:15	73.9	67.9	64.5	60.4	65.5	4	100
11/09/2015 16:20	72.8	68.5	65.8	58.8	65.8	4	100
11/09/2015 16:25	73.9	69.2	67.8	60.7	67	4	100
11/09/2015 16:30	72.9	68.7	67.6	61.6	67.1	4	100
11/09/2015 16:35	72.9	68.2	66.3	59.7	65.7	4	100
11/09/2015 16:40	72.8	69	66.2	60.1	66.2	4	100
11/09/2015 16:45	73.8	69.3	65.9	62.9	66.9	4	100
11/09/2015 16:50	72.7	68.7	64.7	61.3	65.8	4	100
11/09/2015 16:55	73.8	69.4	64.8	61.2	66.2	4	100
11/09/2015 17:00	72.4	68.1	65.2	59.9	65.8	4	100
11/09/2015 17:05	73.5	66.8	64.2	59.7	64.7	4	100
11/09/2015 17:10	74.3	67.2	65	61.6	65.5	4	100
11/09/2015 17:15	74.8	67.6	65	61.5	65.8	4	100
11/09/2015 17:20	74.2	65.9	63.8	62.4	65	4	100
11/09/2015 17:25	73.3	66.2	63.2	60.9	64.7	4	100
11/09/2015 17:30	73.5	66.4	63.8	62.7	65.4	4	100
11/09/2015 17:35	73.8	66.1	62.9	62	64.8	4	100
11/09/2015 17:40	73.3	65.5	62.2	57.8	63.1	4	100
11/09/2015 17:45	72	65	62.9	59.9	63.9	4	100
11/09/2015 17:50	70.4	64.9	62.8	61.2	64	4	100
11/09/2015 17:55	71.4	66.3	63.1	58.3	64.1	4	100
11/09/2015 18:00	72.1	66.5	62.7	59.3	64	4	100
11/09/2015 18:05	71.9	65.8	62.6	60.5	64.2	4	100
11/09/2015 18:10	72.6	66.9	63.7	59.4	64.8	4	100
11/09/2015 18:15	73.6	67.2	64.1	59.8	64.5	4	100
11/09/2015 18:20	73.1	68	64.2	60.6	65.4	4	100
11/09/2015 18:25	73.4	67.7	66	62.7	66.4	4	100
