5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/09/2015 00:00	74.8	74.9	67.4	62.8	72.1	4	100
11/09/2015 00:05	75.1	71.8	67.8	62.4	70	4	100
11/09/2015 00:10	74.8	69.2	60.7	62.7	66.4	4	100
11/09/2015 00:15	74.8	69.8	66.2	61.4	68.2	4	100
11/09/2015 00:20	74.7	67.8	66.8	60.6	67.8	4	100
11/09/2015 00:25	74.7	66.4	71	62.3	69	4	100
11/09/2015 00:30	74.8	66.4	67	60.2	68	4	100
11/09/2015 00:35	74.9	62.3	66.1	59.8	66.2	4	100
11/09/2015 00:40	75.2	67.4	70.7	61.7	69.1	4	100
11/09/2015 00:45	74.9	68.4	70.8	63.3	69.9	4	100
11/09/2015 00:50	74.5	62.7	68.1	62	67.5	4	100
11/09/2015 00:55	74.7	67.9	64.5	62	67.3	4	100
11/09/2015 01:00	74.7	68.3	67	62.8	68.4	4	100
11/09/2015 01:05	74.8	65.9	67.8	63.9	68.2	4	100
11/09/2015 01:10	74.8	67.4	66.9	63.2	67.9	4	100
11/09/2015 01:15	74.9	69.5	65.4	63.7	67.4	4	100
11/09/2015 01:20	74.9	68.8	67.5	62.8	68.2	4	100
11/09/2015 01:25	75	70	68.8	63.5	69.8	4	100
11/09/2015 01:30	74.9	65.1	64.5	64.3	66.3	4	100
11/09/2015 01:35	74.9	65.1	66.8	61.1	66.5	4	100
11/09/2015 01:40	74.8	64.3	67	62.1	66.3	4	100
11/09/2015 01:45	74.7	66.4	67.2	63.1	66.7	4	100
11/09/2015 01:50	74.7	68.5	65.3	62.4	66.7	4	100
11/09/2015 01:55	74.8	66.8	58.1	63.3	63.2	4	100
11/09/2015 02:00	74.4	64.3	62.8	64	65.6	4	100
11/09/2015 02:05	74.5	65.8	63.8	63.2	65.7	4	100
11/09/2015 02:10	74.6	56.9	56	63.7	58.6	4	100
11/09/2015 02:15	74.6	64.3	61.1	63.5	65.4	4	100
11/09/2015 02:20	74.6	67.3	62.5	63.4	66.2	4	100
11/09/2015 02:25	74.6	68.2	64.7	55.5	64.6	4	100
11/09/2015 02:30	74.7	69.7	64.9	58.4	65	4	100
11/09/2015 02:35	74.9	70	61.5	60.6	65.4	4	100
11/09/2015 02:40	75	68.2	64.8	61.4	66.9	4	100
11/09/2015 02:45	75	68.5	69.5	62.2	68.2	4	100
11/09/2015 02:50	75	69.3	69.3	63.3	68.6	4	100
11/09/2015 02:55	74.9	69.7	65	62.3	66.8	4	100
11/09/2015 03:00	74.7	69.8	66	62.1	67.6	4	100
11/09/2015 03:05	74.5	70.6	66.4	62.6	68.2	4	100
11/09/2015 03:10	74.7	71.4	68.5	63	69.6	4	100
11/09/2015 03:15	74.9	71.5	67	63	68.6	4	100
11/09/2015 03:20	74.7	70.6	66.2	61.3	67	4	100
11/09/2015 03:25	74.7	71.1	67.1	56.6	66.1	4	100
11/09/2015 03:30	74.7	69.2	64.2	59.6	67.3	4	100
11/09/2015 03:35	74.9	68.9	60.9	61.2	65.3	4	100
11/09/2015 03:40	74.8	69.3	64.6	62.9	67.1	4	100
11/09/2015 03:45	74.8	53.9	66.6	63.5	62.4	4	100
11/09/2015 03:50	74.7	54.7	63.4	63.8	61.7	4	100
11/09/2015 03:55	74.7	61.5	55.7	60.9	60.4	4	100
11/09/2015 04:00	74.8	66.1	57.4	59	63.1	4	100
11/09/2015 04:05	74.8	68.7	62.3	57.5	65.1	4	100
11/09/2015 04:10	74.7	64	61	58.9	63.9	4	100
11/09/2015 04:15	74.8	68.3	66.2	62.3	67	4	100
11/09/2015 04:20	74.6	70	67.7	61.3	68.3	4	100
11/09/2015 04:25	74.7	70	67.9	60.1	68.2	4	100
11/09/2015 04:30	74.7	65.2	69.6	56.1	66.2	4	100
11/09/2015 04:35	74.6	66.9	71.7	52.9	67.2	4	100
11/09/2015 04:40	74.6	66.1	68.5	55.1	66.8	4	100
11/09/2015 04:45	74.5	67.6	74.5	63.9	70.3	4	100
11/09/2015 04:50	74.6	64.7	72.4	60	68.9	4	100
11/09/2015 04:55	74.7	65	74	64.4	69.3	4	100
11/09/2015 05:00	75.7	70.1	69.3	62	70.2	4	100
11/09/2015 05:05	75.3	64.5	69.8	60.9	68.2	4	100
11/09/2015 05:10	75.9	70.8	71.7	61.7	71.1	4	100
11/09/2015 05:15	76.2	70.3	68.5	65.2	70.6	4	100
11/09/2015 05:20	76.7	73.7	69.2	61.6	71.5	4	100
11/09/2015 05:25	75.6	70.8	64.3	60.6	68.9	4	100
11/09/2015 05:30	74.6	74.4	70.3	63.1	71.7	4	100
11/09/2015 05:35	75.7	74.9	73.5	62.8	72.9	4	100
11/09/2015 05:40	75	72.7	67	61.3	70.1	4	100
11/09/2015 05:45	74.6	67.2	70.4	56.6	69	4	100
11/09/2015 05:50	74.8	69.6	67.8	59.2	69.4	4	100
11/09/2015 05:55	74.6	68.7	71.8	60.6	70.1	4	100
11/09/2015 06:00	74.6	71.5	70.1	66.6	71.7	4	100
11/09/2015 06:05	73.9	73.4	70.1	59.9	70.9	4	100
11/09/2015 06:10	74.2	72.3	68.7	59.8	70.3	4	100
11/09/2015 06:15	73.1	71.1	61.2	59.3	68.1	4	100
