5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/02/2015 00:00	74.8	71	67.4	62.8	69	4	100
11/02/2015 00:05	74.1	73	66.3	61.9	69.1	4	100
11/02/2015 00:10	74.3	70.5	67.3	62.7	68.4	4	100
11/02/2015 00:15	73.8	70.8	68.3	62.7	68.8	4	100
11/02/2015 00:20	74.4	69.2	67.1	62.6	69	4	100
11/02/2015 00:25	72.5	66	66.8	63.4	67.2	4	100
11/02/2015 00:30	74.2	68	67	63.3	68.1	4	100
11/02/2015 00:35	74.6	67.9	67.2	62.3	68	4	100
11/02/2015 00:40	74.2	67.7	65.8	62	67.8	4	100
11/02/2015 00:45	74.5	67.6	63.1	59.1	65.5	4	100
11/02/2015 00:50	73.9	68	63.7	59.5	66.1	4	100
11/02/2015 00:55	74.3	69.7	65.5	57.9	65.5	4	100
11/02/2015 01:00	74.7	69.3	65.2	59.9	66.7	4	100
11/02/2015 01:05	74.6	70.9	65.5	60.5	66.4	4	100
11/02/2015 01:10	74.8	71	67.6	61.1	68.4	4	100
11/02/2015 01:15	74.6	69.8	67.7	62.2	68.2	4	100
11/02/2015 01:20	74.8	69.6	67.6	63	68.1	4	100
11/02/2015 01:25	74.8	69.9	61.9	61.8	65.9	4	100
11/02/2015 01:30	75	70.8	64.8	62.5	68.5	4	100
11/02/2015 01:35	74.9	70.9	66.4	62	68.7	4	100
11/02/2015 01:40	74.9	70.9	68.4	62.4	69.6	4	100
11/02/2015 01:45	74.5	68.4	65.5	61.6	66.3	4	100
11/02/2015 01:50	74.7	69.7	65.6	62.2	67.7	4	100
11/02/2015 01:55	74.9	69.3	65.5	62.3	68	4	100
11/02/2015 02:00	74.6	70	66.6	62.9	69.5	4	100
11/02/2015 02:05	74.9	69.7	64.4	63.1	67.9	4	100
11/02/2015 02:10	75	69.3	58.7	62.9	65.1	4	100
11/02/2015 02:15	74.9	70.1	62.8	62.6	65.4	4	100
11/02/2015 02:20	74.7	70.2	65.3	63.4	67.8	4	100
11/02/2015 02:25	74.8	70.9	64.4	64.1	67.6	4	100
11/02/2015 02:30	74.8	71.2	65.8	64.2	68.6	4	100
11/02/2015 02:35	74.8	70.7	65.6	61.1	66.8	4	100
11/02/2015 02:40	74.8	71	65.3	62.7	68.1	4	100
11/02/2015 02:45	74.8	70.8	63.1	61.9	67.1	4	100
11/02/2015 02:50	74.8	70	65.4	62.8	67.5	4	100
11/02/2015 02:55	74.7	70	65.1	62.6	68	4	100
11/02/2015 03:00	74.4	68.7	65.6	61.6	67.4	4	100
11/02/2015 03:05	73.7	63.2	52.3	58	63	4	100
11/02/2015 03:10	74.4	67.3	61.4	59.6	65	4	100
11/02/2015 03:15	74.6	67.3	60.6	59	64.9	4	100
11/02/2015 03:20	75	68.6	64.7	59.8	67.5	4	100
11/02/2015 03:25	74.7	70.2	67.6	60.1	68.1	4	100
11/02/2015 03:30	75.2	70.6	66.4	60.3	69	4	100
11/02/2015 03:35	75	69.8	62.8	56.5	66.4	4	100
11/02/2015 03:40	75.4	71.5	65	59.1	67.6	4	100
11/02/2015 03:45	75.2	68.9	65.3	61	68.1	4	100
11/02/2015 03:50	74.7	66.1	61.4	56.1	64.5	4	100
11/02/2015 03:55	75.3	66.4	58.2	56	64.9	4	100
11/02/2015 04:00	75.1	67.2	63	58	65.7	4	100
11/02/2015 04:05	75.1	69	62.3	59.2	68.2	4	100
11/02/2015 04:10	75	74.6	72.4	63.1	72.3	4	100
11/02/2015 04:15	73.7	71.8	72.6	62.2	70.6	4	100
11/02/2015 04:20	74.3	72.4	74	64.8	71.7	4	100
11/02/2015 04:25	76.7	72.1	71.4	70.6	73.3	4	100
11/02/2015 04:30	76.1	72.4	68.9	68.9	72.4	4	100
11/02/2015 04:35	75.6	70.6	76.3	72.3	73.6	4	100
11/02/2015 04:40	74.2	70.1	73.3	69.3	71.8	4	100
11/02/2015 04:45	75	71.5	76.6	72.8	73.8	4	100
11/02/2015 04:50	75.3	73.6	77.4	72.8	74.7	4	100
11/02/2015 04:55	74.3	72.1	76	68.1	72.5	4	100
11/02/2015 05:00	84.8	81	77.4	72.8	80.2	4	100
11/02/2015 05:05	84.8	81	77.4	72.8	80.1	4	100
11/02/2015 05:10	84.8	81	77.4	72.8	80.2	4	100
11/02/2015 05:15	84.8	81	77.4	72.8	79.9	4	100
11/02/2015 05:20	84.8	81	77.4	71.7	79.9	4	100
11/02/2015 05:25	84.8	81	77.4	71.2	79.3	4	100
11/02/2015 05:30	61.8	64.5	67.4	62.4	64	4	100
11/02/2015 05:35	51.8	52.3	63.8	60.6	57.1	4	100
11/02/2015 05:40	43.9	32.8	49.9	51	45.7	4	100
11/02/2015 05:45	36.2	30.5	46	50.3	41	4	100
11/02/2015 05:50	28.1	25.4	40.2	48.8	36.4	4	100
11/02/2015 05:55	30.2	24.6	31	42.9	32.1	4	100
11/02/2015 06:00	22.3	18.8	21	36.6	24.4	4	100
11/02/2015 06:05	18.2	14.5	14.2	28.9	19	4	100
11/02/2015 06:10	15.6	12.2	11.5	24.2	15.9	4	100
11/02/2015 06:15	12.4	8.6	8	19.2	12.6	4	100
11/02/2015 06:20	10.3	7.8	6.7	18.9	10.9	4	100
11/02/2015 06:25	10.4	7.7	6.4	19.7	11.2	4	100
11/02/2015 06:30	9.6	6.2	5.8	16.6	9.9	4	100
11/02/2015 06:35	9	5.7	5.3	19.5	10.3	4	100
11/02/2015 06:40	9.3	5.9	4.6	15.6	9.3	4	100
11/02/2015 06:45	8.5	5.3	4.3	20.3	10.3	4	100
11/02/2015 06:50	7.7	4.6	3.2	14.1	8.2	4	100
11/02/2015 06:55	6.8	5	3.7	15.1	7.8	4	100
11/02/2015 07:00	6.5	4.4	3.4	15.6	8.2	4	100
11/02/2015 07:05	5.8	4.4	3	10.2	6.1	4	100
11/02/2015 07:10	6.6	4.1	3	9.7	6.5	4	100
11/02/2015 07:15	6.5	4.4	3	14.6	7.9	4	100
11/02/2015 07:20	6.4	4.4	3	13.2	7.6	4	100
11/02/2015 07:25	5.1	3.9	3	8.3	5.5	4	100
11/02/2015 07:30	6	3.9	3.2	8.6	5.6	4	100
11/02/2015 07:35	6.2	3.5	3.1	11.6	6.7	4	100
11/02/2015 07:40	5.3	3	3	9.6	6	4	100
11/02/2015 07:45	5.7	3.3	3.4	10.7	6.1	4	100
11/02/2015 07:50	6.3	4	3.2	14.6	7.5	4	100
11/02/2015 07:55	6	4.3	3.1	19.2	9.7	4	100
11/02/2015 08:00	5	3.2	3	17	8.5	4	100
11/02/2015 08:05	4.6	3.6	3	14	6.8	4	100
11/02/2015 08:10	4.9	3.6	3	9.6	5.7	4	100
11/02/2015 08:15	5.3	3.7	3.1	11.9	6.9	4	100
11/02/2015 08:20	4.9	3.3	3	9.8	5.5	4	100
11/02/2015 08:25	4.7	3.1	3	8.3	5.2	4	100
11/02/2015 08:30	5	3.1	3.3	10.6	6.2	4	100
11/02/2015 08:35	5.3	3	3	12.3	6.9	4	100
11/02/2015 08:40	4.7	3	3	7.1	4.5	4	100
11/02/2015 08:45	4.2	3	3	7.9	5.2	4	100
11/02/2015 08:50	4.6	3	3.1	11.5	6.6	4	100
11/02/2015 08:55	5	3	3	8.8	5.4	4	100
11/02/2015 09:00	4.3	3	3	6.2	4.2	4	100
11/02/2015 09:05	5.4	3.4	4.4	10.1	6.2	4	100
11/02/2015 09:10	5.5	3.6	3.5	11.3	7	4	100
11/02/2015 09:15	5.9	3.3	3.2	14	7.6	4	100
11/02/2015 09:20	4.9	3	3	8.5	5.2	4	100
11/02/2015 09:25	4.6	3	3	8.7	5.6	4	100
11/02/2015 09:30	5.8	3.7	4.6	9	6	4	100
11/02/2015 09:35	5.3	3.2	3.6	10	6.5	4	100
11/02/2015 09:40	5.2	3.7	3.8	9.4	5.7	4	100
11/02/2015 09:45	6.8	5	3.4	9.7	6.6	4	100
11/02/2015 09:50	6.4	4.6	3.3	14.8	8.6	4	100
11/02/2015 09:55	6.2	4.8	3	10.9	6.7	4	100
11/02/2015 10:00	6	4.3	3.2	9.3	6.1	4	100
11/02/2015 10:05	6.2	4.6	3.5	13.7	8.3	4	100
11/02/2015 10:10	7.8	5.9	4.8	18.1	10.1	4	100
11/02/2015 10:15	7.9	6.1	7.5	21.1	12.1	4	100
11/02/2015 10:20	7.7	7	8.2	23.5	12.6	4	100
11/02/2015 10:25	8.2	6.8	7.7	23.2	13.2	4	100
11/02/2015 10:30	10.4	10.9	14.6	27.7	16.9	4	100
11/02/2015 10:35	12.2	14.5	21.2	32.6	21.5	4	100
11/02/2015 10:40	38.1	36.8	35.1	41.8	38.3	4	100
11/02/2015 10:45	53.9	48.4	42.3	46.1	47.7	4	100
11/02/2015 10:50	63.1	56.5	49.4	50.2	54.3	4	100
11/02/2015 10:55	67.3	60.9	52.7	53.9	57.7	4	100
11/02/2015 11:00	70	63.2	53.1	53.3	59.3	4	100
11/02/2015 11:05	71.7	65.3	54.6	54.7	61.5	4	100
11/02/2015 11:10	71.9	66.6	56.1	55.5	62.5	4	100
11/02/2015 11:15	71.1	65.5	54	54.3	61.2	4	100
11/02/2015 11:20	72.2	66.2	56.6	56.4	62.6	4	100
11/02/2015 11:25	72.6	67	56.5	55.3	62.5	4	100
11/02/2015 11:30	71.6	66.2	54	51.8	60.3	4	100
11/02/2015 11:35	71.4	64.9	53.1	54.9	61	4	100
11/02/2015 11:40	72.4	65.6	53.8	54	61.2	4	100
11/02/2015 11:45	72.9	67.5	57.3	54	62.2	4	100
11/02/2015 11:50	71.4	66.2	55.8	53.6	61.5	4	100
11/02/2015 11:55	71.8	66.7	54.7	53.7	61.7	4	100
11/02/2015 12:00	72	66.8	55.1	57.3	62.4	4	100
11/02/2015 12:05	71.7	65.5	55.7	55.7	62.2	4	100
11/02/2015 12:10	73.2	67.8	56.6	54.4	62.7	4	100
11/02/2015 12:15	73.8	67.8	57	55	62.4	4	100
11/02/2015 12:20	70.9	63	52.6	55.5	60.4	4	100
11/02/2015 12:25	71.9	65.2	54.5	56.7	61.7	4	100
11/02/2015 12:30	71.3	63.4	52.9	56	60.9	4	100
11/02/2015 12:35	70.7	63.1	51.6	55.1	59.9	4	100
11/02/2015 12:40	73	62.8	54.8	54	60.7	4	100
11/02/2015 12:45	73	62.3	55.4	53.1	60.9	4	100
11/02/2015 12:50	73.1	63.4	54.8	54.9	61.4	4	100
11/02/2015 12:55	72.9	64	56.1	54	61.7	4	100
11/02/2015 13:00	72.2	64.5	53.7	54.1	60.1	4	100
11/02/2015 13:05	72.9	65.4	52.2	54.1	60.5	4	100
11/02/2015 13:10	72.6	63.5	52.4	53.9	60.8	4	100
11/02/2015 13:15	72.2	65.5	54.4	54.6	61	4	100
11/02/2015 13:20	73	65.9	54.2	55.5	61.6	4	100
11/02/2015 13:25	72.5	66.5	52.4	55.3	61.8	4	100
11/02/2015 13:30	71.6	66.9	56.1	56.9	62.4	4	100
11/02/2015 13:35	72.1	67.2	57.3	57.4	63.4	4	100
11/02/2015 13:40	73.2	66.8	59	56.8	63	4	100
