5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/09/2015 00:00	74.8	71	67.4	62.8	69.1	4	100
11/09/2015 00:05	74.8	71.3	68.6	62.1	69.2	4	100
11/09/2015 00:10	74.5	70.5	65.7	61.3	68.2	4	100
11/09/2015 00:15	74.5	70.7	67.5	61.4	67.9	4	100
11/09/2015 00:20	73.9	70.9	64.7	62.9	68.1	4	100
11/09/2015 00:25	74.2	70.4	64.2	63.5	67.2	4	100
11/09/2015 00:30	74.2	70.1	65.4	59.3	67.3	4	100
11/09/2015 00:35	74.6	70.6	67.5	59.9	68.4	4	100
11/09/2015 00:40	74.2	70	66.9	60.5	68	4	100
11/09/2015 00:45	74.4	70.2	66.7	62.5	68	4	100
11/09/2015 00:50	74.7	70	68.2	62.6	68.7	4	100
11/09/2015 00:55	74.7	70.5	66.8	63.1	68.5	4	100
11/09/2015 01:00	74.9	70.6	67	62.9	68.6	4	100
11/09/2015 01:05	74.7	70.7	67.8	63.6	69	4	100
11/09/2015 01:10	74.8	71	67.9	61.4	67.6	4	100
11/09/2015 01:15	74.9	71	67.2	62.3	69.2	4	100
11/09/2015 01:20	75.1	71	61.1	63	66.5	4	100
11/09/2015 01:25	75.1	71.1	64.4	60.5	66.8	4	100
11/09/2015 01:30	75.1	71.3	66.5	62.1	67.9	4	100
11/09/2015 01:35	75	70.9	66.8	62.9	68.1	4	100
11/09/2015 01:40	74.8	70.9	66.8	62.7	67.6	4	100
11/09/2015 01:45	74.8	70.9	67.4	61.5	68.1	4	100
11/09/2015 01:50	74.9	70.9	67.2	61.8	67.8	4	100
11/09/2015 01:55	75	71	67.2	58.8	67.3	4	100
11/09/2015 02:00	74.8	71	67.2	60.4	67.5	4	100
11/09/2015 02:05	74.8	70.8	67.6	61.7	67.8	4	100
11/09/2015 02:10	74.7	71	67.6	61.8	67.4	4	100
11/09/2015 02:15	74.9	71.2	64.2	61.3	68.4	4	100
11/09/2015 02:20	74.9	71.1	66.2	62.6	67.5	4	100
11/09/2015 02:25	74.9	71.2	67.1	61.5	68.1	4	100
11/09/2015 02:30	74.9	71.2	67.5	61.1	68.1	4	100
11/09/2015 02:35	74.8	70.9	66.9	62.2	67.4	4	100
11/09/2015 02:40	74.7	70.9	67.4	62.4	68.1	4	100
11/09/2015 02:45	74.8	70.6	67.3	62.1	67.6	4	100
11/09/2015 02:50	74.7	70.7	67.1	61.3	66.6	4	100
11/09/2015 02:55	74.8	70.7	67.7	62	68.2	4	100
11/09/2015 03:00	74.5	70.8	68	62.6	68	4	100
11/09/2015 03:05	74.8	71	68.2	61.5	67.5	4	100
11/09/2015 03:10	74.8	71	67.2	62.2	67.3	4	100
11/09/2015 03:15	74.7	71	67.6	62.2	67.9	4	100
11/09/2015 03:20	74.7	70.8	67.8	63	68.7	4	100
11/09/2015 03:25	74.7	71	68.1	62.6	67.7	4	100
11/09/2015 03:30	74.8	71.1	67.8	63.1	69.3	4	100
11/09/2015 03:35	74.8	70.9	68.4	62.1	67.8	4	100
11/09/2015 03:40	74.9	70.9	67.9	62.5	69	4	100
11/09/2015 03:45	74.8	71	65.5	62.6	67.7	4	100
11/09/2015 03:50	75.1	70.9	66.5	60.2	65.9	4	100
11/09/2015 03:55	74.9	70.8	65.9	58.1	66.6	4	100
11/09/2015 04:00	74.9	70.2	66.5	60.9	68.1	4	100
11/09/2015 04:05	74.8	70.8	66.4	61.5	68.6	4	100
11/09/2015 04:10	74.7	70.8	65.5	61.7	67.8	4	100
11/09/2015 04:15	74.6	70.8	63.3	61.8	67.4	4	100
11/09/2015 04:20	74.6	71.1	60	60.9	66.4	4	100
11/09/2015 04:25	74.6	70.9	65.1	57.1	65.6	4	100
11/09/2015 04:30	74.7	70.3	67.7	58.6	68.5	4	100
11/09/2015 04:35	74.4	69.8	69.3	57.6	67.2	4	100
11/09/2015 04:40	74.4	69.7	66.5	55.5	67.6	4	100
11/09/2015 04:45	74.1	70.5	68.9	61.7	69	4	100
11/09/2015 04:50	74.4	70.9	68.9	63.1	67.7	4	100
11/09/2015 04:55	71.4	70	69.4	62.7	69	4	100
11/09/2015 05:00	73.7	69.1	66.9	64.3	68.6	4	100
11/09/2015 05:05	74	69.6	65.5	61.6	67.9	4	100
11/09/2015 05:10	73.8	69.5	64.4	60.9	67.2	4	100
11/09/2015 05:15	73.9	69	61.5	66.3	68.2	4	100
11/09/2015 05:20	74.2	68.8	67.2	66	69.2	4	100
11/09/2015 05:25	73.6	68.4	68.6	59.1	68.2	4	100
11/09/2015 05:30	71.9	67.7	65.7	65.1	68	4	100
11/09/2015 05:35	71.6	66.1	64	60.7	66.2	4	100
11/09/2015 05:40	71.8	67.3	66	58.8	66.8	4	100
11/09/2015 05:45	72.8	68.5	68.8	62.8	68.6	4	100
11/09/2015 05:50	72.7	68.7	71.3	63.4	68.9	4	100
11/09/2015 05:55	71.1	69.1	68.5	63.7	68.4	4	100
11/09/2015 06:00	72.2	68.5	66.4	62.7	67.9	4	100
11/09/2015 06:05	72.7	67.4	62.9	60.7	66.6	4	100
11/09/2015 06:10	72.2	68.6	63.6	60.6	66.8	4	100
11/09/2015 06:15	72.4	68.9	61.3	60.2	66.6	4	100
11/09/2015 06:20	72.1	68.6	64	60.5	66.7	4	100
11/09/2015 06:25	72.3	68.9	65.8	58.5	66.8	4	100
11/09/2015 06:30	73.1	69.2	63	58	66.3	4	100
11/09/2015 06:35	74.1	70.2	66.8	62.9	69.1	4	100
11/09/2015 06:40	74	70.4	69.7	61.9	69.2	4	100
11/09/2015 06:45	74.6	70.4	68.5	63.3	69.5	4	100
11/09/2015 06:50	74.4	70.3	70.3	60.6	69.3	4	100
11/09/2015 06:55	75.9	69.9	71.9	60.3	69.8	4	100
11/09/2015 07:00	75.3	69.9	70.9	60.1	69.5	4	100
11/09/2015 07:05	74.9	69.5	71.5	58.5	68.8	4	100
11/09/2015 07:10	74.3	69.4	69.9	60.3	68.7	4	100
11/09/2015 07:15	73.7	69.6	69.4	58.1	68.7	4	100
11/09/2015 07:20	72.7	69.3	69.7	56.4	67.8	4	100
11/09/2015 07:25	72.6	69.6	71	56.2	67.8	4	100
11/09/2015 07:30	72.9	67.9	68.5	56.8	66.9	4	100
11/09/2015 07:35	72.2	66.9	64.4	54.7	65	4	100
11/09/2015 07:40	61.1	60.3	59.8	51	58.2	4	100
11/09/2015 07:45	42.7	43.8	43.5	41.1	42.8	4	100
11/09/2015 07:50	32	32.6	32.1	32.8	32.4	4	100
11/09/2015 07:55	29.8	28.3	27.2	28.4	28.5	4	100
11/09/2015 08:00	27	23.7	23.8	22.9	24.5	4	100
11/09/2015 08:05	25.1	21.5	23.2	23.5	23.3	4	100
11/09/2015 08:10	24.1	21.6	21.6	24	22.9	4	100
11/09/2015 08:15	23.1	21	20	23.2	21.8	4	100
11/09/2015 08:20	24.6	22.2	20.6	21.8	22.3	4	100
11/09/2015 08:25	25.5	25.3	25.4	26.6	25.7	4	100
11/09/2015 08:30	29.4	29.7	28.1	30.3	29.4	4	100
11/09/2015 08:35	49.6	48.4	46.6	45	47.5	4	100
11/09/2015 08:40	61.1	58.6	60.3	53.1	58.5	4	100
11/09/2015 08:45	66.8	63.2	62.4	55.4	62.2	4	100
11/09/2015 08:50	69.7	65	61.6	56	63.2	4	100
11/09/2015 08:55	71.5	66.8	64	60.9	66.2	4	100
11/09/2015 09:00	71.5	67.1	62.5	55.2	64.7	4	100
11/09/2015 09:05	73.4	66.9	65	55.5	65.9	4	100
11/09/2015 09:10	71.7	66	63.7	56.8	64.8	4	100
11/09/2015 09:15	71.2	66.2	62.5	58.6	64.8	4	100
11/09/2015 09:20	71.5	67.7	64.3	57.7	65.6	4	100
11/09/2015 09:25	71.5	67.6	60.5	53.8	64	4	100
11/09/2015 09:30	71.3	67.1	60.8	56.2	64.1	4	100
11/09/2015 09:35	72.4	67.6	61.3	56	64.9	4	100
11/09/2015 09:40	71.5	67	64.6	57.3	65.1	4	100
11/09/2015 09:45	72.9	67.6	64.8	58.2	65.7	4	100
11/09/2015 09:50	71.9	67.1	63	57.6	65.1	4	100
11/09/2015 09:55	72.5	68.3	65.3	58.3	66	4	100
11/09/2015 10:00	72.9	67.1	63.5	59.6	65.8	4	100
11/09/2015 10:05	73.4	68.2	58.5	55.1	64.5	4	100
11/09/2015 10:10	73.1	68	59.3	56.3	64.6	4	100
11/09/2015 10:15	71	67.3	57.9	55.5	63.5	4	100
11/09/2015 10:20	70.2	66.4	59.6	57.4	63.7	4	100
11/09/2015 10:25	70.7	66.4	58.2	58.7	63.9	4	100
11/09/2015 10:30	71.1	67.2	58.7	57	63.6	4	100
11/09/2015 10:35	71.8	67.1	57.2	57.7	63.9	4	100
11/09/2015 10:40	72.1	66.2	57.5	57	63.4	4	100
11/09/2015 10:45	70.5	66.2	60.3	56.9	63.6	4	100
11/09/2015 10:50	68.8	65.2	62	54.9	62.7	4	100
11/09/2015 10:55	64.2	60.2	52.6	48.4	56.7	4	100
11/09/2015 11:00	63.7	60.5	50.6	48	56.4	4	100
11/09/2015 11:05	66.4	62	55.5	49.6	58.6	4	100
11/09/2015 11:10	67.4	63.6	55.5	48.2	59	4	100
11/09/2015 11:15	68.3	65.2	53.5	49.8	59.6	4	100
11/09/2015 11:20	69.8	65.7	54.6	53.6	61.2	4	100
11/09/2015 11:25	70.1	64.8	56.7	54.3	62.3	4	100
11/09/2015 11:30	69.7	65.2	55.8	54	61.8	4	100
11/09/2015 11:35	69.5	63.9	51	57	61.3	4	100
11/09/2015 11:40	70.7	65	55.6	59.9	63.3	4	100
11/09/2015 11:45	70.5	65.9	55.1	57.3	62.5	4	100
11/09/2015 11:50	70	65	52.5	55	61.2	4	100
11/09/2015 11:55	70.7	65.6	54.5	56.1	62.5	4	100
11/09/2015 12:00	72.1	65.8	54.4	55.9	62.7	4	100
11/09/2015 12:05	69.8	63.5	50.8	53.3	59.8	4	100
11/09/2015 12:10	69.3	63.6	52.9	54.2	60.3	4	100
11/09/2015 12:15	68.8	63.5	52.1	51.5	59.5	4	100
11/09/2015 12:20	69.1	63.3	55.3	53.2	60.8	4	100
11/09/2015 12:25	69.8	63.3	57	52.9	61.3	4	100
11/09/2015 12:30	69.1	63.7	56.3	54.1	61	4	100
11/09/2015 12:35	68.6	65	56.7	54	61.4	4	100
11/09/2015 12:40	69.1	64.9	54.9	54.4	60.9	4	100
11/09/2015 12:45	68.6	64.4	55.8	51.7	61	4	100
11/09/2015 12:50	68.7	64.5	57.1	52.8	61.1	4	100
11/09/2015 12:55	69.3	65.2	57.9	54.3	62	4	100
11/09/2015 13:00	69.7	65	61.2	56.1	63.1	4	100
11/09/2015 13:05	68.8	63.1	58.6	52.6	61.6	4	100
11/09/2015 13:10	69.1	63.3	58.3	53	61.2	4	100
11/09/2015 13:15	67.7	62.5	54.5	53	59.9	4	100
11/09/2015 13:20	67.5	62	55.3	53.2	60.1	4	100
11/09/2015 13:25	67.5	62.6	54.6	55.1	60.9	4	100
11/09/2015 13:30	67.7	62.2	54.8	54.7	60.4	4	100
11/09/2015 13:35	67.2	60.3	54.9	53.8	59.5	4	100
11/09/2015 13:40	67.8	61.5	54.1	53.5	60	4	100
11/09/2015 13:45	69.5	62.3	56.1	55.3	61.4	4	100
11/09/2015 13:50	66.3	60.9	56.9	52.5	59.4	4	100
11/09/2015 13:55	62.9	58.2	53.3	50.9	57	4	100
11/09/2015 14:00	56.8	53.4	48.4	47	51.6	4	100
11/09/2015 14:05	46.7	47.4	44	40.5	44.6	4	100
11/09/2015 14:10	58.6	55.9	51.1	49.7	54.2	4	100
11/09/2015 14:15	62.3	57.6	53.8	50.4	56.5	4	100
11/09/2015 14:20	58.8	55	52.8	48.2	53.9	4	100
11/09/2015 14:25	42.9	41.5	41.5	40.4	41.6	4	100
11/09/2015 14:30	34.6	32	34.2	35.7	34.2	4	100
11/09/2015 14:35	27.7	26.7	28	30	28.1	4	100
11/09/2015 14:40	22.6	20.9	24.1	25.5	23.3	4	100
11/09/2015 14:45	21	18.3	20	21.8	20.3	4	100
11/09/2015 14:50	18.8	16.7	16.5	18.2	17.6	4	100
11/09/2015 14:55	17.8	16.3	17.4	18.7	17.6	4	100
11/09/2015 15:00	17.9	16.5	16.2	19	17.4	4	100
11/09/2015 15:05	17.2	15.2	14.4	17.2	16.1	4	100
11/09/2015 15:10	17.8	15	14.7	17	16.2	4	100
11/09/2015 15:15	17.1	13.8	13.9	17.4	15.6	4	100
11/09/2015 15:20	16.4	14.4	12.8	14.8	14.7	4	100
11/09/2015 15:25	15.2	12.8	12.6	14.7	13.9	4	100
11/09/2015 15:30	16.5	13.8	14.7	16	15.3	4	100
11/09/2015 15:35	15.2	13.2	12.9	16	14.4	4	100
11/09/2015 15:40	16	15.2	15	17.6	16	4	100
11/09/2015 15:45	15.6	14.8	12.9	15.1	14.7	4	100
11/09/2015 15:50	16.3	14.3	14	17	15.4	4	100
11/09/2015 15:55	16	14.4	13.9	17.1	15.4	4	100
11/09/2015 16:00	17.9	16.1	15.9	20.5	17.7	4	100
11/09/2015 16:05	16.8	15.9	17	23.4	18.4	4	100
11/09/2015 16:10	16.9	15.5	15.5	18.4	16.6	4	100
11/09/2015 16:15	17.1	14.9	15	17.9	16.3	4	100
11/09/2015 16:20	18	15.6	15.2	17	16.5	4	100
11/09/2015 16:25	15.8	14.3	12.9	16.4	14.9	4	100
11/09/2015 16:30	15.3	14.9	13.8	15.5	14.9	4	100
11/09/2015 16:35	18	15.9	15	17.1	16.6	4	100
11/09/2015 16:40	18	16.2	15.3	16.6	16.6	4	100
11/09/2015 16:45	18.6	16.7	13.5	16.6	16.6	4	100
11/09/2015 16:50	17.5	16.5	16.5	19.9	17.6	4	100
11/09/2015 16:55	17.3	15.2	14.5	17.3	16.1	4	100
11/09/2015 17:00	20.5	15.5	14.5	17.6	17.2	4	100
11/09/2015 17:05	20	16.2	14.6	17.1	17.1	4	100
11/09/2015 17:10	18.7	16	14.4	17.8	16.8	4	100
11/09/2015 17:15	19.9	17.1	14.8	16.6	17.2	4	100
11/09/2015 17:20	18.8	14.4	13.3	16.1	15.9	4	100
11/09/2015 17:25	18.7	14.1	13.3	13.9	15.2	4	100
11/09/2015 17:30	18.8	13.6	13.1	12.1	14.7	4	100
11/09/2015 17:35	18.3	14.3	12.4	11.6	14.5	4	100
11/09/2015 17:40	18	14.9	13.5	12.7	15	4	100
11/09/2015 17:45	16.6	12.8	11.6	11.2	13.4	4	100
11/09/2015 17:50	18.2	12.2	11.3	11.4	13.6	4	100
11/09/2015 17:55	19	14.5	12.6	13.1	15	4	100
11/09/2015 18:00	20.9	16.2	12.7	12.9	16.1	4	100
11/09/2015 18:05	19.2	14.7	12.2	11.1	14.7	4	100
11/09/2015 18:10	18.9	15.4	12.6	12.2	14.9	4	100
11/09/2015 18:15	19.6	16	12.8	11.2	15.3	4	100
11/09/2015 18:20	20.2	15.5	12.6	11.5	15.4	4	100
11/09/2015 18:25	19	14.1	11.8	10.7	14.4	4	100
11/09/2015 18:30	19	14.4	13.5	11.3	14.8	4	100
11/09/2015 18:35	17.4	12.9	11.6	10.8	13.4	4	100
11/09/2015 18:40	19.1	13.5	14	13.3	15.1	4	100
11/09/2015 18:45	21.7	14.7	14.3	14.2	16.5	4	100
11/09/2015 18:50	18.4	14.7	12.5	11	14.6	4	100
11/09/2015 18:55	16.6	12.8	10.4	9.1	12.8	4	100
11/09/2015 19:00	14	11.9	9	8.9	11.2	4	100
11/09/2015 19:05	13.4	11.7	9.1	8.3	10.9	4	100
11/09/2015 19:10	12.1	10.1	7.7	7	9.6	4	100
11/09/2015 19:15	11.6	9.5	6.9	6.4	8.9	4	100
11/09/2015 19:20	10.9	9	7.8	8.1	9	4	100
11/09/2015 19:25	10.3	8.8	8.5	8.3	9	4	100
11/09/2015 19:30	10.4	9	8.4	7.7	9	4	100
11/09/2015 19:35	8.7	7.7	6.9	5.6	7.4	4	100
11/09/2015 19:40	9.6	8.6	7.2	6.4	8.1	4	100
11/09/2015 19:45	18	16.1	12	15.2	15.5	4	100
11/09/2015 19:50	24.2	20.3	18	20.2	20.8	4	100
11/09/2015 19:55	25.5	24.2	21.7	24.1	23.9	4	100
11/09/2015 20:00	24.2	23.6	21.3	24.8	23.5	4	100
11/09/2015 20:05	31.6	30.1	30.5	30.8	30.8	4	100
11/09/2015 20:10	48.7	46.2	46.2	42.7	46.1	4	100
11/09/2015 20:15	61.3	56.5	55.6	48.6	56	4	100
11/09/2015 20:20	65.6	61	58.8	54.3	60.2	4	100
11/09/2015 20:25	68.3	63.9	63.9	57.5	63.4	4	100
11/09/2015 20:30	69.6	64.2	64.1	58	64.4	4	100
11/09/2015 20:35	70.7	67.2	65	57.4	65.5	4	100
11/09/2015 20:40	71	68.2	68.2	56.5	66.7	4	100
11/09/2015 20:45	71.2	66.2	64	55.6	64.4	4	100
11/09/2015 20:50	71.1	66.3	67.3	58.4	66.2	4	100
11/09/2015 20:55	72.5	66.4	64.8	59.8	66	4	100
11/09/2015 21:00	73.6	68.2	65.8	61.1	67.3	4	100
11/09/2015 21:05	75.2	69.5	70.1	62.8	69.9	4	100
11/09/2015 21:10	75.1	69.7	70.3	63.9	70.2	4	100
11/09/2015 21:15	73.9	69.3	69.5	66.5	69.9	4	100
11/09/2015 21:20	74.5	68.2	71.1	65.2	70.2	4	100
11/09/2015 21:25	75.6	70.3	71.1	63.4	70.6	4	100
11/09/2015 21:30	75.6	70.3	74.4	65.1	71.7	4	100
11/09/2015 21:35	75	69.6	68.2	63	69.1	4	100
11/09/2015 21:40	75.3	69.6	67.4	61.2	68.8	4	100
11/09/2015 21:45	74.9	70.4	70.3	57.9	68.6	4	100
11/09/2015 21:50	76	71.3	66.6	58.7	68.6	4	100
11/09/2015 21:55	75.3	71.4	60.8	62.1	67.9	4	100
11/09/2015 22:00	75.5	69.9	65.3	61	68.4	4	100
11/09/2015 22:05	75.2	70.2	64.2	63.2	68.7	4	100
11/09/2015 22:10	74.5	70.6	63.9	62.1	68.3	4	100
11/09/2015 22:15	75.6	69.8	65.6	63.7	69.1	4	100
11/09/2015 22:20	75.2	69.9	67.2	67.2	69.9	4	100
11/09/2015 22:25	76.9	69.9	62.9	64.9	69.2	4	100
11/09/2015 22:30	75.9	71.7	66.8	65.4	70.1	4	100
11/09/2015 22:35	74.5	70.7	64.9	67	69.4	4	100
11/09/2015 22:40	74.8	70.9	65.1	66	69.1	4	100
11/09/2015 22:45	76.8	71.9	65.2	62.4	69.4	4	100
11/09/2015 22:50	75.7	73.9	64.3	62.2	69.4	4	100
11/09/2015 22:55	76.7	73.3	68	65.8	71	4	100
11/09/2015 23:00	75.6	72.4	68.3	64	69.8	4	100
11/09/2015 23:05	74.8	70.6	71.5	62.9	69.9	4	100
11/09/2015 23:10	75	69.9	70.3	58.8	68.7	4	100
11/09/2015 23:15	74.8	69.6	68.9	59.9	69	4	100
11/09/2015 23:20	74.8	68.8	65.6	59.5	67.3	4	100
11/09/2015 23:25	74.6	69.4	66.9	59.1	67.9	4	100
11/09/2015 23:30	74.9	69.6	69	57.6	68	4	100
11/09/2015 23:35	74.7	70	69.3	55.8	67.9	4	100
11/09/2015 23:40	75	69.9	69.9	57.5	68	4	100
11/09/2015 23:45	75.1	70.2	64.1	59.9	67.1	4	100
11/09/2015 23:50	74.9	70.4	67.8	62.5	68.8	4	100
11/09/2015 23:55	74.7	70.5	63.6	60.2	67.1	4	100
11/10/2015 00:00	74.8	71	67.4	62.8	68.6	4	100
11/10/2015 00:05	74.7	70.8	64.2	63.2	67.8	4	100
11/10/2015 00:10	74.4	70.2	58.4	61.9	66	4	100
11/10/2015 00:15	74.5	69.8	60.8	60.9	65.6	4	100
11/10/2015 00:20	74.9	70.3	58.5	63.3	66.3	4	100
11/10/2015 00:25	74.8	70.4	66.1	65.9	68.6	4	100
11/10/2015 00:30	74.6	70.1	65.7	63.7	68.1	4	100
11/10/2015 00:35	74.8	70.3	62.8	59	65.9	4	100
11/10/2015 00:40	74.9	70.5	65.6	61.7	67.4	4	100
11/10/2015 00:45	74.9	70.8	66.7	62.9	67.8	4	100
11/10/2015 00:50	74.8	71.1	69.3	64	69.6	4	100
11/10/2015 00:55	74.7	70.8	68.2	62.1	68.2	4	100
11/10/2015 01:00	74.8	71	65.3	61.5	67.3	4	100
11/10/2015 01:05	75.1	71.1	67.3	63.4	68.9	4	100
11/10/2015 01:10	74.8	71	66.8	64.2	68.7	4	100
11/10/2015 01:15	74.8	71	66.3	63.9	69.2	4	100
11/10/2015 01:20	74.9	71.2	66.9	63.4	69.2	4	100
11/10/2015 01:25	74.9	71.2	68.1	62.6	68.5	4	100
11/10/2015 01:30	75	71.2	67.5	62.3	69.1	4	100
11/10/2015 01:35	74.9	71.1	66.9	63.3	68.5	4	100
11/10/2015 01:40	74.8	70.9	66	62.6	67.8	4	100
11/10/2015 01:45	74.7	70.7	65.9	62.6	67.9	4	100
11/10/2015 01:50	74.8	70.7	66.9	61.8	68.2	4	100
11/10/2015 01:55	74.7	70.7	67	62.3	67.7	4	100
11/10/2015 02:00	74.7	70.8	64.7	62.4	68.3	4	100
11/10/2015 02:05	74.7	70.8	64.6	53.6	64.5	4	100
11/10/2015 02:10	74.7	70.6	65.3	55.8	64.6	4	100
11/10/2015 02:15	74.7	70.8	62.7	58	66.3	4	100
11/10/2015 02:20	74.6	70.8	64.7	61.1	67.5	4	100
11/10/2015 02:25	74.8	70.9	64.6	61.8	67.1	4	100
11/10/2015 02:30	74.8	70.9	66.2	62.4	68	4	100
11/10/2015 02:35	74.6	71	67.6	61.9	68.2	4	100
11/10/2015 02:40	74.6	70.8	66.9	58.8	66.9	4	100
11/10/2015 02:45	74.5	70.7	67.9	60.8	67.9	4	100
11/10/2015 02:50	74.6	70.9	66.3	60.7	67.4	4	100
11/10/2015 02:55	74.5	70.8	65.5	62	67.9	4	100
11/10/2015 03:00	74.6	70.8	65.1	62.9	67.1	4	100
11/10/2015 03:05	74.7	70.9	66.5	62.7	67	4	100
11/10/2015 03:10	74.7	70.9	66.3	61.5	67.3	4	100
11/10/2015 03:15	74.7	70.7	64.9	60	66.5	4	100
11/10/2015 03:20	74.7	70.9	65.2	59.9	66.8	4	100
11/10/2015 03:25	74.7	70.9	65.7	61.2	67.9	4	100
11/10/2015 03:30	74.8	71	66.3	63.1	67.3	4	100
11/10/2015 03:35	74.8	70.9	66.4	62.5	68.5	4	100
11/10/2015 03:40	74.8	70.9	66.9	62.6	67.2	4	100
11/10/2015 03:45	74.8	70.7	64.9	63.3	67.8	4	100
