5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/02/2015 00:00	74.8	71	67.4	62.8	69.4	4	100
11/02/2015 00:05	73.8	71.7	67.5	61.6	69	4	100
11/02/2015 00:10	74.3	71.3	67.3	62.3	68.9	4	100
11/02/2015 00:15	74.5	70.8	67.4	63.1	69.2	4	100
11/02/2015 00:20	74.8	69.1	67.6	62.5	69.2	4	100
11/02/2015 00:25	74.1	66.5	67.7	62.8	68	4	100
11/02/2015 00:30	74.5	69.4	67.4	63.1	68.6	4	100
11/02/2015 00:35	74.7	70.2	67.4	62.1	68.7	4	100
11/02/2015 00:40	74.2	69.4	66.3	62.5	68.8	4	100
11/02/2015 00:45	74.4	69.4	64.8	62.2	67.6	4	100
11/02/2015 00:50	74.1	69.5	65.3	61.9	68	4	100
11/02/2015 00:55	74.4	70.6	66.7	61	67.6	4	100
11/02/2015 01:00	74.7	70.8	66.2	61.6	67.2	4	100
11/02/2015 01:05	74.7	71.3	66	62.4	68	4	100
11/02/2015 01:10	74.8	71.1	67.5	62.7	69.2	4	100
11/02/2015 01:15	74.8	70	68.1	62.8	68.7	4	100
11/02/2015 01:20	74.9	70.6	67.7	62.9	68.9	4	100
11/02/2015 01:25	74.9	71	63	62.7	66.9	4	100
11/02/2015 01:30	75.1	71	65.4	62.8	68.4	4	100
11/02/2015 01:35	74.9	71	66.5	62.5	69.2	4	100
11/02/2015 01:40	75	70.7	67.1	62.5	69.1	4	100
11/02/2015 01:45	74.9	69.9	66.3	62.2	67.3	4	100
11/02/2015 01:50	74.9	70.4	66.8	62.5	68.4	4	100
11/02/2015 01:55	75	70.7	66.6	62.8	69.2	4	100
11/02/2015 02:00	74.7	70.4	66.6	62.6	70.2	4	100
11/02/2015 02:05	74.6	70.5	66	62.7	68.4	4	100
11/02/2015 02:10	74.8	70.7	61.8	63.1	66.5	4	100
11/02/2015 02:15	74.8	70.7	64.1	62.9	66.3	4	100
11/02/2015 02:20	74.8	70.2	65.7	62.7	68.1	4	100
11/02/2015 02:25	74.8	70.8	65.6	62.8	68.1	4	100
11/02/2015 02:30	74.6	71	66.3	63	68.7	4	100
11/02/2015 02:35	74.7	71	67	61.7	67.7	4	100
11/02/2015 02:40	74.5	71.3	66.2	62.5	68.6	4	100
11/02/2015 02:45	74.6	71.5	62	62.8	67.2	4	100
11/02/2015 02:50	74.8	71.6	64.7	63.1	67.8	4	100
11/02/2015 02:55	74.8	71.7	65.3	61.7	68.4	4	100
