5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/09/2015 00:00	74.8	71	67.4	62.8	69.3	4	100
11/09/2015 00:05	74.1	71	65.9	64.5	69	4	100
11/09/2015 00:10	74.4	71.4	68.1	67	70.1	4	100
11/09/2015 00:15	74.5	70.9	68.1	63.2	68.3	4	100
11/09/2015 00:20	75	70.6	69.2	63.7	69.6	4	100
11/09/2015 00:25	75.6	70.3	67.1	57.9	67.5	4	100
11/09/2015 00:30	75.6	70.2	67	59.8	67.6	4	100
11/09/2015 00:35	76.1	70.3	66.5	61.1	68.3	4	100
11/09/2015 00:40	75.7	70.6	68.1	63.6	69.2	4	100
11/09/2015 00:45	75.2	70.1	67.2	61.2	68.8	4	100
11/09/2015 00:50	74.9	70.8	66.1	63.9	68.8	4	100
11/09/2015 00:55	75.1	71.1	66.5	64.3	69.3	4	100
11/09/2015 01:00	75	71.1	66.8	68	70.3	4	100
11/09/2015 01:05	74.7	71.5	68	70.8	71.1	4	100
11/09/2015 01:10	74.8	71.1	65.8	69.2	69.9	4	100
11/09/2015 01:15	74.9	71.1	67.2	68.1	70.1	4	100
11/09/2015 01:20	74.6	71.1	68.2	63.7	69.2	4	100
11/09/2015 01:25	74.6	71.2	66.3	63.4	68.1	4	100
11/09/2015 01:30	74.6	71.3	66.7	64.2	68.7	4	100
11/09/2015 01:35	74.6	71	67.3	65.9	69.4	4	100
11/09/2015 01:40	74.6	71	66.5	65.2	68.3	4	100
11/09/2015 01:45	74.6	70.9	66.4	63	68	4	100
11/09/2015 01:50	74.7	70.8	66.9	62.8	68.8	4	100
11/09/2015 01:55	74.7	70.1	60.5	64.2	66.6	4	100
11/09/2015 02:00	74.6	70.6	59.7	63.8	66.7	4	100
11/09/2015 02:05	74.5	70.5	63.7	64.1	68.3	4	100
11/09/2015 02:10	74.7	70.7	64.6	64.2	67.8	4	100
11/09/2015 02:15	74.8	70.9	65.8	64.6	68.3	4	100
