5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Lane 5 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/02/2015 00:00	76.5	74	72	69.2	64.5	73.1	5	0
11/02/2015 00:05	76.2	73.9	70.3	69.7	64.6	72.3	5	0
11/02/2015 00:10	76.2	74.1	71	70	64.4	72.6	5	0
11/02/2015 00:15	76.4	73.9	72.4	70	64.6	72.9	5	0
11/02/2015 00:20	76.5	73.9	71.1	69.8	63.9	72.6	5	0
11/02/2015 00:25	76.4	74.4	71.8	69.1	64.6	72.9	5	0
11/02/2015 00:30	76.3	73.4	72.3	69.5	64	72.7	5	0
11/02/2015 00:35	76.4	73.9	72	69.9	64.4	72.9	5	0
11/02/2015 00:40	76.4	73.8	69.8	69.6	64.3	72.3	5	0
11/02/2015 00:45	76.5	74.1	72	69.5	64.6	72.7	5	0
11/02/2015 00:50	76.4	73.9	72.5	69.8	64.6	72.5	5	0
11/02/2015 00:55	76.5	74.2	72.1	67.6	64.6	72.9	5	0
11/02/2015 01:00	73.7	71.3	69.3	66.6	62.1	69.4	5	0
11/02/2015 01:05	74.3	71.9	69.9	67.2	62.7	69.9	5	0
11/02/2015 01:10	76.5	74	72	69.2	64.5	74	5	0
11/02/2015 01:15	76.5	74	72	69.2	64.5	72.8	5	0
11/02/2015 01:20	76.5	73.9	72.4	68.7	64.5	72.4	5	0
11/02/2015 01:25	76.5	73.8	71.6	69.1	64.4	72.5	5	0
11/02/2015 01:30	76.6	73.8	71.3	67.9	64.3	72.6	5	0
11/02/2015 01:35	76.5	73.7	71.8	67	64.3	71.9	5	0
11/02/2015 01:40	76.5	73.6	71.5	67.6	64.7	72.3	5	0
11/02/2015 01:45	76.4	73.9	72	67.3	63.9	72	5	0
11/02/2015 01:50	76.4	73.7	72.2	68.6	63.8	72.7	5	0
11/02/2015 01:55	76.4	74.1	71.4	69.2	63.6	72.3	5	0
11/02/2015 02:00	76.5	74	72.1	68.3	64.4	72.2	5	0
11/02/2015 02:05	76.6	73.9	72.3	68.6	64.1	72.4	5	0
11/02/2015 02:10	76.6	74.2	72.5	69.5	65.2	73	5	0
11/02/2015 02:15	76.5	74.1	71.7	69.6	65.1	72.9	5	0
11/02/2015 02:20	76.4	73.8	71.4	69.4	65	72.8	5	0
11/02/2015 02:25	76.5	73.9	70	69.2	64.8	71.9	5	0
11/02/2015 02:30	76.5	74	70.3	69.3	64.9	72.3	5	0
11/02/2015 02:35	76.5	74.4	71.5	69.1	64.3	72.4	5	0
11/02/2015 02:40	76.4	74.3	72	68.6	63.8	72.1	5	0
11/02/2015 02:45	76.5	74.6	71.5	68.5	63.7	72.4	5	0
11/02/2015 02:50	76.5	74.2	71.2	68.7	63.9	72.5	5	0
11/02/2015 02:55	76.6	73.8	70.5	67.3	64	71.7	5	0
11/02/2015 03:00	76.4	74	71.7	67.7	64.5	72.7	5	0
11/02/2015 03:05	76.6	74.1	71.9	69	63.6	72.4	5	0
11/02/2015 03:10	76.4	73.4	71.6	67.9	63.6	72.6	5	0
11/02/2015 03:15	76.5	73.7	70.2	68.1	63.2	72.1	5	0
11/02/2015 03:20	76.5	73.4	70.3	68.6	64	72.5	5	0
11/02/2015 03:25	76.5	73.7	69.5	68.6	64.1	72	5	0
11/02/2015 03:30	76.5	74.1	69.5	68	64.3	72.2	5	0
11/02/2015 03:35	76.5	73.9	70	68.3	64.1	72.8	5	0
11/02/2015 03:40	76.6	73.9	67.9	66.6	63.2	71.5	5	0
11/02/2015 03:45	76.3	73.5	70.2	67.6	64.1	72.2	5	0
11/02/2015 03:50	76.5	74.5	69.8	69.1	65	72.7	5	0
11/02/2015 03:55	76.3	74.6	72.6	68.3	65.3	73.1	5	0
11/02/2015 04:00	76.1	74.7	70.5	67.9	64.3	72.2	5	0
11/02/2015 04:05	76.4	75	66.2	65	64.5	71.3	5	0
11/02/2015 04:10	76.2	74.6	67.9	67.9	63.7	71.9	5	0
11/02/2015 04:15	76.6	75.5	69.5	68.5	64.6	72.5	5	0
11/02/2015 04:20	76.7	74.8	70.8	72.2	64.3	73.6	5	0
11/02/2015 04:25	77	75.3	68.7	71.6	63.5	73.1	5	0
11/02/2015 04:30	76.9	75	68.7	76	64.6	73.5	5	0
11/02/2015 04:35	77.1	73.7	72.8	77	65.5	74.3	5	0
11/02/2015 04:40	76	71.6	77.2	76.6	66.5	74.5	5	0
11/02/2015 04:45	76.7	73.3	76.4	79.2	67.8	75.3	5	0
11/02/2015 04:50	76.3	73.6	73.9	79.2	67	74.9	5	0
11/02/2015 04:55	76.2	74.4	74.6	79.2	67.1	75.1	5	0
11/02/2015 05:00	86.5	84	79.9	79.2	69.2	82	5	0
11/02/2015 05:05	86.5	84	82	79.2	69.2	82.4	5	0
11/02/2015 05:10	86.5	84	82	79.2	69.6	82	5	0
11/02/2015 05:15	86.5	84	81.8	76.4	73	82	5	0
11/02/2015 05:20	86.4	83.6	81.1	75.5	66.5	80.8	5	0
11/02/2015 05:25	75.7	80.7	80.7	79.2	67.7	77.7	5	0
11/02/2015 05:30	72.7	75.2	80	71.9	68.7	73.9	5	0
11/02/2015 05:35	76.8	76.3	75.3	71.3	67.5	73.6	5	0
11/02/2015 05:40	64.5	70.4	70.6	66.4	65.6	67.5	5	0
11/02/2015 05:45	61.8	63.2	54.3	61.6	57.2	59.7	5	0
11/02/2015 05:50	65.4	63.7	60.2	60.9	56.7	61.4	5	0
11/02/2015 05:55	55	56	53.9	55.7	54.5	55	5	0
11/02/2015 06:00	46.9	48.1	44.3	50.3	47.6	47.5	5	0
11/02/2015 06:05	46.7	45.2	40.8	42.7	43.2	43.7	5	0
11/02/2015 06:10	38	40.3	36.8	40.5	41.5	39.5	5	0
11/02/2015 06:15	30.8	33.3	31.8	35.7	36.7	33.9	5	0
11/02/2015 06:20	25.7	27	25.6	31.4	32.7	28.8	5	0
11/02/2015 06:25	23.9	24.5	23.2	28	28.4	25.7	5	0
11/02/2015 06:30	23.6	23.7	22.3	25.7	28.5	24.8	5	0
11/02/2015 06:35	24.4	21.4	21.9	24.7	23.9	23.3	5	0
11/02/2015 06:40	21.5	20.5	19.9	24.6	26.6	22.8	5	0
11/02/2015 06:45	22.5	22.4	20.3	25.7	27.5	23.8	5	0
11/02/2015 06:50	22.6	20.9	19.3	25.1	25.7	22.8	5	0
11/02/2015 06:55	22.4	18.7	19.5	25	24.8	22.1	5	0
11/02/2015 07:00	17	15.3	15.6	16.6	19.5	16.8	5	0
11/02/2015 07:05	18.4	15.8	15	16.9	19.7	17.3	5	0
11/02/2015 07:10	18.5	16.7	14.8	19	21.8	18.4	5	0
11/02/2015 07:15	15.5	15.1	13.1	15.2	18.5	15.7	5	0
11/02/2015 07:20	18.9	16.2	14.6	19	20.4	17.8	5	0
11/02/2015 07:25	17	15.8	15.2	18.1	20	17.3	5	0
11/02/2015 07:30	17.6	15.9	15.5	18.4	20.5	17.7	5	0
11/02/2015 07:35	15.3	13.5	13.3	14.7	16.1	14.6	5	0
11/02/2015 07:40	16.9	15	14.5	15.7	18.1	16.1	5	0
11/02/2015 07:45	16	14.9	13.6	14.2	16.9	15.2	5	0
11/02/2015 07:50	15.9	14.3	12.8	14.4	17.6	15.1	5	0
11/02/2015 07:55	14.9	12.4	11.9	13.5	14.4	13.5	5	0
11/02/2015 08:00	14.3	12.4	11.5	13.6	14.6	13.3	5	0
11/02/2015 08:05	14.6	13.6	10.5	10.7	12.6	12.5	5	0
11/02/2015 08:10	14.3	14.2	12	11.6	13.6	13.1	5	0
11/02/2015 08:15	16.5	15.4	10.8	15.2	17.7	15.4	5	0
11/02/2015 08:20	14	13.2	12.7	13	13.8	13.3	5	0
11/02/2015 08:25	14.9	13.7	12.4	13.1	14.5	13.8	5	0
11/02/2015 08:30	13.3	12.8	9.9	12.2	13.8	12.5	5	0
11/02/2015 08:35	13.5	13.3	11.4	11.8	13.2	12.7	5	0
11/02/2015 08:40	12	11.5	10.4	10.2	11.4	11.1	5	0
11/02/2015 08:45	12.3	11.9	11.6	12.5	13.5	12.4	5	0
11/02/2015 08:50	14.6	13.3	13	14.1	15.1	14	5	0
11/02/2015 08:55	14.9	12.4	13.4	13.8	14.1	13.7	5	0
11/02/2015 09:00	12.4	14	14.1	16.5	16.6	14.8	5	0
11/02/2015 09:05	13.1	12.7	13.4	15.2	15.2	14	5	0
11/02/2015 09:10	15	13.8	14	15.9	16.4	15.1	5	0
11/02/2015 09:15	13.3	12.1	10.9	13.3	14.1	12.8	5	0
11/02/2015 09:20	14.8	13.8	12.1	13.6	14.5	13.8	5	0
11/02/2015 09:25	13.3	12.5	10.7	11.7	13.7	12.4	5	0
11/02/2015 09:30	13.2	13.4	11.9	11.3	12.1	12.4	5	0
11/02/2015 09:35	13.4	14.4	11.8	12.8	14.2	13.3	5	0
11/02/2015 09:40	14.2	11.9	11.1	11.8	12.2	12.2	5	0
11/02/2015 09:45	14.9	12.5	11.3	11.4	12.4	12.5	5	0
11/02/2015 09:50	14.9	13.4	12.5	13.1	13.3	13.4	5	0
