5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	1.17	1.59	2.19	2.79	1.93	4	100
11/09/2015 00:05	1.13	2.13	2.58	2.4	2.06	4	100
11/09/2015 00:10	1.04	1.49	2.09	2.43	1.76	4	100
11/09/2015 00:15	1.51	1.76	2.09	3.32	2.17	4	100
11/09/2015 00:20	.39	2.11	2.3	2.79	1.9	4	100
11/09/2015 00:25	.72	1.1	2.18	2.69	1.67	4	100
11/09/2015 00:30	1.06	1.53	1.66	1.89	1.53	4	100
11/09/2015 00:35	.7	1.76	2.03	2.79	1.82	4	100
11/09/2015 00:40	.54	1.99	1.8	3.16	1.87	4	100
11/09/2015 00:45	.6	2.09	1.66	2.38	1.68	4	100
11/09/2015 00:50	.46	1.51	1.69	1.62	1.32	4	100
11/09/2015 00:55	.37	1.7	1.12	1.95	1.29	4	100
11/09/2015 01:00	.3	1.09	1.65	2.89	1.48	4	100
11/09/2015 01:05	.77	1.38	1.06	2.3	1.38	4	100
11/09/2015 01:10	.49	1.49	1.74	1.84	1.39	4	100
11/09/2015 01:15	.49	2.32	3.4	2.32	2.13	4	100
11/09/2015 01:20	.77	1.15	2.28	2.91	1.78	4	100
11/09/2015 01:25	.41	.98	1.56	2.8	1.44	4	100
11/09/2015 01:30	.68	.73	1.99	2.68	1.52	4	100
11/09/2015 01:35	.31	.68	.99	1.42	.85	4	100
11/09/2015 01:40	.52	.89	.89	1.88	1.05	4	100
11/09/2015 01:45	.42	1.08	2.37	2.48	1.59	4	100
11/09/2015 01:50	.18	1.62	2	2.41	1.55	4	100
11/09/2015 01:55	.5	.98	.71	1.66	.96	4	100
11/09/2015 02:00	.4	.75	1.33	1.44	.98	4	100
11/09/2015 02:05	.39	.89	1.07	1.63	1	4	100
11/09/2015 02:10	.35	.42	.89	1.32	.75	4	100
11/09/2015 02:15	.5	.88	1.5	1.79	1.17	4	100
11/09/2015 02:20	.17	.37	1.83	2.18	1.14	4	100
11/09/2015 02:25	.61	.92	1.03	1.52	1.02	4	100
11/09/2015 02:30	.45	.89	1.92	2.1	1.34	4	100
11/09/2015 02:35	.75	1.27	2.01	2.71	1.69	4	100
11/09/2015 02:40	.62	1.53	1.64	1.7	1.37	4	100
11/09/2015 02:45	.4	1.31	2.11	3.09	1.73	4	100
11/09/2015 02:50	.4	1.06	2.21	2.42	1.52	4	100
11/09/2015 02:55	.65	1.08	2.19	1.49	1.35	4	100
11/09/2015 03:00	.95	1.06	.69	1.02	.93	4	100
11/09/2015 03:05	.98	1.39	1.73	1.66	1.44	4	100
11/09/2015 03:10	1.06	1.59	1.96	2.05	1.67	4	100
11/09/2015 03:15	1.2	1.94	2.61	2.5	2.06	4	100
11/09/2015 03:20	.86	1.96	1.56	2.42	1.7	4	100
11/09/2015 03:25	1.17	3.01	3.94	3.86	2.99	4	100
11/09/2015 03:30	.99	2.33	2.36	2.01	1.92	4	100
11/09/2015 03:35	1.7	2.26	3.06	2.82	2.46	4	100
11/09/2015 03:40	1.04	3.24	4.04	2.71	2.76	4	100
11/09/2015 03:45	1.71	2.89	4.29	5.16	3.51	4	100
11/09/2015 03:50	1.68	2.86	2.71	2.7	2.49	4	100
11/09/2015 03:55	2.11	3.24	4.79	5.07	3.8	4	100
11/09/2015 04:00	2.1	3.43	4.3	3.05	3.22	4	100
11/09/2015 04:05	2.14	3.7	3.89	3.13	3.21	4	100
11/09/2015 04:10	2.88	3.21	4.93	3.85	3.72	4	100
11/09/2015 04:15	2.75	4.69	4.29	4.48	4.05	4	100
11/09/2015 04:20	4.27	5.62	5.94	4.79	5.15	4	100
11/09/2015 04:25	5.28	5.26	5.61	5.49	5.41	4	100
11/09/2015 04:30	4.53	6.09	7.41	7.31	6.34	4	100
11/09/2015 04:35	5.61	7.03	6.39	5.91	6.24	4	100
11/09/2015 04:40	5.74	7.8	7.79	7.57	7.22	4	100
11/09/2015 04:45	7.23	7.67	9.38	7.5	7.95	4	100
11/09/2015 04:50	7.29	9.14	10.48	8.73	8.91	4	100
11/09/2015 04:55	9.02	9.3	10.02	7.01	8.84	4	100
11/09/2015 05:00	8.25	8.33	8.52	9.41	8.63	4	100
11/09/2015 05:05	12.5	13.58	12.01	10.98	12.27	4	100
11/09/2015 05:10	10.75	13.61	12.59	13.46	12.6	4	100
11/09/2015 05:15	13.41	14.82	15.71	14.8	14.69	4	100
11/09/2015 05:20	18.01	19.02	33.22	16.36	21.65	4	100
11/09/2015 05:25	15.03	14.71	15.18	14.91	14.96	4	100
11/09/2015 05:30	24.18	22.41	21.59	25.23	23.35	4	100
11/09/2015 05:35	31.27	31.95	34.69	44.48	35.6	4	100
11/09/2015 05:40	27.75	33.8	34.57	47.28	35.85	4	100
11/09/2015 05:45	37.46	39.73	41.21	48.49	41.72	4	100
11/09/2015 05:50	31.67	38.03	37.99	50.31	39.5	4	100
11/09/2015 05:55	36.13	34.7	41	45.58	39.35	4	100
11/09/2015 06:00	23.71	27.32	31.95	43.93	31.73	4	100
