5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 00:00	32	40	35	29	30	166	5	0
11/09/2015 00:05	33	41	36	30	31	171	5	0
11/09/2015 00:10	32	40	35	30	30	167	5	0
11/09/2015 00:15	33	41	36	30	31	171	5	0
11/09/2015 00:20	30	39	33	29	29	160	5	0
11/09/2015 00:25	32	42	36	31	32	173	5	0
11/09/2015 00:30	22	31	27	23	23	126	5	0
11/09/2015 00:35	25	34	31	28	27	145	5	0
11/09/2015 00:40	27	36	31	25	27	146	5	0
11/09/2015 00:45	19	29	26	22	22	118	5	0
11/09/2015 00:50	24	33	28	24	25	134	5	0
11/09/2015 00:55	25	34	29	25	25	138	5	0
11/09/2015 01:00	22	32	30	26	25	135	5	0
11/09/2015 01:05	24	33	28	23	25	133	5	0
11/09/2015 01:10	19	29	26	22	22	118	5	0
11/09/2015 01:15	23	32	28	22	24	129	5	0
11/09/2015 01:20	23	33	28	23	25	132	5	0
11/09/2015 01:25	18	28	24	20	20	110	5	0
11/09/2015 01:30	16	26	22	17	19	100	5	0
11/09/2015 01:35	26	36	31	25	27	145	5	0
11/09/2015 01:40	19	29	24	19	21	112	5	0
11/09/2015 01:45	19	29	24	21	21	114	5	0
11/09/2015 01:50	16	26	22	18	19	101	5	0
11/09/2015 01:55	21	30	26	20	23	120	5	0
11/09/2015 02:00	18	28	24	18	20	108	5	0
11/09/2015 02:05	25	34	29	24	25	137	5	0
11/09/2015 02:10	18	28	24	20	20	110	5	0
11/09/2015 02:15	19	29	24	19	21	112	5	0
11/09/2015 02:20	22	31	27	21	23	124	5	0
11/09/2015 02:25	18	30	26	20	23	117	5	0
11/09/2015 02:30	15	25	22	19	18	99	5	0
11/09/2015 02:35	13	27	23	17	20	100	5	0
11/09/2015 02:40	17	27	23	17	20	104	5	0
11/09/2015 02:45	22	34	29	24	25	134	5	0
11/09/2015 02:50	17	27	23	19	20	106	5	0
11/09/2015 02:55	21	30	26	20	23	120	5	0
11/09/2015 03:00	24	36	31	25	27	143	5	0
11/09/2015 03:05	19	29	27	23	23	121	5	0
11/09/2015 03:10	22	34	29	24	25	134	5	0
11/09/2015 03:15	16	26	23	19	19	103	5	0
11/09/2015 03:20	19	29	24	20	21	113	5	0
11/09/2015 03:25	17	27	23	19	20	106	5	0
11/09/2015 03:30	22	31	27	21	23	124	5	0
11/09/2015 03:35	25	34	29	24	25	137	5	0
11/09/2015 03:40	24	33	28	24	25	134	5	0
11/09/2015 03:45	26	35	30	24	26	141	5	0
11/09/2015 03:50	18	28	24	20	20	110	5	0
11/09/2015 03:55	18	28	24	20	20	110	5	0
11/09/2015 04:00	22	31	27	22	23	125	5	0
11/09/2015 04:05	28	37	32	28	28	153	5	0
11/09/2015 04:10	26	35	30	24	26	141	5	0
11/09/2015 04:15	36	44	38	32	33	183	5	0
11/09/2015 04:20	33	41	36	30	31	171	5	0
11/09/2015 04:25	31	40	37	32	31	171	5	0
11/09/2015 04:30	37	45	41	36	35	194	5	0
11/09/2015 04:35	35	43	37	32	33	180	5	0
11/09/2015 04:40	44	51	45	38	39	217	5	0
11/09/2015 04:45	39	47	40	34	35	195	5	0
