5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 00:00	41	28	40	23	3	135	5	80
11/09/2015 00:05	22	29	29	19	7	106	5	80
11/09/2015 00:10	40	30	30	19	9	128	5	80
11/09/2015 00:15	33	37	47	35	5	157	5	80
11/09/2015 00:20	35	26	35	17	5	118	5	80
11/09/2015 00:25	26	31	30	25	5	117	5	80
11/09/2015 00:30	35	30	34	22	6	127	5	80
11/09/2015 00:35	34	29	21	20	7	111	5	80
11/09/2015 00:40	23	30	27	22	6	108	5	80
11/09/2015 00:45	28	27	28	17	6	106	5	80
11/09/2015 00:50	21	23	18	14	3	79	5	80
11/09/2015 00:55	22	21	23	12	2	80	5	80
11/09/2015 01:00	25	29	24	19	7	104	5	80
11/09/2015 01:05	18	30	23	22	6	99	5	80
11/09/2015 01:10	21	20	20	9	2	72	5	80
11/09/2015 01:15	13	22	17	13	3	68	5	80
11/09/2015 01:20	18	26	15	15	6	80	5	80
11/09/2015 01:25	18	22	14	13	3	70	5	80
11/09/2015 01:30	15	26	18	16	6	81	5	80
11/09/2015 01:35	9	20	19	9	2	59	5	80
11/09/2015 01:40	13	21	19	9	5	67	5	80
11/09/2015 01:45	6	23	13	11	6	59	5	80
11/09/2015 01:50	10	21	11	12	2	56	5	80
11/09/2015 01:55	8	24	18	15	4	69	5	80
11/09/2015 02:00	9	22	17	16	0	64	5	80
11/09/2015 02:05	11	21	15	11	3	61	5	80
11/09/2015 02:10	9	22	13	14	1	59	5	80
11/09/2015 02:15	10	23	19	10	7	69	5	80
11/09/2015 02:20	5	23	14	12	4	58	5	80
11/09/2015 02:25	9	20	11	8	3	51	5	80
11/09/2015 02:30	2	21	14	9	4	50	5	80
11/09/2015 02:35	7	22	8	11	4	52	5	80
11/09/2015 02:40	5	23	10	14	3	55	5	80
11/09/2015 02:45	8	26	14	15	7	70	5	80
11/09/2015 02:50	7	20	16	10	2	55	5	80
11/09/2015 02:55	3	20	11	9	2	45	5	80
11/09/2015 03:00	10	19	14	8	2	53	5	80
11/09/2015 03:05	4	18	13	8	0	43	5	80
11/09/2015 03:10	12	24	17	12	6	71	5	80
11/09/2015 03:15	9	26	10	17	5	67	5	80
11/09/2015 03:20	9	23	16	12	5	65	5	80
11/09/2015 03:25	4	27	15	18	5	69	5	80
11/09/2015 03:30	11	21	17	10	4	63	5	80
11/09/2015 03:35	15	21	19	10	4	69	5	80
11/09/2015 03:40	6	24	16	12	6	64	5	80
11/09/2015 03:45	10	25	18	14	6	73	5	80
11/09/2015 03:50	10	22	17	8	7	64	5	80
11/09/2015 03:55	5	21	15	13	1	55	5	80
11/09/2015 04:00	10	26	21	16	6	79	5	80
11/09/2015 04:05	14	23	18	10	6	71	5	80
11/09/2015 04:10	15	22	27	10	5	79	5	80
11/09/2015 04:15	21	29	24	21	6	101	5	80
11/09/2015 04:20	26	27	26	18	5	102	5	80
11/09/2015 04:25	19	28	25	18	7	97	5	80
11/09/2015 04:30	32	30	30	21	8	121	5	80
11/09/2015 04:35	35	37	30	28	12	142	5	80
11/09/2015 04:40	36	35	34	27	10	142	5	80
11/09/2015 04:45	47	36	39	28	10	160	5	80
11/09/2015 04:50	55	38	34	28	13	168	5	80
11/09/2015 04:55	37	42	43	33	15	170	5	80
11/09/2015 05:00	43	34	44	24	11	156	5	80
11/09/2015 05:05	72	44	48	30	21	215	5	80
11/09/2015 05:10	62	44	60	39	13	218	5	80
11/09/2015 05:15	65	40	52	37	8	202	5	80
11/09/2015 05:20	92	52	48	44	21	257	5	80
11/09/2015 05:25	118	51	67	46	18	300	5	80
11/09/2015 05:30	107	58	56	55	20	296	5	80
11/09/2015 05:35	121	55	80	46	24	326	5	80
11/09/2015 05:40	134	76	82	68	36	396	5	80
11/09/2015 05:45	137	78	79	67	40	401	5	80
11/09/2015 05:50	139	79	77	68	41	404	5	80
11/09/2015 05:55	143	73	84	69	31	400	5	80
11/09/2015 06:00	167	67	97	60	30	421	5	80
11/09/2015 06:05	178	76	106	74	31	465	5	80
11/09/2015 06:10	170	84	94	80	37	465	5	80
11/09/2015 06:15	181	74	89	63	37	444	5	80
11/09/2015 06:20	187	89	103	83	43	505	5	80
11/09/2015 06:25	187	81	108	88	25	489	5	80
11/09/2015 06:30	159	76	99	73	32	439	5	80
11/09/2015 06:35	191	93	112	88	45	529	5	80
11/09/2015 06:40	177	76	109	75	30	467	5	80
11/09/2015 06:45	186	87	108	91	33	505	5	80
11/09/2015 06:50	187	103	98	99	50	537	5	80
11/09/2015 06:55	180	98	97	94	46	515	5	80
11/09/2015 07:00	170	89	113	83	43	498	5	80
11/09/2015 07:05	182	104	118	101	49	554	5	80
11/09/2015 07:10	194	91	121	93	36	535	5	80
11/09/2015 07:15	186	111	132	113	49	591	5	80
11/09/2015 07:20	139	127	137	114	73	590	5	80
11/09/2015 07:25	119	129	123	107	83	561	5	80
11/09/2015 07:30	101	128	119	101	87	536	5	80
11/09/2015 07:35	108	136	94	118	84	540	5	80
11/09/2015 07:40	108	137	113	120	83	561	5	80
11/09/2015 07:45	109	122	103	98	80	512	5	80
11/09/2015 07:50	153	110	121	91	68	543	5	80
11/09/2015 07:55	158	105	115	98	54	530	5	80
11/09/2015 08:00	176	130	141	120	73	640	5	80
11/09/2015 08:05	175	127	129	128	61	620	5	80
11/09/2015 08:10	168	118	130	115	58	589	5	80
11/09/2015 08:15	145	129	126	111	80	591	5	80
11/09/2015 08:20	156	132	137	128	69	622	5	80
11/09/2015 08:25	145	113	132	106	59	555	5	80
11/09/2015 08:30	157	113	139	112	54	575	5	80
11/09/2015 08:35	161	113	157	107	58	596	5	80
11/09/2015 08:40	161	110	133	112	49	565	5	80
11/09/2015 08:45	146	112	133	110	54	555	5	80
11/09/2015 08:50	166	108	137	106	52	569	5	80
11/09/2015 08:55	166	113	113	113	53	558	5	80
11/09/2015 09:00	171	89	103	92	35	490	5	80
11/09/2015 09:05	167	78	108	88	21	462	5	80
11/09/2015 09:10	176	73	109	75	25	458	5	80
11/09/2015 09:15	156	83	93	81	35	448	5	80
11/09/2015 09:20	160	87	107	93	30	477	5	80
11/09/2015 09:25	175	84	87	82	36	464	5	80
11/09/2015 09:30	168	80	103	83	29	463	5	80
11/09/2015 09:35	151	88	99	90	35	463	5	80
11/09/2015 09:40	170	83	111	82	35	481	5	80
11/09/2015 09:45	147	76	107	77	28	435	5	80
11/09/2015 09:50	142	78	92	79	30	421	5	80
11/09/2015 09:55	159	73	107	65	34	438	5	80
11/09/2015 10:00	140	82	95	82	32	431	5	80
11/09/2015 10:05	147	73	86	81	20	407	5	80
11/09/2015 10:10	152	84	94	84	34	448	5	80
11/09/2015 10:15	158	79	93	76	33	439	5	80
11/09/2015 10:20	160	80	103	74	37	454	5	80
11/09/2015 10:25	136	71	82	72	25	386	5	80
11/09/2015 10:30	168	87	113	84	38	490	5	80
11/09/2015 10:35	159	78	107	83	26	453	5	80
11/09/2015 10:40	153	88	110	81	43	475	5	80
11/09/2015 10:45	137	86	100	89	33	445	5	80
11/09/2015 10:50	143	86	94	87	34	444	5	80
11/09/2015 10:55	134	74	102	74	28	412	5	80
11/09/2015 11:00	143	76	89	77	28	413	5	80
11/09/2015 11:05	156	85	93	75	43	452	5	80
11/09/2015 11:10	124	75	75	73	30	377	5	80
11/09/2015 11:15	153	85	103	85	34	460	5	80
11/09/2015 11:20	159	83	90	85	31	448	5	80
11/09/2015 11:25	145	96	109	97	41	488	5	80
11/09/2015 11:30	160	100	126	91	52	529	5	80
11/09/2015 11:35	176	98	128	102	40	544	5	80
11/09/2015 11:40	147	93	133	87	45	505	5	80
11/09/2015 11:45	158	96	114	97	41	506	5	80
11/09/2015 11:50	120	108	109	98	58	493	5	80
11/09/2015 11:55	145	102	127	102	46	522	5	80
11/09/2015 12:00	140	108	114	98	58	518	5	80
11/09/2015 12:05	169	93	118	98	36	514	5	80
11/09/2015 12:10	163	89	121	90	36	499	5	80
11/09/2015 12:15	172	89	111	79	46	497	5	80
11/09/2015 12:20	160	98	122	104	38	522	5	80
11/09/2015 12:25	163	105	113	105	47	533	5	80
11/09/2015 12:30	183	106	127	108	47	571	5	80
11/09/2015 12:35	182	96	113	106	33	530	5	80
11/09/2015 12:40	194	110	132	118	44	598	5	80
11/09/2015 12:45	179	105	129	103	50	566	5	80
11/09/2015 12:50	164	97	128	96	44	529	5	80
11/09/2015 12:55	174	89	102	91	35	491	5	80
11/09/2015 13:00	178	106	130	104	50	568	5	80
11/09/2015 13:05	174	94	133	96	38	535	5	80
11/09/2015 13:10	182	112	125	112	52	583	5	80
11/09/2015 13:15	179	95	120	101	36	531	5	80
