5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/09/2015 00:00	41.5	71	67.4	62.8	56	4	100
11/09/2015 00:05	58.4	70.8	67.4	56.7	62.3	4	100
11/09/2015 00:10	70.7	69.7	64	52.1	64.1	4	100
11/09/2015 00:15	74.4	70.7	67.8	53.4	65.8	4	100
11/09/2015 00:20	56.1	70.9	67.8	54.2	60.5	4	100
11/09/2015 00:25	70.7	71.1	70.4	55	66.2	4	100
11/09/2015 00:30	75.9	70.9	71.3	56.1	68.4	4	100
11/09/2015 00:35	58.1	70.6	64.2	58.7	61	4	100
11/09/2015 00:40	58.8	70.9	65.8	61.3	62.9	4	100
11/09/2015 00:45	68.3	70.6	67	63.2	67.4	4	100
11/09/2015 00:50	75	70.4	66.6	63.4	70.8	4	100
11/09/2015 00:55	75.5	70.7	65.1	62.8	69.7	4	100
11/09/2015 01:00	64.8	70.9	66.4	64.9	66.1	4	100
11/09/2015 01:05	71.3	70.9	67.4	64.1	68.6	4	100
11/09/2015 01:10	78	70.8	69.3	67.3	72.8	4	100
11/09/2015 01:15	54.1	70.8	69.2	56.6	59.5	4	100
11/09/2015 01:20	58.4	71	66.7	65	62.9	4	100
11/09/2015 01:25	64.4	71	63.2	64.8	65.4	4	100
11/09/2015 01:30	48	71	64.4	56.7	53.1	4	100
11/09/2015 01:35	58	70.8	63.9	64.8	63	4	100
11/09/2015 01:40	60.1	70.8	65.7	64.2	63.5	4	100
11/09/2015 01:45	66.7	70.8	64.8	65.3	66.3	4	100
11/09/2015 01:50	71.2	70.9	66.7	66	68.3	4	100
11/09/2015 01:55	74.5	71	67	69.5	71	4	100
11/09/2015 02:00	49.3	71	68.7	68.6	60.7	4	100
11/09/2015 02:05	61	70.8	67.9	63.1	63.1	4	100
11/09/2015 02:10	73	70.9	67.2	64.6	69.6	4	100
11/09/2015 02:15	76.7	71	67.7	66	69.8	4	100
11/09/2015 02:20	79.1	71	65.5	70.1	72.2	4	100
11/09/2015 02:25	73.1	71	64.9	72.8	71.9	4	100
11/09/2015 02:30	78.8	70.9	65.8	70.5	73.6	4	100
11/09/2015 02:35	83.7	71	66.5	69.3	77.3	4	100
11/09/2015 02:40	60.6	71	66.2	58.8	60.4	4	100
11/09/2015 02:45	53.2	71.1	67.7	60.5	58.1	4	100
11/09/2015 02:50	31.6	71	69	65.3	49.8	4	100
11/09/2015 02:55	25.7	70.9	69.2	65.7	39.8	4	100
11/09/2015 03:00	54.5	70.8	66.2	57.3	58.2	4	100
11/09/2015 03:05	44.6	70.9	66.1	61	51.3	4	100
11/09/2015 03:10	32	70.7	65.2	58.2	45.8	4	100
11/09/2015 03:15	19.9	70.8	64.6	57.9	36.2	4	100
11/09/2015 03:20	51.4	70.8	67.1	59.5	58.6	4	100
11/09/2015 03:25	71.5	70.9	63.2	61	67.7	4	100
11/09/2015 03:30	65.5	70.9	62.6	63.7	65	4	100
11/09/2015 03:35	63.8	71	58.3	62.4	63.4	4	100
11/09/2015 03:40	57.2	71	63	67.1	61.7	4	100
11/09/2015 03:45	76.1	70.8	66.8	56.8	67.2	4	100
11/09/2015 03:50	76.6	70.7	66.6	51.5	65.6	4	100
11/09/2015 03:55	79.2	70.9	66.1	55.3	69.6	4	100
11/09/2015 04:00	59.4	70.8	57.7	60.9	60.5	4	100
11/09/2015 04:05	55	70.9	58.2	63.2	58.1	4	100
11/09/2015 04:10	55.6	71.1	60.4	69.8	61.9	4	100
11/09/2015 04:15	56.4	71	58.9	67.7	61.7	4	100
11/09/2015 04:20	40.2	70.6	60.1	68.4	54	4	100
11/09/2015 04:25	56.6	70.3	63.4	70.3	63.1	4	100
11/09/2015 04:30	67.9	70.7	66.1	56.8	65.6	4	100
11/09/2015 04:35	71.9	70.5	72.5	60.3	68.9	4	100
11/09/2015 04:40	73.1	70.6	64.9	59.7	68.1	4	100
11/09/2015 04:45	77.6	70.6	63.5	62.8	69.7	4	100
11/09/2015 04:50	74.2	69.9	60.1	57.6	67.1	4	100
11/09/2015 04:55	74.3	70.4	59.1	58.3	67.9	4	100
11/09/2015 05:00	80.9	71.2	59.7	58.4	68.4	4	100
11/09/2015 05:05	78.7	71.2	65.1	62.8	71.7	4	100
11/09/2015 05:10	78.4	70.9	63.9	58.9	70.1	4	100
11/09/2015 05:15	74.1	71.1	64.4	58.5	69.2	4	100
11/09/2015 05:20	76.7	70.4	63.2	59	69.4	4	100
11/09/2015 05:25	73.9	71	69.4	65.2	70.9	4	100
11/09/2015 05:30	72.7	71.2	62.6	60	68	4	100
11/09/2015 05:35	76.6	71.5	66.1	54	69.6	4	100
11/09/2015 05:40	76	70.7	68.1	58.9	70.1	4	100
11/09/2015 05:45	73.1	70.7	63.8	59.7	68.7	4	100
11/09/2015 05:50	73.8	71	64.3	59.5	68.8	4	100
11/09/2015 05:55	70.8	69.8	68.8	61.4	68.7	4	100
11/09/2015 06:00	59.9	69.7	63	64.8	64.4	4	100
11/09/2015 06:05	66.1	69.3	61.1	64.6	66	4	100
11/09/2015 06:10	71.3	68.8	58.5	58.1	66	4	100
11/09/2015 06:15	63.8	69.2	58.7	56.2	63.8	4	100
11/09/2015 06:20	67.4	69.4	60.2	57.6	65.5	4	100
11/09/2015 06:25	37.4	70	57.8	55.8	57.9	4	100
11/09/2015 06:30	58.3	70.9	56.4	53.3	61	4	100
11/09/2015 06:35	59.1	71.1	58.8	58.5	62.5	4	100
11/09/2015 06:40	65.8	71	59.3	57.7	65	4	100
11/09/2015 06:45	68.6	69	60.3	53.5	64.5	4	100
11/09/2015 06:50	71.7	69	60.9	53.8	65.6	4	100
11/09/2015 06:55	71.5	69.9	60.7	52.3	65.2	4	100
11/09/2015 07:00	50.7	69.8	61.4	50.5	58.8	4	100
11/09/2015 07:05	46.8	69.4	61.3	50.8	57.8	4	100
11/09/2015 07:10	46.4	68.2	58	48.2	56.2	4	100
11/09/2015 07:15	46.1	67.5	60.7	52.2	56.8	4	100
11/09/2015 07:20	55	65.4	60.1	52	58.4	4	100
11/09/2015 07:25	60.7	63.7	57.7	49.6	58.4	4	100
11/09/2015 07:30	65.1	63.2	57.2	49.7	60	4	100
11/09/2015 07:35	66.2	62.8	57.1	49.1	59.7	4	100
11/09/2015 07:40	58.9	61.6	54.4	47.6	56.3	4	100
11/09/2015 07:45	62.6	60.2	58.3	49.7	58.8	4	100
11/09/2015 07:50	60.4	58.2	55.9	47.2	56.6	4	100
11/09/2015 07:55	54.1	62	58.3	44.5	55.5	4	100
11/09/2015 08:00	54.3	61.2	58.4	45.3	55.6	4	100
11/09/2015 08:05	55.1	60	52.7	32	52.4	4	100
11/09/2015 08:10	53.8	55.7	48.3	21	48.4	4	100
11/09/2015 08:15	52.3	53	42	15.1	44.9	4	100
11/09/2015 08:20	51.8	51.5	40.5	12.3	43.8	4	100
11/09/2015 08:25	51.2	51.9	39.8	10.8	42.4	4	100
11/09/2015 08:30	50.7	51	38.6	12.8	42	4	100
11/09/2015 08:35	47	47.7	33.9	12.5	39	4	100
11/09/2015 08:40	46.3	48	32.5	9.9	39.2	4	100
11/09/2015 08:45	33.9	50.5	34.7	10.6	35.3	4	100
11/09/2015 08:50	25.2	47.2	35.2	9.4	32.9	4	100
11/09/2015 08:55	39	49.2	40.3	9	38.5	4	100
11/09/2015 09:00	49.8	54.2	44.8	8.2	45.2	4	100
11/09/2015 09:05	56.9	57.8	43.5	10.4	46.3	4	100
11/09/2015 09:10	62.4	61.4	46.5	12.4	53.1	4	100
11/09/2015 09:15	62.6	64.6	49.7	25.6	53.7	4	100
11/09/2015 09:20	63.9	65.5	50	32.4	56.3	4	100
11/09/2015 09:25	40.7	66	53.4	39	52.5	4	100
11/09/2015 09:30	24.4	67.6	54.6	44.7	51.4	4	100
11/09/2015 09:35	50.4	69	48.3	47.2	54.8	4	100
11/09/2015 09:40	63.3	69.1	52.7	47.6	60	4	100
11/09/2015 09:45	64.9	68.7	53.9	49.1	60.8	4	100
11/09/2015 09:50	69.8	69	53.2	51	62.1	4	100
11/09/2015 09:55	64.6	68.2	58	48.9	61.7	4	100
11/09/2015 10:00	67.8	68.4	57.6	51.6	63.1	4	100
11/09/2015 10:05	72.2	69.1	58.8	51.4	64.7	4	100
11/09/2015 10:10	71.5	69	57	50.5	64.3	4	100
11/09/2015 10:15	75.5	69.7	57.1	51.6	66	4	100
11/09/2015 10:20	74.2	69.1	55.3	47.9	64.1	4	100
11/09/2015 10:25	60	68.3	54.6	46.6	59.7	4	100
11/09/2015 10:30	60.1	65.9	50	43.9	57.1	4	100
11/09/2015 10:35	65.5	67.6	53.4	48.2	60.3	4	100
11/09/2015 10:40	57.8	58.9	45.3	30.5	51.4	4	100
11/09/2015 10:45	66	62.9	52.1	35.2	55.8	4	100
11/09/2015 10:50	69.2	66.3	55	43.7	60.5	4	100
11/09/2015 10:55	73.4	69.1	53.1	48.7	64.2	4	100
11/09/2015 11:00	59.1	69.2	54.2	51.6	60.1	4	100
11/09/2015 11:05	66.7	69	54.3	53.6	62.7	4	100
11/09/2015 11:10	70	68.5	59.4	52.7	64.4	4	100
11/09/2015 11:15	67.9	67.6	55.6	52.2	63	4	100
11/09/2015 11:20	70.9	68	56.5	50	63.7	4	100
11/09/2015 11:25	72.1	66.3	56.6	50.6	62.9	4	100
11/09/2015 11:30	70.7	64.4	53.3	51.9	62.1	4	100
11/09/2015 11:35	57.3	58	50.8	45.3	53.7	4	100
11/09/2015 11:40	54.5	52.3	47.5	44	50.3	4	100
11/09/2015 11:45	44.3	40.5	38.6	39	40.9	4	100
11/09/2015 11:50	35	30.3	34.8	38.1	34.1	4	100
11/09/2015 11:55	38.6	36	34.3	22.8	34.8	4	100
11/09/2015 12:00	38.2	38.5	31.4	17	33.2	4	100
11/09/2015 12:05	38.3	41.3	34.2	17.3	35	4	100
11/09/2015 12:10	55	53	43.9	35.1	48.7	4	100
11/09/2015 12:15	63.6	59.5	49.2	43.6	56.2	4	100
11/09/2015 12:20	64.7	62.4	52.4	45.5	57.8	4	100
11/09/2015 12:25	66.9	63.7	55.5	43.8	59.9	4	100
11/09/2015 12:30	66.3	65	54	48.6	60.3	4	100
11/09/2015 12:35	69.9	65.9	56.9	51.8	62.9	4	100
11/09/2015 12:40	69	66.3	56.3	53.1	62.9	4	100
11/09/2015 12:45	69.8	65	58.1	51.2	63	4	100
11/09/2015 12:50	71.8	65.8	50.3	50.3	61.8	4	100
11/09/2015 12:55	73.5	67.9	54.2	48.6	63.7	4	100
11/09/2015 13:00	62	66.4	57.6	50.7	60.6	4	100
11/09/2015 13:05	65.9	66.2	57.8	49.5	61.3	4	100
11/09/2015 13:10	60.4	65.7	57.9	52.1	60	4	100
11/09/2015 13:15	67.5	66	58.7	52.9	62.6	4	100
11/09/2015 13:20	69.6	65.7	61	54	63.8	4	100
11/09/2015 13:25	70.4	65.6	58.4	54.7	63.9	4	100
11/09/2015 13:30	63.7	65.1	56	56.7	61.2	4	100
11/09/2015 13:35	66.4	63.9	55.8	57.4	61.7	4	100
11/09/2015 13:40	67.9	64.5	55.8	56.4	62.4	4	100
11/09/2015 13:45	69.6	64.5	54.3	56.8	62.5	4	100
11/09/2015 13:50	70.5	65.4	55.8	53.2	62.8	4	100
11/09/2015 13:55	73.5	65.6	56.9	52	63.9	4	100
11/09/2015 14:00	71.4	64	56.2	50.9	62.5	4	100
11/09/2015 14:05	45.9	64.3	58.5	50.3	56.3	4	100
11/09/2015 14:10	27.5	65.1	57.1	52.5	53.3	4	100
11/09/2015 14:15	47.7	64	59.9	54.1	56.8	4	100
11/09/2015 14:20	58.7	64.9	59.1	57	60.4	4	100
11/09/2015 14:25	64.2	65.4	63.2	55.4	63	4	100
11/09/2015 14:30	64.7	65.1	58.8	53	61.7	4	100
11/09/2015 14:35	59.7	59.8	54.9	50.4	57.3	4	100
11/09/2015 14:40	50.9	52.2	46.5	45	49.1	4	100
11/09/2015 14:45	51.9	51.9	47.2	49.9	50.3	4	100
11/09/2015 14:50	41.9	37.9	34.4	46.1	39.5	4	100
11/09/2015 14:55	47.7	44.4	39.4	48	44.6	4	100
11/09/2015 15:00	55.3	50.5	45.7	50.8	50.7	4	100
11/09/2015 15:05	57.9	52.8	49.3	49.8	52.9	4	100
11/09/2015 15:10	58	54.2	48.3	48.4	52.8	4	100
11/09/2015 15:15	59.7	55.3	50.8	46.6	54.1	4	100
11/09/2015 15:20	62.5	56.5	54.3	51	56.8	4	100
11/09/2015 15:25	59.5	54.9	48.3	49.1	53.4	4	100
11/09/2015 15:30	49	47.8	40.1	46.5	45.8	4	100
11/09/2015 15:35	43.3	40.2	38.3	43.5	41	4	100
11/09/2015 15:40	44.3	44.4	41	44.3	43.5	4	100
11/09/2015 15:45	35.7	39	37	43.4	38.2	4	100
11/09/2015 15:50	39.3	39.7	39.6	42.1	40	4	100
11/09/2015 15:55	38.6	38.4	39	46.1	40	4	100
11/09/2015 16:00	47.9	45.8	44.6	47.3	46.3	4	100
