5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 00:00	83	88	81	73	60	385	5	0
11/09/2015 00:05	30	35	48	35	40	188	5	80
11/09/2015 00:10	35	43	53	39	46	216	5	80
11/09/2015 00:15	40	45	40	50	45	220	5	80
11/09/2015 00:20	75	83	74	65	50	347	5	0
11/09/2015 00:25	64	73	67	61	47	312	5	0
11/09/2015 00:30	62	73	68	61	44	308	5	0
11/09/2015 00:35	24	34	47	39	35	179	5	80
11/09/2015 00:40	23	32	37	31	33	156	5	80
11/09/2015 00:45	26	31	35	26	31	149	5	80
11/09/2015 00:50	16	23	29	14	23	105	5	80
11/09/2015 00:55	12	21	31	31	27	122	5	80
11/09/2015 01:00	17	27	34	28	29	135	5	80
11/09/2015 01:05	10	21	25	22	22	100	5	80
11/09/2015 01:10	18	20	27	19	23	107	5	80
11/09/2015 01:15	15	18	23	17	23	96	5	80
11/09/2015 01:20	12	28	30	15	26	111	5	80
11/09/2015 01:25	13	12	23	12	14	74	5	80
11/09/2015 01:30	15	23	22	14	21	95	5	80
11/09/2015 01:35	12	15	20	17	21	85	5	80
11/09/2015 01:40	12	18	28	17	24	99	5	80
11/09/2015 01:45	11	20	22	17	21	91	5	80
11/09/2015 01:50	11	16	22	11	15	75	5	80
11/09/2015 01:55	7	7	17	13	12	56	5	80
11/09/2015 02:00	13	21	22	17	21	94	5	80
11/09/2015 02:05	9	17	16	16	18	76	5	80
11/09/2015 02:10	11	22	27	27	21	108	5	80
11/09/2015 02:15	9	12	21	14	14	70	5	80
11/09/2015 02:20	3	13	23	23	18	80	5	80
11/09/2015 02:25	23	42	39	32	13	149	5	0
11/09/2015 02:30	28	46	45	40	22	181	5	0
11/09/2015 02:35	16	37	37	33	18	141	5	0
11/09/2015 02:40	27	45	41	34	17	164	5	0
11/09/2015 02:45	24	43	42	35	17	161	5	0
11/09/2015 02:50	31	48	43	36	18	176	5	0
11/09/2015 02:55	26	45	44	37	19	171	5	0
11/09/2015 03:00	30	48	44	37	19	178	5	0
11/09/2015 03:05	27	45	41	34	15	162	5	0
11/09/2015 03:10	32	49	47	40	22	190	5	0
11/09/2015 03:15	30	48	43	36	20	177	5	0
11/09/2015 03:20	26	45	44	39	22	176	5	0
11/09/2015 03:25	29	45	40	33	19	166	5	0
11/09/2015 03:30	34	51	47	40	22	194	5	0
11/09/2015 03:35	47	61	58	52	38	256	5	0
11/09/2015 03:40	45	60	56	51	37	249	5	0
11/09/2015 03:45	39	55	52	47	33	226	5	0
11/09/2015 03:50	39	55	52	47	33	226	5	0
11/09/2015 03:55	60	71	66	60	44	301	5	0
11/09/2015 04:00	55	67	63	57	43	285	5	0
11/09/2015 04:05	47	61	58	52	38	256	5	0
11/09/2015 04:10	75	82	76	68	55	356	5	0
11/09/2015 04:15	68	78	72	65	51	334	5	0
11/09/2015 04:20	81	88	80	73	59	381	5	0
11/09/2015 04:25	85	90	82	75	61	393	5	0
11/09/2015 04:30	30	33	37	37	53	190	5	80
11/09/2015 04:35	113	113	102	92	79	499	5	0
11/09/2015 04:40	128	125	113	102	89	557	5	0
11/09/2015 04:45	5	5	20	10	10	50	5	80
11/09/2015 04:50	27	33	33	13	125	231	5	80
11/09/2015 04:55	73	70	70	32	73	318	5	80
11/09/2015 05:00	50	53	55	48	58	264	5	80
11/09/2015 05:05	139	133	120	109	96	597	5	0
11/09/2015 05:10	90	73	75	47	78	363	5	80
11/09/2015 05:15	85	84	63	67	83	382	5	80
11/09/2015 05:20	105	87	85	68	88	433	5	80
11/09/2015 05:25	129	101	97	64	98	489	5	80
11/09/2015 05:30	124	107	94	77	106	508	5	80
11/09/2015 05:35	128	107	112	64	106	517	5	80
11/09/2015 05:40	148	118	109	83	108	566	5	80
11/09/2015 05:45	148	128	106	88	123	593	5	80
11/09/2015 05:50	132	121	111	80	117	561	5	80
11/09/2015 05:55	149	120	102	80	114	565	5	80
11/09/2015 06:00	118	117	103	70	112	520	5	80
11/09/2015 06:05	133	102	121	84	118	558	5	80
11/09/2015 06:10	146	108	122	85	115	576	5	80
11/09/2015 06:15	146	117	134	84	126	607	5	80
11/09/2015 06:20	147	134	128	106	123	638	5	80
11/09/2015 06:25	133	120	106	105	115	579	5	80
11/09/2015 06:30	141	126	121	90	118	596	5	80
11/09/2015 06:35	153	110	129	90	118	600	5	80
11/09/2015 06:40	141	116	129	94	117	597	5	80
11/09/2015 06:45	163	133	132	104	133	665	5	80
11/09/2015 06:50	168	138	134	104	134	678	5	80
11/09/2015 06:55	158	127	122	100	117	624	5	80
11/09/2015 07:00	158	122	141	123	139	683	5	80
11/09/2015 07:05	177	155	153	126	142	753	5	80
11/09/2015 07:10	175	146	158	125	152	756	5	80
11/09/2015 07:15	166	143	161	130	145	745	5	80
11/09/2015 07:20	182	152	158	120	146	758	5	80
11/09/2015 07:25	281	247	218	198	191	1135	5	0
11/09/2015 07:30	263	233	205	186	176	1063	5	0
11/09/2015 07:35	284	250	222	202	191	1149	5	0
11/09/2015 07:40	271	240	211	191	180	1093	5	0
11/09/2015 07:45	295	259	228	207	196	1185	5	0
11/09/2015 07:50	283	246	217	197	186	1129	5	0
11/09/2015 07:55	277	244	215	195	184	1115	5	0
11/09/2015 08:00	190	130	160	140	151	771	5	80
11/09/2015 08:05	188	157	180	154	164	843	5	80
11/09/2015 08:10	183	160	150	180	163	836	5	80
11/09/2015 08:15	168	167	168	152	149	804	5	80
11/09/2015 08:20	161	146	159	136	144	746	5	80
11/09/2015 08:25	169	139	151	135	139	733	5	80
11/09/2015 08:30	180	154	184	140	156	814	5	80
11/09/2015 08:35	160	146	171	160	154	791	5	80
11/09/2015 08:40	162	146	171	135	143	757	5	80
11/09/2015 08:45	156	145	182	143	149	775	5	80
11/09/2015 08:50	171	149	164	136	137	757	5	80
