5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 00:00	15	24	18	15	28	100	5	0
11/09/2015 00:05	21	29	23	20	31	124	5	0
11/09/2015 00:10	12	22	17	13	26	90	5	0
11/09/2015 00:15	16	25	19	16	28	104	5	0
11/09/2015 00:20	14	23	17	14	27	95	5	0
11/09/2015 00:25	19	27	21	18	30	115	5	0
11/09/2015 00:30	8	18	13	9	24	72	5	0
11/09/2015 00:35	11	21	16	12	26	86	5	0
11/09/2015 00:40	11	21	16	12	26	86	5	0
11/09/2015 00:45	8	18	13	9	24	72	5	0
11/09/2015 00:50	10	20	15	11	25	81	5	0
11/09/2015 00:55	10	20	15	11	25	81	5	0
11/09/2015 01:00	1	14	9	5	20	49	5	0
11/09/2015 01:05	9	19	14	10	24	76	5	0
11/09/2015 01:10	4	15	11	6	22	58	5	0
11/09/2015 01:15	5	16	12	7	22	62	5	0
11/09/2015 01:20	8	18	13	9	24	72	5	0
11/09/2015 01:25	1	14	9	5	20	49	5	0
11/09/2015 01:30	1	14	9	5	20	49	5	0
11/09/2015 01:35	10	20	15	11	25	81	5	0
11/09/2015 01:40	17	11	6	2	18	54	5	0
11/09/2015 01:45	18	12	7	3	19	59	5	0
11/09/2015 01:50	1	14	9	5	20	49	5	0
11/09/2015 01:55	20	28	22	19	30	119	5	0
11/09/2015 02:00	18	12	7	3	19	59	5	0
11/09/2015 02:05	8	18	13	9	24	72	5	0
11/09/2015 02:10	0	13	8	4	19	44	5	0
11/09/2015 02:15	18	12	7	3	19	59	5	0
11/09/2015 02:20	8	18	13	9	24	72	5	0
11/09/2015 02:25	0	13	8	4	19	44	5	0
11/09/2015 02:30	6	17	12	8	23	66	5	0
11/09/2015 02:35	0	13	8	4	19	44	5	0
11/09/2015 02:40	4	15	11	6	22	58	5	0
11/09/2015 02:45	1	14	9	5	20	49	5	0
11/09/2015 02:50	15	24	18	15	28	100	5	0
11/09/2015 02:55	0	13	8	4	19	44	5	0
11/09/2015 03:00	17	26	20	17	29	109	5	0
11/09/2015 03:05	0	13	8	4	19	44	5	0
11/09/2015 03:10	9	19	14	10	24	76	5	0
11/09/2015 03:15	4	15	11	6	22	58	5	0
11/09/2015 03:20	11	21	16	12	26	86	5	0
11/09/2015 03:25	10	20	15	11	25	81	5	0
11/09/2015 03:30	8	18	13	9	24	72	5	0
11/09/2015 03:35	11	21	16	12	26	86	5	0
11/09/2015 03:40	6	17	12	8	23	66	5	0
11/09/2015 03:45	14	23	17	14	27	95	5	0
11/09/2015 03:50	8	18	13	9	24	72	5	0
11/09/2015 03:55	1	14	9	5	20	49	5	0
11/09/2015 04:00	12	22	17	13	26	90	5	0
11/09/2015 04:05	12	22	17	13	26	90	5	0
11/09/2015 04:10	3	15	10	5	21	54	5	0
11/09/2015 04:15	15	24	18	15	28	100	5	0
11/09/2015 04:20	17	26	20	17	29	109	5	0
11/09/2015 04:25	16	25	19	16	28	104	5	0
11/09/2015 04:30	22	30	23	20	32	127	5	0
11/09/2015 04:35	25	32	25	22	33	137	5	0
11/09/2015 04:40	28	35	28	25	35	151	5	0
11/09/2015 04:45	31	37	29	27	37	161	5	0
11/09/2015 04:50	45	49	40	38	45	217	5	0
11/09/2015 04:55	41	45	36	35	42	199	5	0
11/09/2015 05:00	21	29	23	20	31	124	5	0
11/09/2015 05:05	42	46	37	36	43	204	5	0
11/09/2015 05:10	45	49	40	38	45	217	5	0
11/09/2015 05:15	58	58	48	48	52	264	5	0
11/09/2015 05:20	63	62	52	51	55	283	5	0
11/09/2015 05:25	75	72	60	61	61	329	5	0
11/09/2015 05:30	75	72	60	61	61	329	5	0
11/09/2015 05:35	78	75	63	64	63	343	5	0
11/09/2015 05:40	91	84	71	73	70	389	5	0
11/09/2015 05:45	116	105	89	93	85	488	5	0
11/09/2015 05:50	111	101	86	89	82	469	5	0
11/09/2015 05:55	106	97	82	85	79	449	5	0
11/09/2015 06:00	87	82	69	70	68	376	5	0
11/09/2015 06:05	137	121	104	109	96	567	5	0
11/09/2015 06:10	124	111	94	98	89	516	5	0
11/09/2015 06:15	152	133	114	120	105	624	5	0
11/09/2015 06:20	150	132	113	119	104	618	5	0
11/09/2015 06:25	141	124	106	112	99	582	5	0
11/09/2015 06:30	131	117	100	104	93	545	5	0
11/09/2015 06:35	138	122	105	110	97	572	5	0
11/09/2015 06:40	147	129	111	116	102	605	5	0
11/09/2015 06:45	164	143	123	129	112	671	5	0
11/09/2015 06:50	174	151	129	137	117	708	5	0
11/09/2015 06:55	160	140	120	127	110	657	5	0
11/09/2015 07:00	176	152	131	139	119	717	5	0
11/09/2015 07:05	163	142	122	129	111	667	5	0
11/09/2015 07:10	192	165	142	151	127	777	5	0
11/09/2015 07:15	199	171	147	157	132	806	5	0
11/09/2015 07:20	204	175	151	160	134	824	5	0
