5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	47	55	48	43	42	235	5	0
11/02/2015 00:05	42	51	45	40	39	217	5	0
11/02/2015 00:10	40	49	43	39	37	208	5	0
11/02/2015 00:15	52	60	53	47	45	257	5	0
11/02/2015 00:20	40	48	43	38	37	206	5	0
11/02/2015 00:25	34	44	39	35	33	185	5	0
11/02/2015 00:30	36	45	40	36	34	191	5	0
11/02/2015 00:35	41	50	44	39	38	212	5	0
11/02/2015 00:40	37	46	41	36	35	195	5	0
11/02/2015 00:45	30	40	36	31	31	168	5	0
11/02/2015 00:50	31	41	37	32	32	173	5	0
11/02/2015 00:55	28	38	34	30	29	159	5	0
11/02/2015 01:00	32	42	37	33	32	176	5	0
11/02/2015 01:05	27	37	33	29	28	154	5	0
11/02/2015 01:10	27	37	33	29	28	154	5	0
11/02/2015 01:15	23	34	30	26	26	139	5	0
11/02/2015 01:20	29	40	35	31	30	165	5	0
11/02/2015 01:25	21	32	29	25	25	132	5	0
11/02/2015 01:30	18	30	26	23	23	120	5	0
11/02/2015 01:35	27	37	33	29	28	154	5	0
11/02/2015 01:40	23	34	30	26	26	139	5	0
11/02/2015 01:45	26	36	32	28	27	149	5	0
11/02/2015 01:50	26	36	32	28	27	149	5	0
11/02/2015 01:55	23	34	30	27	26	140	5	0
11/02/2015 02:00	20	31	28	24	24	127	5	0
11/02/2015 02:05	21	32	29	25	25	132	5	0
11/02/2015 02:10	20	31	27	24	24	126	5	0
11/02/2015 02:15	17	29	26	22	22	116	5	0
11/02/2015 02:20	28	38	34	30	29	159	5	0
11/02/2015 02:25	20	31	28	24	24	127	5	0
11/02/2015 02:30	22	33	29	26	25	135	5	0
11/02/2015 02:35	25	36	32	28	27	148	5	0
11/02/2015 02:40	20	31	28	24	24	127	5	0
11/02/2015 02:45	22	33	29	26	25	135	5	0
11/02/2015 02:50	20	31	27	24	24	126	5	0
11/02/2015 02:55	21	32	28	25	25	131	5	0
11/02/2015 03:00	24	35	31	28	27	145	5	0
11/02/2015 03:05	21	32	28	25	24	130	5	0
11/02/2015 03:10	23	34	30	27	26	140	5	0
11/02/2015 03:15	24	35	31	27	27	144	5	0
11/02/2015 03:20	27	37	33	29	29	155	5	0
11/02/2015 03:25	24	35	31	27	27	144	5	0
11/02/2015 03:30	19	31	27	24	24	125	5	0
11/02/2015 03:35	22	33	29	25	25	134	5	0
11/02/2015 03:40	27	37	33	29	29	155	5	0
11/02/2015 03:45	27	37	33	29	28	154	5	0
11/02/2015 03:50	25	35	31	27	27	145	5	0
11/02/2015 03:55	27	37	33	29	29	155	5	0
11/02/2015 04:00	23	34	30	26	26	139	5	0
11/02/2015 04:05	26	37	32	29	28	152	5	0
11/02/2015 04:10	33	42	38	33	32	178	5	0
11/02/2015 04:15	40	49	44	39	37	209	5	0
11/02/2015 04:20	33	42	37	33	32	177	5	0
11/02/2015 04:25	40	49	44	39	37	209	5	0
11/02/2015 04:30	46	54	48	43	41	232	5	0
11/02/2015 04:35	47	55	49	43	42	236	5	0
11/02/2015 04:40	55	62	55	49	47	268	5	0
11/02/2015 04:45	67	72	64	57	54	314	5	0
11/02/2015 04:50	57	64	56	51	48	276	5	0
11/02/2015 04:55	56	63	56	50	48	273	5	0
11/02/2015 05:00	52	59	52	47	45	255	5	0
11/02/2015 05:05	56	62	55	49	47	269	5	0
11/02/2015 05:10	68	73	64	58	55	318	5	0
11/02/2015 05:15	75	79	70	63	60	347	5	0
11/02/2015 05:20	82	85	75	68	64	374	5	0
11/02/2015 05:25	100	101	88	80	75	444	5	0
11/02/2015 05:30	104	105	92	83	78	462	5	0
11/02/2015 05:35	104	105	92	83	79	463	5	0
11/02/2015 05:40	132	129	113	103	97	574	5	0
11/02/2015 05:45	133	130	114	103	97	577	5	0
11/02/2015 05:50	121	120	105	95	90	531	5	0
11/02/2015 05:55	117	116	101	92	87	513	5	0
11/02/2015 06:00	133	130	114	104	97	578	5	0
11/02/2015 06:05	132	130	114	104	98	578	5	0
11/02/2015 06:10	133	130	114	103	97	577	5	0
11/02/2015 06:15	139	135	119	108	101	602	5	0
11/02/2015 06:20	130	127	112	102	96	567	5	0
11/02/2015 06:25	134	130	114	104	98	580	5	0
11/02/2015 06:30	151	146	128	117	109	651	5	0
11/02/2015 06:35	143	139	122	111	104	619	5	0
11/02/2015 06:40	163	156	137	125	117	698	5	0
11/02/2015 06:45	162	156	138	125	118	699	5	0
11/02/2015 06:50	166	159	140	128	120	713	5	0
11/02/2015 06:55	156	151	133	121	113	674	5	0
11/02/2015 07:00	169	161	141	129	121	721	5	0
11/02/2015 07:05	176	168	148	135	126	753	5	0
11/02/2015 07:10	195	185	163	148	139	830	5	0
11/02/2015 07:15	185	176	155	141	132	789	5	0
11/02/2015 07:20	192	182	160	146	136	816	5	0
11/02/2015 07:25	204	193	169	154	144	864	5	0
11/02/2015 07:30	197	186	163	149	139	834	5	0
11/02/2015 07:35	198	187	164	150	140	839	5	0
11/02/2015 07:40	202	191	167	153	143	856	5	0
11/02/2015 07:45	190	180	158	144	135	807	5	0
11/02/2015 07:50	173	166	146	133	124	742	5	0
11/02/2015 07:55	183	174	152	139	130	778	5	0
11/02/2015 08:00	197	186	163	148	139	833	5	0
11/02/2015 08:05	175	167	147	134	125	748	5	0
11/02/2015 08:10	188	179	157	143	134	801	5	0
11/02/2015 08:15	189	179	157	143	134	802	5	0
11/02/2015 08:20	187	177	156	142	133	795	5	0
11/02/2015 08:25	186	176	155	141	132	790	5	0
11/02/2015 08:30	192	182	160	146	136	816	5	0
11/02/2015 08:35	174	167	146	133	125	745	5	0
11/02/2015 08:40	185	175	154	140	131	785	5	0
11/02/2015 08:45	180	171	150	137	128	766	5	0
11/02/2015 08:50	182	173	152	139	130	776	5	0
11/02/2015 08:55	166	159	140	127	119	711	5	0
11/02/2015 09:00	163	156	137	125	117	698	5	0
11/02/2015 09:05	168	160	141	128	120	717	5	0
11/02/2015 09:10	160	154	135	123	115	687	5	0
11/02/2015 09:15	154	148	130	118	111	661	5	0
11/02/2015 09:20	153	148	130	119	111	661	5	0
11/02/2015 09:25	157	151	133	121	113	675	5	0
11/02/2015 09:30	156	150	132	120	112	670	5	0
11/02/2015 09:35	149	144	127	115	108	643	5	0
11/02/2015 09:40	155	150	131	120	112	668	5	0
