5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/09/2015 00:00	74.8	71	67.4	62.8	69.3	4	100
11/09/2015 00:05	74.3	70.9	67.1	63.6	68.8	4	100
11/09/2015 00:10	74.3	70.8	63.7	63.1	68.4	4	100
11/09/2015 00:15	74.2	70.8	65.7	63.3	68.8	4	100
11/09/2015 00:20	74.9	71.7	64	63.3	68.7	4	100
11/09/2015 00:25	75.3	70.9	66	62.6	68.7	4	100
11/09/2015 00:30	74.9	71	66.2	63	69.4	4	100
11/09/2015 00:35	74.8	70.9	67	63	69.1	4	100
11/09/2015 00:40	74.8	70.9	67.5	62.8	69.5	4	100
11/09/2015 00:45	74.8	70.8	67.1	62.9	68.6	4	100
11/09/2015 00:50	74.7	70.6	67.1	63.1	69.3	4	100
11/09/2015 00:55	74.9	70.7	66.6	62.5	68.5	4	100
11/09/2015 01:00	74.8	70.6	67.8	62.8	68.6	4	100
11/09/2015 01:05	74.6	70.5	68.1	62.2	68.8	4	100
11/09/2015 01:10	74.7	70.7	67.5	62.2	69.1	4	100
11/09/2015 01:15	74.8	70.7	66.5	62.9	68.8	4	100
11/09/2015 01:20	74.7	70.8	67.6	62.6	68.7	4	100
11/09/2015 01:25	74.6	71	67.6	62.6	69	4	100
11/09/2015 01:30	74.6	71	67.8	62.5	70	4	100
11/09/2015 01:35	74.7	71.2	67.5	62.6	69.3	4	100
11/09/2015 01:40	74.8	71.2	66.8	62.8	69.3	4	100
11/09/2015 01:45	74.8	70.7	67	62	68.2	4	100
11/09/2015 01:50	74.8	70.9	66.4	62	68	4	100
11/09/2015 01:55	74.9	71.1	67	60.7	67	4	100
11/09/2015 02:00	74.8	71.2	67.5	61.8	69.3	4	100
11/09/2015 02:05	74.7	70.9	67.4	62.3	69.3	4	100
11/09/2015 02:10	74.7	71	67.7	63	68.3	4	100
11/09/2015 02:15	74.9	71	66.4	62.6	69.3	4	100
11/09/2015 02:20	74.9	70.9	67.5	62.8	68.3	4	100
11/09/2015 02:25	74.8	71	67.8	62.5	68.6	4	100
11/09/2015 02:30	74.8	71	67.1	62.5	68.1	4	100
11/09/2015 02:35	74.8	71	67.5	62.4	67.6	4	100
11/09/2015 02:40	74.8	70.9	67.6	62.8	68.9	4	100
11/09/2015 02:45	74.8	70.8	67.8	62	68.4	4	100
11/09/2015 02:50	74.9	70.8	67.8	61.5	67.8	4	100
11/09/2015 02:55	74.6	70.8	67.9	61.9	68.4	4	100
11/09/2015 03:00	74.7	71	67.9	62.3	68.4	4	100
11/09/2015 03:05	74.8	71.1	67.3	62.6	68.8	4	100
11/09/2015 03:10	74.8	71	67.2	62.3	68.8	4	100
11/09/2015 03:15	74.8	70.9	67.5	62.7	69.6	4	100
11/09/2015 03:20	74.9	70.9	68.1	62.7	68.6	4	100
11/09/2015 03:25	75	70.9	67.8	63.1	69.3	4	100
11/09/2015 03:30	75	71	67.8	63.5	70.3	4	100
11/09/2015 03:35	74.9	70.9	67.5	62.6	68.9	4	100
11/09/2015 03:40	75	71.1	67.6	63.1	68.4	4	100
11/09/2015 03:45	74.9	71.1	65.9	63.1	68.7	4	100
11/09/2015 03:50	74.8	71	66.5	60.9	67.1	4	100
11/09/2015 03:55	74.9	70.6	66.1	61.8	68.4	4	100
11/09/2015 04:00	75	70.6	66.3	60.5	68	4	100
11/09/2015 04:05	74.9	70.9	66.3	62.1	69.2	4	100
11/09/2015 04:10	75.1	70.6	66.4	62.5	69.5	4	100
11/09/2015 04:15	75.1	70.9	65.8	63	69.6	4	100
11/09/2015 04:20	75	70.9	63.6	62.5	67.7	4	100
