5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	3.69	2.75	4.33	4.25	3.76	4	100
11/09/2015 00:05	3.62	2.54	4.28	3.42	3.47	4	100
11/09/2015 00:10	3.52	2.47	4.08	2.76	3.21	4	100
11/09/2015 00:15	3.51	2.14	3.66	3.47	3.19	4	100
11/09/2015 00:20	3.32	2.07	3.47	3.19	3.01	4	100
11/09/2015 00:25	2.35	1.92	3.2	3.79	2.82	4	100
11/09/2015 00:30	3.37	2.78	3.76	2.44	3.09	4	100
11/09/2015 00:35	2.75	2.38	2.97	3.1	2.8	4	100
11/09/2015 00:40	2.18	1.8	2.29	2.75	2.26	4	100
11/09/2015 00:45	2.26	1.81	3.04	1.98	2.27	4	100
11/09/2015 00:50	1.94	1.4	2.13	2.89	2.09	4	100
11/09/2015 00:55	2.13	1.33	2.29	2.3	2.01	4	100
11/09/2015 01:00	.71	1.1	1.15	1.04	1	4	0
11/09/2015 01:05	.71	1.1	1.15	1.04	1	4	0
11/09/2015 01:10	.7	1.09	1.13	1.03	.99	4	0
11/09/2015 01:15	1.22	1.04	1.58	2.6	1.61	4	100
11/09/2015 01:20	1.6	1.28	1.99	2.63	1.87	4	100
11/09/2015 01:25	1.21	1.37	1.28	3.2	1.76	4	100
11/09/2015 01:30	.52	.41	1.29	1.86	1.02	4	100
11/09/2015 01:35	.53	.79	1.21	1.58	1.03	4	100
11/09/2015 01:40	1.06	1.06	2.78	1.32	1.56	4	100
11/09/2015 01:45	1.41	1.3	1.83	2.22	1.69	4	100
11/09/2015 01:50	.83	.62	1.27	1.49	1.05	4	100
11/09/2015 01:55	.48	.87	1.45	3.02	1.46	4	100
11/09/2015 02:00	.61	.47	1.35	.98	.85	4	100
11/09/2015 02:05	.59	.84	.7	1.68	.95	4	100
11/09/2015 02:10	.94	.91	2.07	1.83	1.44	4	100
11/09/2015 02:15	.8	1.04	1.25	1.41	1.12	4	100
11/09/2015 02:20	.71	.82	1.35	1.9	1.19	4	100
11/09/2015 02:25	.72	.27	1.25	.97	.8	4	100
11/09/2015 02:30	.53	.7	1.24	1.1	.89	4	100
11/09/2015 02:35	.57	.46	.75	1.76	.89	4	100
11/09/2015 02:40	1.04	.75	1.51	1.59	1.22	4	100
11/09/2015 02:45	.74	.38	.91	.87	.72	4	100
11/09/2015 02:50	.71	.61	.85	.68	.71	4	100
11/09/2015 02:55	.6	.34	.79	1.58	.83	4	100
11/09/2015 03:00	.32	.6	.97	3.01	1.23	4	100
11/09/2015 03:05	.71	.43	.83	1.1	.77	4	100
11/09/2015 03:10	.41	.31	1.12	.54	.6	4	100
11/09/2015 03:15	.44	.36	1.45	1.49	.94	4	100
11/09/2015 03:20	.4	.47	1.11	1.36	.83	4	100
11/09/2015 03:25	.89	.52	1.74	1.5	1.16	4	100
11/09/2015 03:30	.81	.64	1.92	1.5	1.22	4	100
11/09/2015 03:35	.48	.76	1.26	1.52	1	4	100
11/09/2015 03:40	.73	.67	.98	3.04	1.35	4	100
11/09/2015 03:45	.67	.84	1.33	1.65	1.12	4	100
11/09/2015 03:50	.87	.89	1.21	1.52	1.12	4	100
11/09/2015 03:55	.87	.5	.97	1.36	.92	4	100
11/09/2015 04:00	.63	.61	1.78	1.47	1.12	4	100
11/09/2015 04:05	1.18	1.08	1.82	1.8	1.47	4	100
11/09/2015 04:10	2.44	1.59	2.84	1.56	2.11	4	100
11/09/2015 04:15	1.28	1.15	1.58	1.3	1.33	4	100
11/09/2015 04:20	1.45	1.51	2.86	1.5	1.83	4	100
11/09/2015 04:25	2.09	1.61	3.01	2.52	2.31	4	100
11/09/2015 04:30	1.7	1.41	1.58	3.22	1.98	4	100
11/09/2015 04:35	2.18	2.15	2.99	2.19	2.38	4	100
11/09/2015 04:40	2.69	1.7	2.81	2.71	2.48	4	100
11/09/2015 04:45	2.74	1.82	2.06	2.49	2.28	4	100
11/09/2015 04:50	3.67	2.24	3.87	3.54	3.33	4	100
11/09/2015 04:55	2.6	1.87	2.26	2.17	2.22	4	100
11/09/2015 05:00	4.05	2.54	3.67	2.64	3.23	4	100
11/09/2015 05:05	3.79	2.15	4.69	3.68	3.58	4	100
11/09/2015 05:10	4.5	2.45	3.72	2.6	3.32	4	100
11/09/2015 05:15	5.88	3.22	4.21	4.2	4.38	4	100
11/09/2015 05:20	5.62	3.29	3.84	3.3	4.01	4	100
11/09/2015 05:25	7.02	3.77	4.24	4.58	4.9	4	100
11/09/2015 05:30	7.64	3.6	5.79	4.61	5.41	4	100
11/09/2015 05:35	7.65	4.17	5.4	6.56	5.95	4	100
11/09/2015 05:40	8.63	4.04	6.98	5.24	6.22	4	100
11/09/2015 05:45	7.26	3.79	6.69	5.11	5.71	4	100
11/09/2015 05:50	9.05	4.42	6.09	6.3	6.46	4	100
11/09/2015 05:55	7.02	4.27	6.11	5.35	5.69	4	100
11/09/2015 06:00	8.48	4.58	6.09	6.5	6.41	4	100
11/09/2015 06:05	6.41	3.48	4.94	4.43	4.81	4	100
11/09/2015 06:10	8.42	4.85	7.46	5.12	6.46	4	100
11/09/2015 06:15	7.96	3.82	6.29	5.74	5.95	4	100
11/09/2015 06:20	8.58	4.74	8.02	5.62	6.74	4	100
11/09/2015 06:25	8.82	4.71	7.78	7.13	7.11	4	100
11/09/2015 06:30	11.39	5.74	7.4	8.43	8.24	4	100
11/09/2015 06:35	10.29	5.45	9.45	7.62	8.2	4	100
11/09/2015 06:40	11.94	6.02	10.23	6.96	8.79	4	100
11/09/2015 06:45	9.56	5.29	8.32	8.1	7.82	4	100
11/09/2015 06:50	10.01	5.61	8.25	8.17	8.01	4	100
11/09/2015 06:55	10.26	6.91	8.28	7.6	8.26	4	100
11/09/2015 07:00	10.1	5.91	8.15	8.56	8.18	4	100
11/09/2015 07:05	12.77	6.71	11.54	9.83	10.21	4	100
11/09/2015 07:10	13.38	6.12	12.25	11.95	10.92	4	100
11/09/2015 07:15	14.09	7.34	10.99	9.56	10.5	4	100
11/09/2015 07:20	11.3	6.52	10.29	10.56	9.67	4	100
11/09/2015 07:25	11.53	6.21	10.7	9.71	9.54	4	100
11/09/2015 07:30	13.77	6.8	10.77	8.45	9.95	4	100
11/09/2015 07:35	14.4	9.71	16.17	13.46	13.43	4	100
11/09/2015 07:40	29.15	20.6	29.96	30.19	27.47	4	100
11/09/2015 07:45	24.47	14.48	19.21	18.97	19.28	4	100
11/09/2015 07:50	16.17	7.75	10.94	10.32	11.3	4	100
11/09/2015 07:55	10.73	7.32	9.5	9.6	9.29	4	100
11/09/2015 08:00	10.54	6.37	10.36	9.4	9.17	4	100
11/09/2015 08:05	13.84	7.46	11.71	11.54	11.14	4	100
11/09/2015 08:10	13.5	8.13	13.35	12.76	11.93	4	100
11/09/2015 08:15	13.8	7.72	11.39	10.26	10.79	4	100
11/09/2015 08:20	13.2	7.48	10.74	9.68	10.28	4	100
11/09/2015 08:25	14.08	7.67	11.5	7.8	10.26	4	100
11/09/2015 08:30	15.48	8.15	12.02	9.53	11.3	4	100
11/09/2015 08:35	13.86	7.76	10.95	9.43	10.5	4	100
11/09/2015 08:40	14.6	7.96	10	9.55	10.53	4	100
11/09/2015 08:45	14.46	7.79	11.66	8.81	10.68	4	100
11/09/2015 08:50	12.37	7.33	11.59	10.75	10.51	4	100
11/09/2015 08:55	13.8	7.64	9.71	11.33	10.62	4	100
11/09/2015 09:00	12.61	6.82	10.13	9.25	9.7	4	100
11/09/2015 09:05	11.52	6.11	9.43	9.06	9.03	4	100
11/09/2015 09:10	13.06	6.7	11.58	9.23	10.14	4	100
11/09/2015 09:15	12.63	6.93	9.96	10.1	9.9	4	100
11/09/2015 09:20	12.3	8.02	11.58	10.37	10.57	4	100
11/09/2015 09:25	15.67	7.11	12.33	10.67	11.45	4	100
11/09/2015 09:30	13.05	7.52	11.41	10.2	10.54	4	100
11/09/2015 09:35	13.48	6.8	12.24	12.17	11.17	4	100
11/09/2015 09:40	13.15	6.75	10.44	8.95	9.82	4	100
11/09/2015 09:45	11.13	6.68	10.09	8.92	9.2	4	100
11/09/2015 09:50	10.44	5.94	9.47	9.18	8.76	4	100
11/09/2015 09:55	11.8	6.22	10.64	10.72	9.84	4	100
11/09/2015 10:00	11.17	5.5	10.32	9.23	9.05	4	100
11/09/2015 10:05	10.63	7.24	11.55	7.91	9.33	4	100
11/09/2015 10:10	14.57	7.19	11.85	9.83	10.86	4	100
11/09/2015 10:15	15.51	7.94	14.46	11.38	12.32	4	100
11/09/2015 10:20	14.35	7.29	12.71	9.91	11.06	4	100
11/09/2015 10:25	14.95	8.12	13.25	10.68	11.75	4	100
11/09/2015 10:30	11.86	6.87	12.45	9.74	10.23	4	100
11/09/2015 10:35	14.14	9.08	13.59	13.21	12.5	4	100
11/09/2015 10:40	17.28	9.82	20.44	14.79	15.58	4	100
11/09/2015 10:45	21.77	12.88	23.36	17.61	18.91	4	100
11/09/2015 10:50	20.36	11.56	19.16	15.86	16.73	4	100
11/09/2015 10:55	22.41	12.79	23.8	20.2	19.8	4	100
11/09/2015 11:00	15.66	9.33	15.58	14.37	13.73	4	100
11/09/2015 11:05	17	9.22	15.01	12.87	13.53	4	100
11/09/2015 11:10	13.32	8.13	11.77	11.63	11.21	4	100
11/09/2015 11:15	14.25	7.65	11.94	11.63	11.37	4	100
11/09/2015 11:20	14.52	7.72	12.92	14.51	12.42	4	100
11/09/2015 11:25	17.25	9.04	13.13	12.87	13.07	4	100
11/09/2015 11:30	12.05	6.23	13.6	12.14	11	4	100
11/09/2015 11:35	11.44	7.27	13.35	11.94	11	4	100
11/09/2015 11:40	13.01	7.89	13.1	10.76	11.19	4	100
11/09/2015 11:45	12.71	6.48	12.29	10.04	10.38	4	100
11/09/2015 11:50	12.68	7.17	13.29	12.48	11.41	4	100
11/09/2015 11:55	11.99	6.63	11.24	10.57	10.11	4	100
11/09/2015 12:00	12.09	6.8	12.17	14.17	11.31	4	100
11/09/2015 12:05	12.72	7.06	14.11	10.47	11.09	4	100
11/09/2015 12:10	14.33	7.75	14.14	10.87	11.77	4	100
11/09/2015 12:15	12.79	6.86	11.88	12.47	11	4	100
11/09/2015 12:20	12.54	7.24	13.56	11.33	11.17	4	100
11/09/2015 12:25	13.09	7.99	13.66	10.76	11.37	4	100
11/09/2015 12:30	20.57	11.44	14.83	13.59	15.11	4	100
11/09/2015 12:35	12.16	7.12	13.34	10.47	10.77	4	100
11/09/2015 12:40	13.09	8.06	12.76	11.81	11.43	4	100
11/09/2015 12:45	13.64	6.73	10.62	10.86	10.46	4	100
11/09/2015 12:50	14.43	7.9	14.35	10.68	11.84	4	100
11/09/2015 12:55	12.09	7.94	10.78	11.05	10.46	4	100
11/09/2015 13:00	13.63	7.35	12.72	12.63	11.58	4	100
11/09/2015 13:05	12.79	7.25	13.85	13.42	11.83	4	100
11/09/2015 13:10	12.95	7.52	13.49	12.02	11.49	4	100
11/09/2015 13:15	14.47	7.79	14.88	11.63	12.19	4	100
11/09/2015 13:20	16.53	9.4	12.81	14.35	13.27	4	100
11/09/2015 13:25	13.13	8.15	11.74	11.9	11.23	4	100
11/09/2015 13:30	14.79	7.48	13.01	11.55	11.71	4	100
11/09/2015 13:35	16.52	8.13	14.88	12.28	12.95	4	100
11/09/2015 13:40	14.27	7.52	14.96	13.05	12.45	4	100
11/09/2015 13:45	15.48	7.37	13.44	11.98	12.07	4	100
11/09/2015 13:50	15.61	7.42	13.03	13.74	12.45	4	100
11/09/2015 13:55	15.25	8.18	14.35	13.72	12.88	4	100
11/09/2015 14:00	17.83	22.87	14.75	14.28	17.43	4	100
11/09/2015 14:05	23.75	14.22	18.48	15.32	17.94	4	100
11/09/2015 14:10	22.86	15.21	21.88	18.83	19.7	4	100
11/09/2015 14:15	17.83	9.45	17.65	16.65	15.4	4	100
11/09/2015 14:20	18.86	10.68	18.39	18.03	16.49	4	100
