5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/09/2015 00:00	74.8	71	67.4	62.8	69.2	4	100
11/09/2015 00:05	74.4	67.8	68	63	68.6	4	100
11/09/2015 00:10	74.3	70	67.7	63.4	68.7	4	100
11/09/2015 00:15	74.7	71.2	68.4	61.1	68.5	4	100
11/09/2015 00:20	74.6	69.1	69.4	61	68.3	4	100
11/09/2015 00:25	74.8	69.9	66.4	62	68.2	4	100
11/09/2015 00:30	74.6	68.7	67.8	62.3	68.4	4	100
11/09/2015 00:35	74.9	69.5	67.1	61.8	69.1	4	100
11/09/2015 00:40	75	70.4	67.7	62.6	68.9	4	100
11/09/2015 00:45	74.8	69.8	66.4	62.6	67.6	4	100
11/09/2015 00:50	74.7	68.5	64	62.7	67.6	4	100
11/09/2015 00:55	74.6	69	65.8	61.1	67.6	4	100
11/09/2015 01:00	74.8	70.2	65.9	60.9	68.1	4	100
11/09/2015 01:05	74.6	70	65.9	61.8	67.5	4	100
11/09/2015 01:10	74.5	68.7	66.8	62.3	68.4	4	100
11/09/2015 01:15	74.5	69.5	66.1	61.5	67.4	4	100
11/09/2015 01:20	74.6	70.1	66.1	49.3	62.2	4	100
11/09/2015 01:25	74.8	70.4	65.8	54.5	66.3	4	100
11/09/2015 01:30	75	70.7	64.8	58.7	67.9	4	100
11/09/2015 01:35	74.8	71	66	57.6	65.7	4	100
11/09/2015 01:40	74.9	71	66.6	60.4	67.1	4	100
11/09/2015 01:45	74.8	70.8	67.3	61.6	68.1	4	100
11/09/2015 01:50	74.8	69.8	67.7	60.8	68.2	4	100
11/09/2015 01:55	74.9	69.6	64	61.7	66.6	4	100
11/09/2015 02:00	74.8	70.4	65.1	62.2	66.9	4	100
11/09/2015 02:05	74.8	70.4	64.6	61.8	66.4	4	100
11/09/2015 02:10	74.8	71	66.1	60.8	67.6	4	100
11/09/2015 02:15	74.7	70.4	65.4	62	66.3	4	100
11/09/2015 02:20	74.7	70.9	65.8	61.8	67.6	4	100
11/09/2015 02:25	74.7	70.8	66.2	61.9	67.7	4	100
11/09/2015 02:30	74.3	70.6	66.5	62.3	68.8	4	100
11/09/2015 02:35	74.5	70.7	67.3	62.4	68.1	4	100
11/09/2015 02:40	74.1	70.8	67.6	61.1	68.7	4	100
11/09/2015 02:45	74.4	71.2	65.1	61.8	67.7	4	100
11/09/2015 02:50	74.5	71.1	62	60.4	65.1	4	100
11/09/2015 02:55	74.5	71	65.3	60	67.3	4	100
11/09/2015 03:00	74.4	70.9	63.6	59.6	67.6	4	100
11/09/2015 03:05	74.6	71	66.1	60.3	68.1	4	100
