5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	33	42	38	34	32	179	5	0
11/02/2015 00:05	30	39	36	32	30	167	5	0
11/02/2015 00:10	34	42	36	31	32	175	5	0
11/02/2015 00:15	36	44	38	32	33	183	5	0
11/02/2015 00:20	25	35	32	28	27	147	5	0
11/02/2015 00:25	28	37	32	26	28	151	5	0
11/02/2015 00:30	28	37	32	26	28	151	5	0
11/02/2015 00:35	23	33	31	27	26	140	5	0
11/02/2015 00:40	24	33	28	23	25	133	5	0
11/02/2015 00:45	27	38	32	27	28	152	5	0
11/02/2015 00:50	28	39	36	30	31	164	5	0
11/02/2015 00:55	27	37	32	26	28	150	5	0
11/02/2015 01:00	19	29	24	21	21	114	5	0
11/02/2015 01:05	27	36	31	25	27	146	5	0
11/02/2015 01:10	20	29	25	20	22	116	5	0
11/02/2015 01:15	17	27	23	19	20	106	5	0
11/02/2015 01:20	22	31	27	21	23	124	5	0
11/02/2015 01:25	21	34	29	24	25	133	5	0
11/02/2015 01:30	19	29	24	19	21	112	5	0
11/02/2015 01:35	17	27	23	19	20	106	5	0
11/02/2015 01:40	17	27	25	21	21	111	5	0
11/02/2015 01:45	23	32	28	22	24	129	5	0
11/02/2015 01:50	20	29	25	20	22	116	5	0
11/02/2015 01:55	12	23	23	19	19	96	5	0
11/02/2015 02:00	13	23	22	19	18	95	5	0
11/02/2015 02:05	19	29	26	23	22	119	5	0
11/02/2015 02:10	22	32	28	22	24	128	5	0
11/02/2015 02:15	18	31	30	24	26	129	5	0
11/02/2015 02:20	23	34	29	24	25	135	5	0
11/02/2015 02:25	23	32	28	22	24	129	5	0
11/02/2015 02:30	20	33	30	24	26	133	5	0
11/02/2015 02:35	22	31	27	22	23	125	5	0
11/02/2015 02:40	19	29	25	21	21	115	5	0
11/02/2015 02:45	24	33	28	24	25	134	5	0
11/02/2015 02:50	20	29	25	21	22	117	5	0
11/02/2015 02:55	23	32	28	22	24	129	5	0
11/02/2015 03:00	23	32	28	22	24	129	5	0
11/02/2015 03:05	17	27	24	21	20	109	5	0
11/02/2015 03:10	27	36	31	25	27	146	5	0
11/02/2015 03:15	29	38	32	27	28	154	5	0
11/02/2015 03:20	27	36	31	27	27	148	5	0
11/02/2015 03:25	26	35	30	24	26	141	5	0
11/02/2015 03:30	24	33	28	23	25	133	5	0
11/02/2015 03:35	30	39	33	27	29	158	5	0
11/02/2015 03:40	35	44	38	32	33	182	5	0
11/02/2015 03:45	31	39	34	28	30	162	5	0
11/02/2015 03:50	39	48	41	35	36	199	5	0
11/02/2015 03:55	33	41	36	30	31	171	5	0
11/02/2015 04:00	36	44	38	32	33	183	5	0
11/02/2015 04:05	34	42	36	31	32	175	5	0
11/02/2015 04:10	31	39	36	32	30	168	5	0
11/02/2015 04:15	44	51	45	38	39	217	5	0
11/02/2015 04:20	45	52	45	39	40	221	5	0
11/02/2015 04:25	54	60	52	45	45	256	5	0
11/02/2015 04:30	56	61	53	47	47	264	5	0
11/02/2015 04:35	66	70	61	55	54	306	5	0
11/02/2015 04:40	79	83	74	67	65	368	5	0
11/02/2015 04:45	81	85	75	69	67	377	5	0
11/02/2015 04:50	72	76	66	59	58	331	5	0
11/02/2015 04:55	82	85	74	67	65	373	5	0
11/02/2015 05:00	69	73	64	57	56	319	5	0
11/02/2015 05:05	81	84	73	66	65	369	5	0
11/02/2015 05:10	99	101	88	80	77	445	5	0
11/02/2015 05:15	121	121	106	97	93	538	5	0
11/02/2015 05:20	134	132	116	107	102	591	5	0
11/02/2015 05:25	146	143	126	117	111	643	5	0
11/02/2015 05:30	134	130	113	104	100	581	5	0
11/02/2015 05:35	123	122	106	97	91	539	5	0
11/02/2015 05:40	116	116	101	92	87	512	5	0
11/02/2015 05:45	123	123	107	98	92	543	5	0
11/02/2015 05:50	108	109	95	87	81	480	5	0
11/02/2015 05:55	99	101	88	81	78	447	5	0
11/02/2015 06:00	94	96	84	76	74	424	5	0
11/02/2015 06:05	85	88	78	71	69	391	5	0
