5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	2.18	3	2.32	2.7	2.55	4	100
11/09/2015 00:05	1.75	2.97	3.25	2.59	2.64	4	100
11/09/2015 00:10	1.91	2.37	2.61	2.56	2.36	4	100
11/09/2015 00:15	1.41	2.19	2.93	2.72	2.31	4	100
11/09/2015 00:20	2.04	3.07	3.82	2.21	2.78	4	100
11/09/2015 00:25	1.48	2.04	2.77	3.1	2.35	4	100
11/09/2015 00:30	1.79	2.5	2.8	2.53	2.41	4	100
11/09/2015 00:35	1.33	2.53	2.65	2.16	2.17	4	100
11/09/2015 00:40	1.54	2.19	2.32	2.27	2.08	4	100
11/09/2015 00:45	.92	2.54	1.96	1.88	1.82	4	100
11/09/2015 00:50	1.07	2.23	2.09	1.83	1.81	4	100
11/09/2015 00:55	.73	1.08	1.36	1.15	1.08	4	100
11/09/2015 01:00	.95	1.85	2.11	1.85	1.69	4	100
11/09/2015 01:05	.93	1.43	1.28	1.46	1.28	4	100
11/09/2015 01:10	.35	1.47	1.64	1.86	1.33	4	100
11/09/2015 01:15	.93	1.07	1.66	.62	1.07	4	100
11/09/2015 01:20	.76	1.34	2.45	1.34	1.47	4	100
11/09/2015 01:25	.7	1.63	2.05	1.92	1.58	4	100
11/09/2015 01:30	.42	1.1	1.33	1.38	1.06	4	100
11/09/2015 01:35	.67	1.07	1.41	1.18	1.08	4	100
11/09/2015 01:40	.76	.73	1.52	1.3	1.08	4	100
11/09/2015 01:45	.52	.91	1.13	1.08	.91	4	100
11/09/2015 01:50	.32	1.42	1.87	1.35	1.24	4	100
11/09/2015 01:55	.56	1.01	1.66	2.1	1.33	4	100
11/09/2015 02:00	.33	1	1.22	.93	.87	4	100
11/09/2015 02:05	.6	.6	1.06	1.07	.83	4	100
11/09/2015 02:10	.14	.57	.73	1.04	.62	4	100
11/09/2015 02:15	.57	1.16	1.84	1.11	1.17	4	100
11/09/2015 02:20	.33	.6	.99	.83	.69	4	100
11/09/2015 02:25	.42	1.08	1.08	1.38	.99	4	100
11/09/2015 02:30	.42	.5	.93	1.27	.78	4	100
11/09/2015 02:35	.43	.9	1.71	1.02	1.01	4	100
11/09/2015 02:40	.42	.6	1.01	1.06	.77	4	100
11/09/2015 02:45	.25	1.28	.69	1.17	.85	4	100
11/09/2015 02:50	.12	.68	.78	1.43	.75	4	100
11/09/2015 02:55	.49	.73	1.04	1.1	.84	4	100
11/09/2015 03:00	.55	.83	.78	1.1	.82	4	100
11/09/2015 03:05	.29	.85	.63	1.7	.87	4	100
11/09/2015 03:10	.34	.41	1.08	1.23	.77	4	100
11/09/2015 03:15	.23	.74	.43	.77	.54	4	100
11/09/2015 03:20	.63	.87	.36	.91	.69	4	100
11/09/2015 03:25	.23	.67	.58	.85	.58	4	100
11/09/2015 03:30	.44	.72	.89	.62	.67	4	100
11/09/2015 03:35	.43	.77	.94	1.69	.96	4	100
11/09/2015 03:40	.57	1.04	1.21	1.25	1.02	4	100
11/09/2015 03:45	.21	.94	1.28	.72	.79	4	100
11/09/2015 03:50	.13	.97	1.11	2.16	1.09	4	100
11/09/2015 03:55	.53	1.26	1.11	2.11	1.25	4	100
11/09/2015 04:00	.76	1.56	2.03	1.36	1.43	4	100
11/09/2015 04:05	.7	1.05	1.33	.72	.95	4	100
11/09/2015 04:10	.9	.73	1.53	1.38	1.13	4	100
11/09/2015 04:15	.93	1.38	2.29	1.45	1.51	4	100
11/09/2015 04:20	1.06	1.3	2.6	1.59	1.64	4	100
11/09/2015 04:25	.79	1.72	1.92	2.69	1.78	4	100
11/09/2015 04:30	1.33	2.61	2.44	2.09	2.12	4	100
11/09/2015 04:35	1.52	1.86	2.17	3.01	2.14	4	100
11/09/2015 04:40	2.64	3.13	3.14	2.8	2.93	4	100
11/09/2015 04:45	2.33	2.42	2.43	2.4	2.39	4	100
11/09/2015 04:50	.33	.89	1.51	1.99	1.18	4	100
11/09/2015 04:55	4.14	4.23	4.23	3.1	3.93	4	100
11/09/2015 05:00	2.13	2.98	2.52	1.99	2.41	4	100
11/09/2015 05:05	2.68	3.37	3.21	3.21	3.12	4	100
11/09/2015 05:10	3.31	3.07	3.99	3.66	3.51	4	100
11/09/2015 05:15	4.58	4.3	4.84	3.36	4.27	4	100
11/09/2015 05:20	3.37	3.38	3.83	3.07	3.41	4	100
11/09/2015 05:25	4.43	4.33	4.08	3.82	4.17	4	100
11/09/2015 05:30	5.81	5.72	5.07	3.87	5.12	4	100
11/09/2015 05:35	6.59	5.81	5.14	5.92	5.87	4	100
11/09/2015 05:40	6.86	6.48	5.02	5.96	6.08	4	100
11/09/2015 05:45	7.06	5.12	6.59	5.14	5.98	4	100
11/09/2015 05:50	7.8	6.98	6.47	7.22	7.12	4	100
11/09/2015 05:55	5.66	5.54	5.41	4.61	5.3	4	100
11/09/2015 06:00	6.53	6.49	6.32	4.58	5.98	4	100
11/09/2015 06:05	5.75	5.68	5.91	4.31	5.41	4	100
11/09/2015 06:10	6.77	6.37	6.84	5.81	6.45	4	100
