5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/02/2015 00:00	74.8	71	67.4	62.8	69.8	4	0
11/02/2015 00:05	68.4	70.2	67.4	62.3	67.7	4	0
11/02/2015 00:10	71.4	61	65.6	61.6	65.3	4	0
11/02/2015 00:15	73	65.9	66.5	62.9	67.2	4	0
11/02/2015 00:20	71.6	66.7	67.9	63	67.7	4	0
11/02/2015 00:25	74	56.3	66.9	61.5	64.7	4	0
11/02/2015 00:30	74.2	61.4	67.4	62.6	65.5	4	0
11/02/2015 00:35	67.9	66.2	68.6	62.8	66.8	4	0
11/02/2015 00:40	71.2	69.4	66.5	62.5	68.1	4	0
11/02/2015 00:45	73	70.8	66.5	61.9	69	4	0
11/02/2015 00:50	74.4	68	66.7	61.3	68.2	4	0
11/02/2015 00:55	74.8	70	67.3	61.6	69.3	4	0
11/02/2015 01:00	74.9	71.1	67.5	62.9	69.1	4	0
11/02/2015 01:05	75	71.2	67.6	63	69.2	4	0
11/02/2015 01:10	18.7	71	67.4	62.8	45.3	4	0
11/02/2015 01:15	74.8	71	67.4	62.8	70	4	0
11/02/2015 01:20	74.9	71.2	68.3	62.7	69.5	4	0
11/02/2015 01:25	74.8	71.4	67.2	62.4	69.6	4	0
11/02/2015 01:30	74.5	68.6	66.7	62.3	68.2	4	0
11/02/2015 01:35	74.5	70	66.7	60.6	68.7	4	0
11/02/2015 01:40	74.9	70.3	65.8	60.8	68.4	4	0
11/02/2015 01:45	74.9	71.1	66.9	61.6	69.5	4	0
11/02/2015 01:50	74.7	71.2	67.2	62	69.7	4	0
11/02/2015 01:55	75	71.3	66.4	62.4	69.8	4	0
11/02/2015 02:00	75	71.3	66.2	61.2	68.9	4	0
11/02/2015 02:05	73.8	71.1	64.4	62.5	68.8	4	0
11/02/2015 02:10	74.4	71.3	65.4	62.1	69.2	4	0
11/02/2015 02:15	74.6	71.4	66.7	62.3	69.4	4	0
11/02/2015 02:20	74.6	71.4	67.4	62.3	69.6	4	0
11/02/2015 02:25	68.3	70.4	66.8	62.8	68	4	0
11/02/2015 02:30	71.5	71.3	66.5	63.1	68.5	4	0
11/02/2015 02:35	73.1	71.5	66.3	62.6	69	4	0
11/02/2015 02:40	74.2	71.4	67.2	63.1	69.6	4	0
11/02/2015 02:45	67.5	71.3	67.1	60.7	67.7	4	0
11/02/2015 02:50	70.9	71.3	65.9	60.3	68.1	4	0
11/02/2015 02:55	67.4	71.4	65	61.5	68.1	4	0
11/02/2015 03:00	71.5	67.7	66.9	61.7	67.3	4	0
11/02/2015 03:05	73.2	64.4	65.4	61.9	66.5	4	0
11/02/2015 03:10	73.9	67.5	65.9	61.1	67.6	4	0
11/02/2015 03:15	73.9	69.7	65	61.1	68.5	4	0
11/02/2015 03:20	74.6	70.6	65.9	61.4	68.5	4	0
11/02/2015 03:25	74.5	70.9	67.4	61.8	69.6	4	0
11/02/2015 03:30	74.8	71.6	66.5	62.2	69.6	4	0
11/02/2015 03:35	74.8	72	67.8	62.2	70.5	4	0
11/02/2015 03:40	74.8	72.4	61.6	61.6	68.9	4	0
11/02/2015 03:45	75.2	72.6	62.8	59	69.2	4	0
11/02/2015 03:50	75	72.2	65.7	59.3	69.4	4	0
11/02/2015 03:55	74.8	72.2	66.8	61	70.4	4	0
11/02/2015 04:00	75.2	72.7	66.3	62.2	70.3	4	0
11/02/2015 04:05	74.9	74.1	66.2	59.3	70.6	4	0
11/02/2015 04:10	75	74.7	67.8	57.4	70.1	4	0
11/02/2015 04:15	75.8	76.5	65.2	55.4	70.5	4	0
11/02/2015 04:20	76	67.2	66.1	55.5	68.4	4	0
11/02/2015 04:25	74.4	72.6	66.8	58	69.7	4	0
11/02/2015 04:30	74.9	66.8	69.3	59.2	69	4	0
11/02/2015 04:35	74.5	71.7	65	65.2	70.3	4	0
11/02/2015 04:40	74.7	74.1	64.9	62.8	70.5	4	0
11/02/2015 04:45	71.1	70.3	68.6	59.6	68.6	4	0
11/02/2015 04:50	72.6	74.1	70.5	62.4	71	4	0
11/02/2015 04:55	71.4	65.6	69.7	59.8	67.5	4	0
11/02/2015 05:00	79.9	74.5	75.5	64.8	74.7	4	0
11/02/2015 05:05	79.4	78.5	75.6	59.4	75.3	4	0
11/02/2015 05:10	80.4	75.3	74.4	61.8	74.8	4	0
11/02/2015 05:15	80.5	73.5	73.1	64.4	74.2	4	0
11/02/2015 05:20	78.4	76.4	75.5	65	75.1	4	0
11/02/2015 05:25	75.1	73.4	69.5	61.6	71	4	0
11/02/2015 05:30	74.6	72.4	67.8	62.6	70.1	4	0
11/02/2015 05:35	72	69.4	67.6	62.3	68.3	4	0
11/02/2015 05:40	73.5	66.6	65.3	62.5	67.5	4	0
11/02/2015 05:45	71.6	67.3	63.7	60	66.1	4	0
11/02/2015 05:50	69.5	64.6	61	59.2	63.9	4	0
11/02/2015 05:55	68.2	64.3	59.2	58.5	62.9	4	0
11/02/2015 06:00	61.2	58.3	55.9	53.7	57.5	4	0
11/02/2015 06:05	59.1	55.5	52.2	51.8	54.9	4	0
11/02/2015 06:10	59.9	56.5	52	50.1	55	4	0
11/02/2015 06:15	56.2	55.6	48.2	48.8	52.6	4	0
11/02/2015 06:20	54.1	55.3	47.7	47.8	51.6	4	0
11/02/2015 06:25	50.4	51.8	49.6	48.2	50.1	4	0
11/02/2015 06:30	50	51.1	47.4	45.8	48.8	4	0
11/02/2015 06:35	47.5	48.2	44.8	43.5	46.2	4	0
11/02/2015 06:40	39.5	40.5	38.7	38.9	39.4	4	0
