5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 00:00	30	35	22	12	99	4	75
11/09/2015 00:05	31	36	27	14	108	4	75
11/09/2015 00:10	19	21	25	10	75	4	75
11/09/2015 00:15	27	46	27	29	129	4	75
11/09/2015 00:20	26	32	18	11	87	4	75
11/09/2015 00:25	19	20	24	26	89	4	75
11/09/2015 00:30	18	21	12	12	63	4	75
11/09/2015 00:35	27	25	21	9	82	4	75
11/09/2015 00:40	21	31	19	24	95	4	75
11/09/2015 00:45	19	26	19	23	87	4	75
11/09/2015 00:50	18	25	17	21	81	4	75
11/09/2015 00:55	19	23	17	10	69	4	75
11/09/2015 01:00	18	18	15	10	61	4	75
11/09/2015 01:05	12	24	13	12	61	4	75
11/09/2015 01:10	10	17	5	21	53	4	75
11/09/2015 01:15	15	17	11	22	65	4	75
11/09/2015 01:20	11	13	17	23	64	4	75
11/09/2015 01:25	15	13	10	10	48	4	75
11/09/2015 01:30	15	17	12	21	65	4	75
11/09/2015 01:35	13	17	8	20	58	4	75
11/09/2015 01:40	10	11	18	22	61	4	75
11/09/2015 01:45	10	14	10	19	53	4	75
11/09/2015 01:50	8	11	8	21	48	4	75
11/09/2015 01:55	6	18	10	20	54	4	75
11/09/2015 02:00	5	12	8	22	47	4	75
11/09/2015 02:05	7	9	10	19	45	4	75
11/09/2015 02:10	13	11	11	21	56	4	75
11/09/2015 02:15	10	15	9	19	53	4	75
11/09/2015 02:20	9	7	13	9	38	4	75
11/09/2015 02:25	5	14	8	19	46	4	75
11/09/2015 02:30	8	16	6	17	47	4	75
11/09/2015 02:35	4	3	11	19	37	4	75
11/09/2015 02:40	3	8	9	18	38	4	75
11/09/2015 02:45	4	8	8	20	40	4	75
11/09/2015 02:50	6	9	9	20	44	4	75
11/09/2015 02:55	8	10	12	19	49	4	75
11/09/2015 03:00	3	13	12	23	51	4	75
11/09/2015 03:05	9	17	12	19	57	4	75
11/09/2015 03:10	7	14	11	21	53	4	75
11/09/2015 03:15	10	20	15	21	66	4	75
11/09/2015 03:20	8	17	11	9	45	4	75
11/09/2015 03:25	7	13	11	20	51	4	75
11/09/2015 03:30	4	11	12	20	47	4	75
11/09/2015 03:35	16	18	22	24	80	4	75
11/09/2015 03:40	14	15	13	21	63	4	75
