5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 00:00	50	57	50	50	207	4	100
11/09/2015 00:05	50	56	49	41	196	4	100
11/09/2015 00:10	48	53	44	35	180	4	100
11/09/2015 00:15	49	43	45	40	177	4	100
11/09/2015 00:20	46	45	43	42	176	4	100
11/09/2015 00:25	31	41	39	39	150	4	100
11/09/2015 00:30	47	57	46	31	181	4	100
11/09/2015 00:35	39	50	36	34	159	4	100
11/09/2015 00:40	31	40	26	35	132	4	100
11/09/2015 00:45	31	39	34	26	130	4	100
11/09/2015 00:50	26	29	23	28	106	4	100
11/09/2015 00:55	30	29	29	27	115	4	100
11/09/2015 01:00	19	27	24	20	90	4	0
11/09/2015 01:05	18	27	24	19	88	4	0
11/09/2015 01:10	18	26	23	19	86	4	0
11/09/2015 01:15	17	21	19	29	86	4	100
11/09/2015 01:20	23	29	24	21	97	4	100
11/09/2015 01:25	17	29	16	24	86	4	100
11/09/2015 01:30	7	9	17	23	56	4	100
11/09/2015 01:35	7	17	14	19	57	4	100
11/09/2015 01:40	14	24	29	13	80	4	100
11/09/2015 01:45	19	29	20	17	85	4	100
11/09/2015 01:50	11	14	14	19	58	4	100
11/09/2015 01:55	7	19	17	21	64	4	100
11/09/2015 02:00	9	11	14	13	47	4	100
11/09/2015 02:05	9	17	10	19	55	4	100
11/09/2015 02:10	13	19	21	14	67	4	100
11/09/2015 02:15	11	23	16	17	67	4	100
11/09/2015 02:20	11	19	11	17	58	4	100
11/09/2015 02:25	10	6	17	13	46	4	100
11/09/2015 02:30	7	16	16	14	53	4	100
11/09/2015 02:35	7	9	9	19	44	4	100
11/09/2015 02:40	14	16	17	17	64	4	100
11/09/2015 02:45	11	9	11	7	38	4	100
11/09/2015 02:50	10	13	11	9	43	4	100
11/09/2015 02:55	9	7	10	11	37	4	100
11/09/2015 03:00	4	13	9	19	45	4	100
11/09/2015 03:05	10	10	10	10	40	4	100
11/09/2015 03:10	6	7	13	7	33	4	100
11/09/2015 03:15	6	8	11	11	36	4	100
11/09/2015 03:20	6	10	11	14	41	4	100
11/09/2015 03:25	13	11	13	10	47	4	100
11/09/2015 03:30	11	14	17	16	58	4	100
11/09/2015 03:35	7	17	16	17	57	4	100
11/09/2015 03:40	10	16	11	19	56	4	100
11/09/2015 03:45	9	17	11	11	48	4	100
11/09/2015 03:50	13	20	16	11	60	4	100
11/09/2015 03:55	13	10	10	16	49	4	100
11/09/2015 04:00	9	13	17	14	53	4	100
11/09/2015 04:05	16	23	18	14	71	4	100
11/09/2015 04:10	33	34	21	10	98	4	100
11/09/2015 04:15	18	25	16	14	73	4	100
11/09/2015 04:20	21	31	26	11	89	4	100
11/09/2015 04:25	30	35	33	20	118	4	100
