5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	3.18	3.39	3.08	1.37	2.76	4	100
11/09/2015 00:05	2.08	2.99	2.88	1.04	2.25	4	100
11/09/2015 00:10	2.52	3.48	3.24	1.57	2.7	4	100
11/09/2015 00:15	2.76	3.84	4.57	1.83	3.25	4	100
11/09/2015 00:20	2.3	3.01	2.91	2.18	2.6	4	100
11/09/2015 00:25	2.46	2.59	2.38	.85	2.07	4	100
11/09/2015 00:30	2.36	3.27	2.81	2.45	2.72	4	100
11/09/2015 00:35	2.65	2.61	3.24	.76	2.31	4	100
11/09/2015 00:40	2.03	2.59	2.37	1.63	2.15	4	100
11/09/2015 00:45	2.28	3.12	2.23	1.12	2.19	4	100
11/09/2015 00:50	1.88	1.85	2.1	.39	1.56	4	100
11/09/2015 00:55	1.87	2.47	2.64	.97	1.99	4	100
11/09/2015 01:00	2.03	1.7	2.15	1.4	1.82	4	100
11/09/2015 01:05	1.03	2.24	1.93	1.83	1.76	4	100
11/09/2015 01:10	1.76	2.29	1.56	.84	1.61	4	100
11/09/2015 01:15	1	1.67	1.91	1	1.4	4	100
11/09/2015 01:20	1.14	1.63	1.61	1.3	1.42	4	100
11/09/2015 01:25	1.1	1.28	1.81	.81	1.25	4	100
11/09/2015 01:30	1.02	1.92	2.36	.62	1.48	4	100
11/09/2015 01:35	.78	1.57	1.53	1.95	1.46	4	100
11/09/2015 01:40	1.24	1.7	1.5	.76	1.3	4	100
11/09/2015 01:45	.49	.86	1.27	.89	.88	4	100
11/09/2015 01:50	1.01	.85	1.48	1.17	1.13	4	100
11/09/2015 01:55	.65	1.13	1.86	1.18	1.2	4	100
11/09/2015 02:00	1.01	1.73	1.19	.71	1.16	4	100
11/09/2015 02:05	.75	1.27	1.99	.88	1.22	4	100
11/09/2015 02:10	.88	1	1.33	1.04	1.06	4	100
11/09/2015 02:15	.65	1.28	1.05	.61	.9	4	100
11/09/2015 02:20	.43	1.41	1.77	.77	1.09	4	100
11/09/2015 02:25	.5	.89	1.35	2.57	1.33	4	100
11/09/2015 02:30	.34	.94	1.1	.87	.81	4	100
11/09/2015 02:35	.52	.77	1.06	1.19	.89	4	100
11/09/2015 02:40	.41	.64	1.85	.63	.88	4	100
11/09/2015 02:45	.68	.8	.82	1.61	.98	4	100
11/09/2015 02:50	.55	1.19	1.29	.62	.91	4	100
11/09/2015 02:55	.36	1.17	1.63	.56	.93	4	100
11/09/2015 03:00	.51	1.05	1.55	1.01	1.03	4	100
11/09/2015 03:05	.78	1.23	1.1	1.01	1.03	4	100
11/09/2015 03:10	.7	.86	1.48	1.02	1.01	4	100
11/09/2015 03:15	.85	1.3	1.44	1.08	1.17	4	100
11/09/2015 03:20	.67	1.26	1.62	1.67	1.31	4	100
11/09/2015 03:25	.37	.76	1.23	1.93	1.07	4	100
11/09/2015 03:30	1.09	1.21	2.28	1.06	1.41	4	100
11/09/2015 03:35	.81	1.18	2.21	.76	1.24	4	100
11/09/2015 03:40	.71	1.31	1.19	1	1.05	4	100
11/09/2015 03:45	.77	1.04	1.8	.42	1.01	4	100
11/09/2015 03:50	.57	1	1.59	.31	.87	4	100
11/09/2015 03:55	.48	1.48	2.43	1.77	1.54	4	100
11/09/2015 04:00	1.16	1.37	2.66	2	1.8	4	100
11/09/2015 04:05	.74	1.61	2.65	1.65	1.66	4	100
11/09/2015 04:10	1.22	2.12	2.2	1.11	1.66	4	100
11/09/2015 04:15	1.25	1.82	2.93	1.8	1.95	4	100
11/09/2015 04:20	1.61	2.51	3.35	1.55	2.26	4	100
